NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
30,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202312,13,"63,000",0,12,2018,홍제천로 136,202402~202602,신규,-,,,아파트
31,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8003,202312,12,"15,000",220,13,2018,홍제천로 136,202312~202512,신규,-,,,아파트
32,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202312,12,"9,000",31,6,2014,연희로5길 14,202401~202601,신규,-,,,아파트
33,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202312,11,"40,000",80,3,2002,연희로 38-20,202402~202602,신규,-,,,아파트
34,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202312,11,"55,000",0,3,2001,연희로32길 48,202402~202602,신규,-,,,아파트
35,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,11,"14,315",22,12,2018,홍제천로 136,-,신규,-,,,아파트
36,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202312,9,"1,000",68,3,2014,연희로5길 14,202312~202412,갱신,-,"1,000",65.0,아파트
37,서울특별시 서대문구 연희동,81-6,81,6,제이아델리아,월세,185.01,202312,9,"53,000",70,6,2003,연희로25길 23,202402~202602,신규,-,,,아파트
38,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,8,"14,315",22,8,2018,홍제천로 136,-,신규,-,,,아파트
39,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,7,"14,315",22,14,2018,홍제천로 136,-,신규,-,,,아파트
40,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,7,"14,315",22,4,2018,홍제천로 136,-,신규,-,,,아파트
41,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,6,"14,315",22,5,2018,홍제천로 136,-,신규,-,,,아파트
42,서울특별시 서대문구 연희동,151-41,151,41,금보,전세,73.58,202312,6,"34,000",0,2,2004,연희로31길 14,202312~202512,신규,-,,,아파트
43,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,6,"14,315",22,5,2018,홍제천로 136,-,신규,-,,,아파트
44,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,5,"14,315",22,4,2018,홍제천로 136,-,신규,-,,,아파트
45,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,5,"14,315",22,3,2018,홍제천로 136,-,신규,-,,,아파트
46,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,5,"12,155",33,2,2018,홍제천로 136,-,신규,-,,,아파트
47,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,5,"14,315",22,12,2018,홍제천로 136,-,신규,-,,,아파트
48,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,5,"14,315",22,3,2018,홍제천로 136,-,신규,-,,,아파트
49,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,5,"14,315",22,4,2018,홍제천로 136,-,신규,-,,,아파트
50,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202312,5,"55,000",0,8,2018,홍제천로 136,202312~202512,갱신,-,"50,400",0.0,아파트
51,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202312,5,"1,000",63,4,2014,연희로5길 54-11,202401~202501,신규,-,,,아파트
52,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,4,"9,275",45,5,2018,홍제천로 136,-,신규,-,,,아파트
53,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202312,4,"42,000",0,8,1993,연희로32길 20,202312~202608,갱신,-,"37,000",0.0,아파트
54,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202312,4,"14,315",22,11,2018,홍제천로 136,-,신규,-,,,아파트
55,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.4317,202312,3,"5,000",210,2,2018,홍제천로 136,202312~202512,갱신,-,"5,000",158.0,아파트
56,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202311,28,"58,000",0,2,2002,연희로 38-20,-,-,-,,,아파트
57,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202311,28,"58,000",0,2,2002,연희로 38-20,202402~202602,신규,-,,,아파트
58,서울특별시 서대문구 연희동,89-9,89,9,연화,전세,78.88,202311,27,"32,000",0,1,1975,연희로25길 101,202312~202512,신규,-,,,아파트
59,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,26.88,202311,25,"2,000",120,12,2014,연희로5길 54-11,202312~202412,신규,-,,,아파트
60,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202311,25,"33,500",0,1,2002,연희로 38-20,202311~202511,신규,-,,,아파트
61,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202311,25,"25,000",62,8,2002,연희로 38-20,202312~202412,신규,-,,,아파트
62,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,월세,84.98,202311,25,"10,000",200,13,2005,연희로28길 35-28,202312~202512,신규,-,,,아파트
63,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202311,24,500,75,4,2014,연희로5길 14,202312~202412,신규,-,,,아파트
64,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,186.47,202311,23,"89,000",0,16,2005,연희로28길 35-28,-,갱신,-,"84,000",0.0,아파트
65,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202311,22,"51,000",0,2,2001,연희로32길 48,202401~202601,신규,-,,,아파트
66,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202311,21,"1,000",75,10,2014,연희로5길 14,202401~202501,신규,-,,,아파트
67,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202311,20,500,68,3,2014,연희로5길 14,202312~202412,신규,-,,,아파트
68,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202311,18,"61,000",0,5,2018,홍제천로 136,202401~202601,갱신,사용,"70,000",0.0,아파트
69,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202311,18,"55,000",0,20,2001,연희로32길 48,202401~202601,신규,-,,,아파트
70,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202311,18,"58,500",0,14,2018,홍제천로 136,202312~202512,신규,-,,,아파트
71,서울특별시 서대문구 연희동,196-1,196,1,연희궁,전세,42.38,202311,17,"9,000",0,1,1972,증가로2길 40-16,202312~202512,신규,-,,,아파트
72,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202311,16,"5,000",140,2,1993,연희로32길 20,202311~202511,갱신,-,"10,000",110.0,아파트
73,서울특별시 서대문구 연희동,151-41,151,41,금보,전세,73.58,202311,15,"33,000",0,1,2004,연희로31길 14,202312~202511,갱신,사용,"33,000",0.0,아파트
74,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202311,15,"3,700",190,3,2018,홍제천로 136,202312~202512,신규,-,,,아파트
75,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202311,12,"50,000",0,8,2002,연희로 38-20,202312~202512,신규,-,,,아파트
76,서울특별시 서대문구 연희동,708-4,708,4,홍연,전세,52.23,202311,12,"19,000",0,1,1981,홍제천로 172,202311~202511,신규,-,,,아파트
77,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202311,11,"47,000",0,16,1999,동교로 291,202401~202601,신규,-,,,아파트
78,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202311,10,"45,000",0,14,2002,연희로 38-20,-,-,-,,,아파트
79,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202311,9,"1,000",68,4,2014,연희로5길 14,202311~202411,신규,-,,,아파트
80,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202311,9,"45,000",0,4,1993,연희로32길 20,202401~202601,신규,-,,,아파트
81,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202311,9,"1,000",70,4,2014,연희로5길 14,202312~202412,신규,-,,,아파트
82,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202311,4,"43,000",0,17,2002,연희로 38-20,202401~202601,신규,-,,,아파트
83,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202311,4,"38,000",20,20,2002,연희로 38-20,-,-,-,,,아파트
84,서울특별시 서대문구 연희동,104-3,104,3,싸이,월세,72.75,202311,4,"10,000",150,4,2005,증가로2길 53,202312~202512,신규,-,,,아파트
85,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202311,3,"53,000",0,2,2002,연희로 38-20,202312~202512,신규,-,,,아파트
86,서울특별시 서대문구 연희동,169-3,169,3,드리밍아파트,전세,79.26,202311,1,"35,500",0,11,2006,홍제천로 204,202311~202511,갱신,-,"31,500",0.0,아파트
87,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202310,30,"30,000",45,7,2002,연희로 38-20,-,-,-,,,아파트
88,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202310,30,"30,000",45,7,2002,연희로 38-20,202401~202601,신규,-,,,아파트
89,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202310,30,"30,000",100,12,2002,연희로 38-20,202401~202601,신규,-,,,아파트
90,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,전세,84.794,202310,28,"55,000",0,10,2005,동교로 290,202311~202511,갱신,-,"58,000",0.0,아파트
91,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202310,24,"1,000",68,5,2014,연희로5길 14,202311~202511,신규,-,,,아파트
92,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202310,21,"65,000",0,2,1993,연희로32길 20,202402~202602,신규,-,,,아파트
93,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202310,21,"65,000",0,12,2002,연희로 38-20,-,-,-,,,아파트
94,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202310,21,"65,000",0,2,1993,연희로32길 20,202402~202602,신규,-,,,아파트
95,서울특별시 서대문구 연희동,89-9,89,9,연화,전세,78.88,202310,20,"32,193",0,2,1975,연희로25길 101,202311~202408,갱신,-,"30,660",0.0,아파트
96,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202310,20,"44,000",0,18,2002,연희로 38-20,202312~202512,신규,-,,,아파트
97,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202310,17,"57,000",0,11,2002,연희로 38-20,202311~202510,갱신,-,"65,000",0.0,아파트
98,서울특별시 서대문구 연희동,187-122,187,122,우민,전세,92.94,202310,16,"25,000",0,1,2004,연희로11자길 14-31,202310~202510,갱신,-,"23,000",10.0,아파트
99,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202310,14,"40,000",30,16,2002,연희로 38-20,202312~202512,신규,-,,,아파트
100,서울특별시 서대문구 연희동,89-9,89,9,연화,전세,78.88,202310,11,"31,000",0,4,1975,연희로25길 101,202312~202512,신규,-,,,아파트
101,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202310,10,"48,000",0,14,2002,연희로 38-20,202401~202601,신규,-,,,아파트
102,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202310,9,"15,000",160,15,2002,연희로 38-20,202312~202512,신규,-,,,아파트
103,서울특별시 서대문구 연희동,708-4,708,4,홍연,전세,52.59,202310,7,"19,000",0,5,1983,홍연6길 19,202311~202511,신규,-,,,아파트
104,서울특별시 서대문구 연희동,91-2,91,2,연희아트빌,전세,103.98,202310,5,"42,000",0,5,2001,연희로24길 19-13,202311~202511,신규,-,,,아파트
105,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.79,202310,4,"3,000",160,6,2002,연희로 38-20,202311~202511,신규,-,,,아파트
106,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202310,4,"40,000",0,18,1999,동교로 291,202310~202510,신규,-,,,아파트
107,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202310,4,"1,000",68,4,2014,연희로5길 14,202310~202410,신규,-,,,아파트
108,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202309,27,"60,000",0,8,2018,홍제천로 136,202312~202512,신규,-,,,아파트
109,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202309,26,"8,786",45,5,2018,홍제천로 136,-,신규,-,,,아파트
110,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202309,25,"55,000",0,3,2018,홍제천로 136,202402~202602,신규,-,,,아파트
111,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202309,25,"53,000",0,1,2018,홍제천로 136,202312~202512,신규,-,,,아파트
112,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202309,23,"10,000",126,11,2018,홍제천로 136,202310~202410,신규,-,,,아파트
113,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,전세,84.794,202309,23,"52,000",0,10,2005,동교로 290,202311~202511,갱신,사용,"57,000",0.0,아파트
114,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202309,21,"55,000",0,10,2018,홍제천로 136,202310~202510,갱신,사용,"55,000",50.0,아파트
115,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202309,21,"1,000",60,8,2014,연희로5길 14,202310~202410,신규,-,,,아파트
116,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,월세,84.98,202309,19,"35,000",70,16,2005,연희로28길 35-28,202311~202511,신규,-,,,아파트
117,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,월세,84.98,202309,19,"35,000",70,16,2005,연희로28길 35-28,202311~202511,신규,-,,,아파트
118,서울특별시 서대문구 연희동,740,740,0,성원,월세,135.2,202309,18,"10,000",250,10,2001,연희로32길 48,202310~202510,신규,-,,,아파트
119,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8003,202309,18,"20,000",150,3,2018,홍제천로 136,202310~202404,신규,-,,,아파트
120,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,84.98,202309,16,"55,000",0,5,2005,연희로28길 35-28,202311~202511,신규,-,,,아파트
121,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202309,16,"1,000",75,10,2014,연희로5길 14,202310~202410,신규,-,,,아파트
122,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202309,13,"29,000",50,3,2001,연희로32길 48,202309~202509,신규,-,,,아파트
123,서울특별시 서대문구 연희동,740,740,0,성원,전세,120.2,202309,11,"80,000",0,18,2001,연희로32길 48,202310~202510,신규,-,,,아파트
124,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202309,11,"1,000",70,3,2014,연희로5길 54-11,-,신규,-,,,아파트
125,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202309,8,"1,000",75,12,2014,연희로5길 14,202309~202409,신규,-,,,아파트
126,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202309,6,"1,000",68,8,2014,연희로5길 14,202310~202410,신규,-,,,아파트
127,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202309,6,"35,000",0,11,2001,연희로32길 48,202310~202510,신규,-,,,아파트
128,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202309,6,0,100,17,2002,연희로 38-20,202309~202403,신규,-,,,아파트
129,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202309,4,"60,000",0,16,2018,홍제천로 136,202310~202510,신규,-,,,아파트
130,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202309,3,"32,000",60,15,2018,홍제천로 136,202309~202509,갱신,-,"40,000",60.0,아파트
131,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202309,2,"5,000",150,17,2002,연희로 38-20,202310~202510,신규,-,,,아파트
132,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202309,2,"45,000",50,18,2002,연희로 38-20,202311~202510,신규,-,,,아파트
133,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202309,2,"45,000",50,18,2002,연희로 38-20,-,-,-,,,아파트
134,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202308,28,"1,000",70,4,2014,연희로5길 54-11,202308~202408,신규,-,,,아파트
135,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202308,26,"1,000",75,10,2014,연희로5길 14,202308~202408,신규,-,,,아파트
136,서울특별시 서대문구 연희동,89-9,89,9,연화,전세,78.88,202308,26,"32,000",0,3,1975,연희로25길 101,202309~202509,신규,-,,,아파트
137,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202308,26,"49,000",0,2,2001,연희로32길 48,202311~202811,신규,-,,,아파트
138,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202308,26,"55,000",0,5,2018,홍제천로 136,202311~202511,신규,-,,,아파트
139,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202308,26,"1,000",75,10,2014,연희로5길 14,202308~202408,신규,-,,,아파트
140,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202308,25,"40,950",0,6,2018,홍제천로 136,-,-,-,,,아파트
141,서울특별시 서대문구 연희동,37-1,37,1,리베르떼-빌(LibertVille),월세,207.86,202308,25,0,650,4,2002,연희로10길 43-20,202309~202609,신규,-,,,아파트
142,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202308,25,"39,000",0,6,2018,홍제천로 136,202310~202510,신규,-,,,아파트
143,서울특별시 서대문구 연희동,708-4,708,4,홍연,전세,52.23,202308,24,"19,900",0,4,1981,홍연8길 7,202309~202509,-,-,,,아파트
144,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202308,21,"24,000",26,4,2018,홍제천로 136,-,신규,-,,,아파트
145,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202308,21,"55,000",0,11,2002,연희로 38-20,202308~202508,신규,-,,,아파트
146,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202308,19,"65,000",0,12,2002,연희로 38-20,-,-,-,,,아파트
147,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202308,18,"10,000",30,2,2014,연희로5길 14,202309~202509,신규,-,,,아파트
148,서울특별시 서대문구 연희동,740,740,0,성원,전세,115.06,202308,18,"60,000",0,5,2001,연희로32길 48,202311~202510,신규,-,,,아파트
149,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202308,18,"34,000",0,1,2001,연희로32길 48,202309~202509,신규,-,,,아파트
150,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202308,16,"1,000",70,3,2014,연희로5길 54-11,202310~202410,신규,-,,,아파트
151,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202308,16,"43,000",0,16,1999,동교로 291,202309~202509,신규,-,,,아파트
152,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202308,16,"20,000",74,8,1993,연희로32길 20,202311~202511,신규,-,,,아파트
153,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202308,16,"58,000",0,11,2018,홍제천로 136,202308~202508,갱신,사용,"78,000",0.0,아파트
154,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202308,15,"1,000",66,6,2014,연희로5길 54-11,202308~202408,신규,-,,,아파트
155,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202308,13,"40,000",0,19,2002,연희로 38-20,-,갱신,-,"35,000",0.0,아파트
156,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202308,13,"40,000",0,19,2002,연희로 38-20,-,-,-,,,아파트
157,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202308,12,"4,000",200,1,2002,연희로 38-20,202308~202508,신규,-,,,아파트
158,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202308,10,"5,250",160,16,2001,연희로32길 48,202308~202508,갱신,-,"5,250",150.0,아파트
159,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202308,9,"40,000",0,15,2002,연희로 38-20,202309~202509,신규,-,,,아파트
160,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202308,8,"35,000",0,13,2001,연희로32길 48,202309~202509,신규,-,,,아파트
161,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202308,8,"35,000",0,16,2001,연희로32길 48,202308~202508,-,-,,,아파트
162,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202308,7,"55,000",0,8,2002,연희로 38-20,-,신규,-,,,아파트
163,서울특별시 서대문구 연희동,738,738,0,임광,전세,114.79,202308,7,"61,000",0,18,1999,동교로 291,202308~202508,갱신,-,"58,800",0.0,아파트
164,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202308,7,"55,000",0,8,2002,연희로 38-20,-,-,-,,,아파트
165,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202308,5,"5,000",150,1,2002,연희로 38-20,-,-,-,,,아파트
166,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202308,5,"5,000",150,1,2002,연희로 38-20,202308~202508,신규,-,,,아파트
167,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202308,2,"2,000",160,7,2002,연희로 38-20,202308~202508,신규,-,,,아파트
168,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202307,31,"10,050",147,7,2001,연희로32길 48,202308~202508,갱신,사용,"10,000",140.0,아파트
169,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.79,202307,29,"3,000",150,2,2002,연희로 38-20,202308~202508,갱신,-,"3,000",130.0,아파트
170,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202307,24,"1,000",65,3,2014,연희로5길 14,202308~202408,신규,-,,,아파트
