NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
190,서울특별시 서대문구 연희동,100-1,100,1,(100-1),46.55,27.8,202006,26,"35,000",2,-,-,2020,증가로2길 27,-,-,-,-
191,서울특별시 서대문구 연희동,100-1,100,1,(100-1),46.2,27.59,202006,26,"35,000",6,-,-,2020,증가로2길 27,-,-,-,-
192,서울특별시 서대문구 연희동,100-1,100,1,(100-1),47.08,28.1,202006,26,"35,000",2,-,-,2020,증가로2길 27,-,-,-,-
193,서울특별시 서대문구 연희동,100-1,100,1,(100-1),40.04,23.89,202006,26,"30,300",4,-,-,2020,증가로2길 27,-,-,-,-
194,서울특별시 서대문구 연희동,100-1,100,1,(100-1),44.85,26.75,202006,26,"35,000",5,-,-,2020,증가로2길 27,-,-,-,-
195,서울특별시 서대문구 연희동,100-1,100,1,(100-1),42.71,25.18,202006,26,"32,800",4,-,-,2020,증가로2길 27,-,-,-,-
196,서울특별시 서대문구 연희동,100-1,100,1,(100-1),46.42,27.69,202006,26,"35,000",2,-,-,2020,증가로2길 27,-,-,-,-
197,서울특별시 서대문구 연희동,100-1,100,1,(100-1),46.42,27.69,202006,26,"35,000",4,-,-,2020,증가로2길 27,-,-,-,-
198,서울특별시 서대문구 연희동,100-1,100,1,(100-1),46.07,27.5,202006,26,"34,550",2,-,-,2020,증가로2길 27,-,-,-,-
199,서울특별시 서대문구 연희동,100-1,100,1,(100-1),46.42,27.69,202006,26,"35,000",6,-,-,2020,증가로2길 27,-,-,-,-
200,서울특별시 서대문구 연희동,100-1,100,1,(100-1),46.2,27.59,202006,26,"35,000",4,-,-,2020,증가로2길 27,-,-,-,-
201,서울특별시 서대문구 연희동,100-1,100,1,(100-1),46.42,27.69,202006,26,"35,000",5,-,-,2020,증가로2길 27,-,-,-,-
202,서울특별시 서대문구 연희동,100-1,100,1,(100-1),47.08,28.1,202006,26,"35,000",3,-,-,2020,증가로2길 27,-,-,-,-
203,서울특별시 서대문구 연희동,100-1,100,1,(100-1),46.2,27.59,202006,26,"34,950",2,-,-,2020,증가로2길 27,-,-,-,-
204,서울특별시 서대문구 연희동,100-1,100,1,(100-1),46.42,27.69,202006,26,"35,000",3,-,-,2020,증가로2길 27,-,-,-,-
205,서울특별시 서대문구 연희동,186-4,186,4,거평빌라,59.94,38.87,202006,25,"30,900",2,-,-,1992,증가로 69,-,-,-,-
206,서울특별시 서대문구 연희동,45-20,45,20,신진빌라,84.78,42.37,202006,25,"38,500",2,-,-,1996,연희로14길 50,-,-,-,-
207,서울특별시 서대문구 연희동,169-21,169,21,(169-21),46.91,43.25,202006,24,"22,500",2,-,-,1976,홍제천로 200-5,-,-,-,-
208,서울특별시 서대문구 연희동,712,712,0,(712-0),93.49,51.6,202006,23,"20,000",1,-,-,1988,홍연길 40,-,-,-,-
209,서울특별시 서대문구 연희동,48-11,48,11,블레어빌,44.89,31.0,202006,23,"48,200",5,-,-,2018,연희로16길 26-9,-,-,-,-
210,서울특별시 서대문구 연희동,1-105,1,105,기단빌라비동,36.0,27.83,202006,22,"11,480",2,-,-,1991,모래내로20길 24-4,-,-,-,-
211,서울특별시 서대문구 연희동,151-22,151,22,연희궁빌라,76.5,42.125,202006,20,"26,000",1,-,-,1991,가좌로 16-7,-,-,-,-
212,서울특별시 서대문구 연희동,88-26,88,26,화이트빌라,55.37,25.55,202006,20,"25,000",1,-,-,1997,연희로16길 36-10,-,-,-,-
213,서울특별시 서대문구 연희동,437-43,437,43,에이치플러스,48.45,43.0,202006,17,"42,500",3,-,-,2017,연희로11마길 47-3,-,-,-,-
214,서울특별시 서대문구 연희동,156-9,156,9,(156-9),42.14,19.75,202006,16,"17,000",-1,-,-,1991,연희로33가길 6-21,-,-,-,-
215,서울특별시 서대문구 연희동,3-10,3,10,연희그린빌라에이비동,36.47,34.7,202006,15,"11,000",2,-,-,1996,연희로36길 61,-,-,-,-
216,서울특별시 서대문구 연희동,86-11,86,11,더클래스,37.74,28.9,202006,13,"38,000",4,-,-,2020,연희로25길 69,20200710,-,-,-
217,서울특별시 서대문구 연희동,86-11,86,11,더클래스,37.74,28.9,202006,13,"38,000",4,-,-,2020,연희로25길 69,20200708,-,-,-
218,서울특별시 서대문구 연희동,136-12,136,12,연희노블레스,27.89,14.11,202006,13,"25,000",6,-,-,2016,연희로12길 13,-,-,-,-
219,서울특별시 서대문구 연희동,520-26,520,26,연희유지빌,59.99,21.04,202006,13,"24,500",3,-,-,2006,홍제천로2길 114,-,-,-,-
220,서울특별시 서대문구 연희동,51-60,51,60,양지빌라(51-60),58.98,40.15,202006,13,"15,000",-1,-,-,1994,연희로14길 58,-,-,-,-
221,서울특별시 서대문구 연희동,86-11,86,11,더클래스,37.74,28.9,202006,13,"38,000",4,-,-,2020,연희로25길 69,-,-,-,-
222,서울특별시 서대문구 연희동,220-23,220,23,연세빌라,71.94,35.22,202006,12,"22,000",3,-,-,1991,연희로5길 70,-,-,-,-
223,서울특별시 서대문구 연희동,157,157,0,스위트빌,47.83,24.62,202006,12,"18,000",4,-,-,2002,연희로33가길 16,-,-,-,-
224,서울특별시 서대문구 연희동,520-55,520,55,임탑파크빌,59.13,23.8,202006,12,"14,000",4,-,-,2001,홍제천로 54-33,-,-,-,-
225,서울특별시 서대문구 연희동,88-26,88,26,화이트빌라,76.04,35.08,202006,11,"35,000",2,-,-,1997,연희로16길 36-10,20200708,-,-,-
226,서울특별시 서대문구 연희동,88-26,88,26,화이트빌라,76.04,35.08,202006,11,"35,000",2,-,-,1997,연희로16길 36-10,-,-,-,-
227,서울특별시 서대문구 연희동,172-78,172,78,노블힐스,212.26,216.366,202006,11,"100,000",1,-,-,2011,연희로27길 38-22,-,-,-,-
228,서울특별시 서대문구 연희동,446-282,446,282,신세대하이빌,22.8,16.0,202006,10,"11,000",2,-,-,1995,성산로7안길 36,-,-,-,-
229,서울특별시 서대문구 연희동,520-166,520,166,두레주택,50.82,28.6,202006,10,"15,000",1,-,-,1996,홍제천로4길 18-11,-,-,-,-
230,서울특별시 서대문구 연희동,93-6,93,6,삼성아트빌,62.42,29.23,202006,9,"31,300",2,-,-,2002,연희로24길 10,-,-,-,-
231,서울특별시 서대문구 연희동,446-65,446,65,(446-65),43.85,34.51,202006,9,"48,550",1,-,-,1991,홍제천로 12,-,-,-,-
232,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,90.18,110.93,202006,8,"59,900",3,-,-,1986,연희로36길 26,-,-,-,-
233,서울특별시 서대문구 연희동,520-120,520,120,연흥가나안빌라(520-120),59.53,26.2632,202006,7,"11,000",-1,-,-,2001,홍제천로 54-107,-,-,-,-
234,서울특별시 서대문구 연희동,533-138,533,138,연희빌라,32.12,26.5,202006,5,"46,000",1,-,-,1991,홍제천로2가길 14,-,-,-,-
235,서울특별시 서대문구 연희동,86-11,86,11,더클래스,29.99,23.0,202006,4,"35,500",3,-,-,2020,연희로25길 69,-,-,-,-
236,서울특별시 서대문구 연희동,724-9,724,9,연궁연립,68.09,40.3479,202006,3,"21,000",3,-,-,1983,가좌로 15,-,-,-,-
237,서울특별시 서대문구 연희동,220-52,220,52,진연빌라,61.11,33.8,202006,3,"22,000",1,-,-,1995,성산로 318-7,-,-,-,-
238,서울특별시 서대문구 연희동,613-3,613,3,회룡빌라,59.88,27.29,202005,31,"14,500",-1,-,-,1999,홍제천로4길 40,-,-,-,-
239,서울특별시 서대문구 연희동,142-21,142,21,연희미다스파크,46.22,19.46,202005,29,"38,300",3,-,-,2019,연희로 233,-,-,-,-
240,서울특별시 서대문구 연희동,48-11,48,11,블레어빌,42.88,31.0,202005,27,"46,500",5,-,-,2018,연희로16길 26-9,-,-,-,-
241,서울특별시 서대문구 연희동,519-40,519,40,(519-40),48.645,19.2,202005,27,"43,300",2,-,-,1985,홍제천로2길 126,-,-,-,-
242,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,90.18,110.93,202005,26,"58,600",1,-,-,1985,연희로36길 26,-,-,-,-
243,서울특별시 서대문구 연희동,142-21,142,21,연희미다스파크,46.86,19.72,202005,25,"40,000",5,-,-,2019,연희로 233,-,-,-,-
244,서울특별시 서대문구 연희동,437-27,437,27,연희멤버스빌,63.72,38.5,202005,21,"40,000",3,-,-,2009,연희로11마길 37,20200619,-,-,-
245,서울특별시 서대문구 연희동,437-27,437,27,연희멤버스빌,63.72,38.5,202005,21,"40,000",3,-,-,2009,연희로11마길 37,20200708,-,-,-
246,서울특별시 서대문구 연희동,519-86,519,86,(519-86),44.52,20.5,202005,20,"15,000",1,-,-,1996,홍제천로 86-3,-,-,-,-
247,서울특별시 서대문구 연희동,350-2,350,2,(350-2),54.03,26.56,202005,19,"24,000",2,-,-,1994,연희로4길 13-19,-,-,-,-
248,서울특별시 서대문구 연희동,132-58,132,58,화인캐슬,91.41,108.8,202005,19,"53,000",1,-,-,2004,연희로 189-47,-,-,-,-
249,서울특별시 서대문구 연희동,200-62,200,62,천지인빌리지,125.67,90.02,202005,15,"52,000",2,-,-,2002,연희로27가길 20,-,-,-,-
250,서울특별시 서대문구 연희동,200-49,200,49,연희하이츠빌라,147.9,147.9,202005,15,"65,000",1,-,-,1985,증가로2길 56-56,-,-,-,-
251,서울특별시 서대문구 연희동,344-24,344,24,연희궁빌딩,21.46,8.98,202005,9,"9,500",3,-,-,2002,성산로17길 7,-,-,-,-
252,서울특별시 서대문구 연희동,715-6,715,6,연희에이스,39.33,23.09,202005,8,"23,500",4,-,-,2018,홍연6길 15,20200520,-,-,-
253,서울특별시 서대문구 연희동,719-5,719,5,연희맨션,64.79,62.5425,202005,8,"30,750",1,-,-,1980,가좌로 35,-,-,-,-
254,서울특별시 서대문구 연희동,719-5,719,5,연희맨션,64.46,62.5425,202005,8,"31,000",1,-,-,1980,가좌로 35,-,-,-,-
255,서울특별시 서대문구 연희동,169-11,169,11,위일리츠빌(169-11),53.17,22.194,202005,6,"22,700",2,-,-,2010,홍제천로 200-1,-,-,-,-
256,서울특별시 서대문구 연희동,170-148,170,148,골든트리빌,49.14,30.42,202004,30,"22,300",2,-,-,2016,연희로33나길 11-3,-,-,-,-
257,서울특별시 서대문구 연희동,527-17,527,17,연희궁맨션2,59.7,32.1053,202004,29,"18,000",1,-,-,1999,홍제천로4길 24,-,-,-,-
258,서울특별시 서대문구 연희동,142-21,142,21,연희미다스파크,51.82,21.81,202004,29,"45,100",9,-,-,2019,연희로 233,-,-,-,-
259,서울특별시 서대문구 연희동,541-7,541,7,우성빌라,31.91,12.2,202004,27,"12,000",-1,-,-,2001,홍제천로2길 30-25,-,-,-,-
260,서울특별시 서대문구 연희동,45-24,45,24,연희현대빌라(가동~다동),129.72,127.54,202004,25,"80,000",1,-,-,1995,연희로12길 64,-,-,-,-
261,서울특별시 서대문구 연희동,170-148,170,148,골든트리빌,47.14,29.18,202004,24,"25,000",2,-,-,2016,연희로33나길 11-3,-,-,-,-
262,서울특별시 서대문구 연희동,520-55,520,55,임탑파크빌,39.89,16.0,202004,24,"11,800",3,-,-,2001,홍제천로 54-33,-,-,-,-
263,서울특별시 서대문구 연희동,188-37,188,37,신도빌라,38.16,40.2,202004,20,"25,000",3,-,-,1988,연희로11자길 24,-,-,-,-
264,서울특별시 서대문구 연희동,706-15,706,15,반도빌라(706-15),84.37,48.39,202004,13,"29,500",2,-,-,2003,홍연4길 12-3,-,-,-,-
265,서울특별시 서대문구 연희동,446-219,446,219,동우하이츠빌라,59.35,33.2,202004,8,"22,600",3,-,-,1995,성산로7안길 44,-,-,-,-
266,서울특별시 서대문구 연희동,138-19,138,19,대호빌라,81.41,40.72,202004,6,"35,000",2,-,-,2007,연희로28길 25,-,-,-,-
267,서울특별시 서대문구 연희동,78-7,78,7,미소람.빌,68.1,41.2424,202004,6,"29,000",5,-,-,2002,연희로27길 21,-,-,-,-
268,서울특별시 서대문구 연희동,520-3,520,3,(520-3),48.96,24.16,202003,31,"13,000",-1,-,-,1996,홍제천로4길 18-7,-,-,-,-
269,서울특별시 서대문구 연희동,520-3,520,3,(520-3),48.96,24.16,202003,30,"15,000",2,-,-,1996,홍제천로4길 18-7,-,-,-,-
270,서울특별시 서대문구 연희동,519-85,519,85,(519-85),34.07,41.5,202003,30,"33,000",1,-,-,1987,홍제천로 86-5,-,-,-,-
271,서울특별시 서대문구 연희동,163-18,163,18,상신빌라B동,57.28,34.54,202003,30,"20,000",2,-,-,1992,홍제천로 202-13,-,-,-,-
272,서울특별시 서대문구 연희동,51-1,51,1,(51-1),67.77,43.72,202003,25,"15,500",3,-,-,1993,연희로18안길 25,-,-,-,-
273,서울특별시 서대문구 연희동,45-23,45,23,연희현대빌라(1동~3동),130.87,141.99,202003,24,"82,000",3,-,-,1994,연희로12길 54,-,-,-,-
274,서울특별시 서대문구 연희동,179-41,179,41,(179-41),54.12,38.67,202003,24,"11,500",2,-,-,1987,홍연8길 23-7,-,-,-,-
275,서울특별시 서대문구 연희동,142-21,142,21,연희미다스파크,46.67,19.64,202003,20,"38,400",7,-,-,2019,연희로 233,-,-,-,-
276,서울특별시 서대문구 연희동,344-145,344,145,태양빌라,35.1,19.65,202003,20,"9,000",-1,-,-,1992,성산로18길 27,-,-,-,-
277,서울특별시 서대문구 연희동,731-2,731,2,세종연립,52.89,49.41,202003,16,"20,000",3,-,-,1980,홍제천로 180,-,-,-,-
278,서울특별시 서대문구 연희동,163-42,163,42,상신빌라A동,34.37,16.37,202003,16,"12,000",-1,-,-,1992,연희로35길 8,-,-,-,-
279,서울특별시 서대문구 연희동,194-30,194,30,브라운스톤연희,16.0,6.957,202003,16,"15,000",3,-,-,2007,연희로 82,-,-,-,-
280,서울특별시 서대문구 연희동,446-331,446,331,예지원A동,75.42,39.3812,202003,14,"29,700",4,-,-,2002,성산로7안길 54,-,-,-,-
281,서울특별시 서대문구 연희동,51-3,51,3,세종화이트빌,54.89,21.3861,202003,14,"16,500",5,-,-,2008,연희로18안길 29,-,-,-,-
282,서울특별시 서대문구 연희동,67-2,67,2,정윤빌리지,240.18,160.639,202003,12,"115,000",5,-,-,2010,연희로22길 34-6,-,-,-,-
283,서울특별시 서대문구 연희동,446-65,446,65,(446-65),61.28,46.67,202003,12,"53,500",3,-,-,1991,홍제천로 12,-,-,-,-
284,서울특별시 서대문구 연희동,142-21,142,21,연희미다스파크,46.2,19.45,202003,11,"39,000",9,-,-,2019,연희로 233,-,-,-,-
285,서울특별시 서대문구 연희동,170-167,170,167,성진빌라,49.98,18.62,202003,10,"14,800",3,-,-,1994,연희로33길 33,-,-,-,-
286,서울특별시 서대문구 연희동,159-1,159,1,성재캐슬빌,60.72,37.61,202003,5,"24,700",3,-,-,2008,연희로33가길 6-3,-,-,-,-
287,서울특별시 서대문구 연희동,163-42,163,42,상신빌라A동,48.37,23.04,202003,4,"17,500",3,-,-,1992,연희로35길 8,-,-,-,-
288,서울특별시 서대문구 연희동,520-69,520,69,연흥가나안빌라(520-69),59.42,30.2,202003,3,"13,800",-1,-,-,2001,홍제천로 54-103,-,-,-,-
289,서울특별시 서대문구 연희동,136-31,136,31,제니더플래인,29.46,14.111,202003,3,"30,600",4,-,-,2019,연희로14길 6,-,-,-,-
290,서울특별시 서대문구 연희동,138-21,138,21,화산아트빌,159.46,99.25,202003,2,"84,000",1,-,-,1999,연희로28길 33,-,-,-,-
291,서울특별시 서대문구 연희동,520-9,520,9,(520-9),51.47,31.516,202003,1,"41,900",-1,-,-,1993,홍제천로 84-10,-,-,-,-
292,서울특별시 서대문구 연희동,525-7,525,7,(525-7),62.57,58.29,202002,29,"40,000",2,-,-,2002,홍제천로2길 83-17,-,-,-,-
293,서울특별시 서대문구 연희동,91-17,91,17,렉스빌,68.13,33.62,202002,28,"31,500",4,-,-,2003,연희로24길 9-12,-,-,-,-
294,서울특별시 서대문구 연희동,51-137,51,137,연희빌라트,76.56,44.91,202002,27,"32,000",2,-,-,1993,연희로20길 46,-,-,-,-
295,서울특별시 서대문구 연희동,51-150,51,150,쌍용빌라,91.83,56.942,202002,26,"22,000",2,-,-,1995,연희로18안길 9,-,-,-,-
296,서울특별시 서대문구 연희동,51-150,51,150,쌍용빌라,91.83,56.942,202002,26,"26,000",1,-,-,1995,연희로18안길 9,-,-,-,-
297,서울특별시 서대문구 연희동,446-280,446,280,연희카운티,57.12,24.08,202002,25,"25,500",1,-,-,2002,성산로7안길 6,-,-,-,-
298,서울특별시 서대문구 연희동,187-121,187,121,대명빌라,49.5,22.148,202002,23,"16,700",3,-,-,1993,연희로11자길 14-35,-,-,-,-
299,서울특별시 서대문구 연희동,733,733,0,(733-0),35.1,16.8,202002,21,"11,000",2,-,-,1985,홍제천로 192,-,-,-,-
300,서울특별시 서대문구 연희동,151-151,151,151,경희빌라,62.41,67.7,202002,18,"16,900",2,-,-,1978,연희로31길 47,-,-,-,-
301,서울특별시 서대문구 연희동,446-259,446,259,은성하이츠빌라,96.81,59.71,202002,18,"35,000",2,-,-,1995,성산로7안길 56,-,-,-,-
302,서울특별시 서대문구 연희동,151-64,151,64,리치에비뉴,53.37,26.5,202002,15,"30,800",4,-,-,2016,연희로31길 30-12,-,-,-,-
303,서울특별시 서대문구 연희동,446-175,446,175,예지원C동,84.74,49.69,202002,15,"31,000",1,-,-,2002,성산로7안길 48,-,-,-,-
304,서울특별시 서대문구 연희동,542-19,542,19,초연빌라,54.71,26.94,202002,14,"50,000",4,-,-,2003,홍제천로 30,-,-,-,-
305,서울특별시 서대문구 연희동,200-114,200,114,연희파크(200-114),84.24,84.0,202002,14,"31,500",2,-,-,1991,연희로29길 40-28,-,-,-,-
306,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,65.07,81.33,202002,13,"44,000",2,-,-,1985,연희로36길 26,-,-,-,-
307,서울특별시 서대문구 연희동,44-3,44,3,현대빌라,102.0,79.22,202002,13,"45,000",2,-,-,1991,연희로12길 38,-,-,-,-
308,서울특별시 서대문구 연희동,731-2,731,2,세종연립,59.17,49.41,202002,13,"23,000",3,-,-,1980,홍제천로 180,-,-,-,-
309,서울특별시 서대문구 연희동,138-45,138,45,순그린빌,66.66,34.25,202002,11,"31,200",4,-,-,2004,연희로28길 7,-,-,-,-
310,서울특별시 서대문구 연희동,170-148,170,148,골든트리빌,49.14,30.42,202002,11,"19,230",2,-,-,2016,연희로33나길 11-3,-,-,-,-
311,서울특별시 서대문구 연희동,170-148,170,148,골든트리빌,49.14,30.42,202002,11,"20,121",3,-,-,2016,연희로33나길 11-3,-,-,-,-
312,서울특별시 서대문구 연희동,48-11,48,11,블레어빌,31.37,30.0,202002,11,"43,000",5,-,-,2018,연희로16길 26-9,-,-,-,-
313,서울특별시 서대문구 연희동,132-57,132,57,연희파레스(132-57),78.0,68.21,202002,10,"38,700",1,-,-,1991,연희로29길 21,-,-,-,-
314,서울특별시 서대문구 연희동,136-31,136,31,제니더플래인,29.46,14.111,202002,10,"30,600",5,-,-,2019,연희로14길 6,-,-,-,-
315,서울특별시 서대문구 연희동,446-65,446,65,(446-65),56.59,43.4,202002,8,"52,000",2,-,-,1991,홍제천로 12,-,-,-,-
316,서울특별시 서대문구 연희동,177-14,177,14,(177-14),31.98,32.5,202002,7,"6,000",1,-,-,1986,홍연8길 32-11,-,-,-,-
317,서울특별시 서대문구 연희동,169-11,169,11,위일리츠빌(169-11),53.17,22.194,202002,6,"19,500",3,-,-,2010,홍제천로 200-1,-,-,-,-
318,서울특별시 서대문구 연희동,51-121,51,121,골든빌라,174.26,77.1,202002,4,"45,000",2,-,-,1998,연희로20길 45,-,-,-,-
319,서울특별시 서대문구 연희동,613-3,613,3,회룡빌라,59.76,27.23,202002,3,"23,900",4,-,-,1999,홍제천로4길 40,-,-,-,-
320,서울특별시 서대문구 연희동,712-16,712,16,(712-16),37.335,28.4825,202002,1,"14,000",2,-,-,1986,홍연길 46-1,-,-,-,-
321,서울특별시 서대문구 연희동,1-86,1,86,안산파크빌,51.33,37.46,202002,1,"26,500",5,-,-,2015,모래내로20길 24-13,-,-,-,-
322,서울특별시 서대문구 연희동,520-138,520,138,프린스빌라,42.53,18.2,202002,1,"16,400",1,-,-,1996,홍제천로 54-47,-,-,-,-
323,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,65.07,81.33,202001,30,"43,000",3,-,-,1986,연희로36길 26,-,-,-,-
324,서울특별시 서대문구 연희동,643,643,0,(643-0),67.74,46.0,202001,26,"22,500",2,-,-,1986,홍제천로4길 23-26,-,-,-,-
325,서울특별시 서대문구 연희동,1-23,1,23,만민베스트빌A동,80.89,45.96,202001,23,"29,500",3,-,-,2008,모래내로20길 13,-,-,-,-
326,서울특별시 서대문구 연희동,88-26,88,26,화이트빌라,55.37,25.55,202001,21,"14,000",-1,-,-,1997,연희로16길 36-10,-,-,-,-
327,서울특별시 서대문구 연희동,520-110,520,110,연흥가나안빌라(520-110),59.74,19.8,202001,21,"18,500",4,-,-,2000,홍제천로 54-111,-,-,-,-
328,서울특별시 서대문구 연희동,138-19,138,19,대호빌라,81.41,40.72,202001,17,"33,500",3,-,-,2007,연희로28길 25,-,-,-,-
329,서울특별시 서대문구 연희동,519-76,519,76,(519-76),46.73,23.25,202001,17,"15,000",1,-,-,1996,홍제천로4길 18-20,-,-,-,-
330,서울특별시 서대문구 연희동,136-31,136,31,제니더플래인,29.46,14.111,202001,15,"30,600",6,-,-,2019,연희로14길 6,-,-,-,-
331,서울특별시 서대문구 연희동,613-8,613,8,"대성빌라(B,D동)",64.23,27.11,202001,15,"26,800",3,-,-,2003,홍제천로4길 42,-,-,-,-
332,서울특별시 서대문구 연희동,51-121,51,121,골든빌라,166.24,77.1,202001,14,"57,000",4,-,-,1998,연희로20길 45,-,-,-,-
333,서울특별시 서대문구 연희동,142-30,142,30,동진주택2동,38.52,27.27,202001,14,"13,800",1,-,-,1986,연희로33길 5,-,-,-,-
334,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,45.96,59.83,202001,13,"32,200",3,-,-,1985,연희로36길 26,-,-,-,-
335,서울특별시 서대문구 연희동,138-43,138,43,지오빌프리미엄B동,115.19,76.75,202001,13,"73,000",1,-,-,2007,연희로28길 15,-,-,-,-
336,서울특별시 서대문구 연희동,6-24,6,24,SerinHouse,102.81,73.5357,202001,11,"61,000",3,-,-,2003,연희로28길 56,-,-,-,-
337,서울특별시 서대문구 연희동,156-9,156,9,(156-9),42.14,19.75,202001,10,"16,300",2,-,-,1991,연희로33가길 6-21,-,-,-,-
338,서울특별시 서대문구 연희동,305-23,305,23,연희하이빌(305-23),51.22,39.814,202001,10,"35,000",4,-,-,2016,연희로10길 29-14,-,-,-,-
339,서울특별시 서대문구 연희동,350-2,350,2,(350-2),59.97,29.48,202001,6,"27,750",3,-,-,1994,연희로4길 13-19,-,-,-,-
340,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,65.07,81.33,202001,5,"40,100",3,-,-,1985,연희로36길 26,-,-,-,-
341,서울특별시 서대문구 연희동,446-212,446,212,현대그린타운,82.14,53.75,202001,4,"35,800",4,-,-,1998,성산로7안길 30,-,-,-,-
342,서울특별시 서대문구 연희동,187-45,187,45,연희그린빌라,61.45,33.0,202001,2,"33,000",2,-,-,2004,연희로12길 8,-,-,-,-
