NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
29,서울특별시 서대문구 연희동,100-3,100,3,보민아스트로,47.33,30.73,202210,3,"54,000",3,-,-,2022,증가로2길 25,-,직거래,-,-
30,서울특별시 서대문구 연희동,717-32,717,32,연희트라움,48.95,32.03,202210,1,"36,000",2,-,-,2017,홍제천로 156-6,-,중개거래,서울 은평구,-
31,서울특별시 서대문구 연희동,100-3,100,3,보민아스트로,41.86,27.18,202209,29,"54,500",6,-,-,2022,증가로2길 25,-,직거래,-,-
32,서울특별시 서대문구 연희동,437-36,437,36,우성타운,51.52,27.737,202209,28,"10,600",-1,-,-,1991,연희로11마길 43,-,중개거래,서울 서대문구,-
33,서울특별시 서대문구 연희동,142-29,142,29,동진주택3동,45.11,33.76,202209,19,"17,000",1,-,-,1986,연희로 231,-,직거래,-,-
34,서울특별시 서대문구 연희동,437-43,437,43,에이치플러스,48.45,43.0,202209,17,"42,800",1,-,-,2017,연희로11마길 47-3,-,직거래,-,-
35,서울특별시 서대문구 연희동,350-2,350,2,(350-2),46.23,22.73,202209,8,"28,500",3,-,-,1994,연희로4길 13-19,-,중개거래,서울 은평구,-
36,서울특별시 서대문구 연희동,194-30,194,30,브라운스톤연희,12.09,5.257,202209,6,"10,500",2,-,-,2007,연희로 82,-,중개거래,서울 서대문구,-
37,서울특별시 서대문구 연희동,112-13,112,13,(112-13),48.38,40.4,202209,5,"24,500",1,-,-,1997,연희로11사길 16-12,-,중개거래,서울 서대문구,-
38,서울특별시 서대문구 연희동,541-7,541,7,우성빌라,31.91,12.2,202209,4,"15,000",4,-,-,2001,홍제천로2길 30-25,-,중개거래,서울 강남구,-
39,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,65.07,89.33,202209,1,"53,000",3,-,-,1985,연희로36길 26,-,직거래,-,-
40,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,65.07,81.33,202208,29,"57,500",1,-,-,1985,연희로36길 26,-,중개거래,서울 서대문구,-
41,서울특별시 서대문구 연희동,339-23,339,23,(339-23),50.76,39.51,202208,20,"21,500",2,-,-,1986,연희로10가길 16,-,중개거래,서울 서대문구 서울 양천구,-
42,서울특별시 서대문구 연희동,170-106,170,106,연희파크뷰,29.79,18.84,202208,16,"28,000",2,-,-,2016,홍제천로 190-8,-,중개거래,서울 서대문구,-
43,서울특별시 서대문구 연희동,51-150,51,150,쌍용빌라,91.83,56.942,202208,5,"22,000",-1,-,-,1995,연희로18안길 9,-,중개거래,서울 마포구,-
44,서울특별시 서대문구 연희동,1-87,1,87,루체빌,59.97,39.3962,202207,29,"36,500",2,-,-,2017,모래내로20길 24-11,-,중개거래,서울 마포구 서울 서대문구,-
45,서울특별시 서대문구 연희동,187-121,187,121,대명빌라,49.17,22.0,202207,28,"14,000",-1,-,-,1993,연희로11자길 14-35,-,중개거래,서울 서대문구,-
46,서울특별시 서대문구 연희동,164-3,164,3,연희하이빌,56.78,20.735,202207,18,"39,800",7,-,-,2014,연희로35길 12,-,중개거래,서울 서대문구,-
47,서울특별시 서대문구 연희동,151-84,151,84,코코하우스,43.7,26.27,202207,13,"38,250",6,-,-,2016,연희로31길 19,-,직거래,-,-
48,서울특별시 서대문구 연희동,151-141,151,141,미림,53.2,34.65,202207,11,"31,000",2,-,-,2012,가좌로 16-5,-,중개거래,서울 서대문구,-
49,서울특별시 서대문구 연희동,541-19,541,19,(541-19),59.25,24.01,202207,10,"24,500",3,-,-,2003,홍제천로2길 30-10,-,중개거래,서울 서대문구,-
50,서울특별시 서대문구 연희동,446-282,446,282,신세대하이빌,21.6,14.0,202207,8,"13,000",3,-,-,1995,성산로7안길 36,-,중개거래,서울 서대문구,-
51,서울특별시 서대문구 연희동,163-42,163,42,상신빌라A동,48.37,23.04,202207,4,"45,500",3,-,-,1992,연희로35길 8,-,직거래,-,-
52,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,45.96,59.83,202207,4,"57,000",2,-,-,1986,연희로36길 26,-,중개거래,서울 서대문구,-
53,서울특별시 서대문구 연희동,163-42,163,42,상신빌라A동,34.37,16.37,202207,4,"27,000",-1,-,-,1992,연희로35길 8,-,중개거래,서울 서대문구,-
54,서울특별시 서대문구 연희동,187-120,187,120,보성빌라,24.57,12.06,202207,4,"8,000",-1,-,-,1997,연희로11자길 14-28,-,직거래,-,-
55,서울특별시 서대문구 연희동,163-42,163,42,상신빌라A동,51.4,24.48,202207,4,"24,500",1,-,-,1992,연희로35길 8,-,직거래,-,-
56,서울특별시 서대문구 연희동,1-103,1,103,연희빌라에이동,35.4,26.83,202207,1,"20,000",2,-,-,1991,모래내로20길 9,-,중개거래,서울 강서구,-
57,서울특별시 서대문구 연희동,520-111,520,111,연흥가나안빌라(520-111)바동,20.58,9.39,202206,20,"12,000",1,-,-,2001,홍제천로 54-115,-,중개거래,서울 마포구,-
58,서울특별시 서대문구 연희동,170-161,170,161,(170-161),59.37,36.4135,202206,19,"35,000",2,-,-,2011,연희로35길 22,-,중개거래,서울 서대문구,-
59,서울특별시 서대문구 연희동,520-166,520,166,두레주택,56.88,26.1,202206,18,"22,000",4,-,-,1996,홍제천로4길 18-11,-,중개거래,서울 서대문구,-
60,서울특별시 서대문구 연희동,1-37,1,37,연희빌라비동,22.8,18.37,202206,17,"8,000",-1,-,-,1991,모래내로20길 5,-,직거래,-,-
61,서울특별시 서대문구 연희동,138-27,138,27,우진빌라,56.04,35.24,202206,17,"21,500",3,-,-,1992,연희로28길 23-19,-,중개거래,서울 서대문구,-
62,서울특별시 서대문구 연희동,51-166,51,166,양지빌라(51-166),55.32,39.47,202206,16,"20,000",-1,-,-,1991,연희로14길 62-4,-,중개거래,서울 서대문구,-
63,서울특별시 서대문구 연희동,520-129,520,129,신호빌라,38.62,17.125,202206,15,"12,500",3,-,-,2001,홍제천로2길 108-8,-,중개거래,서울 서대문구,-
64,서울특별시 서대문구 연희동,334-25,334,25,연세하이츠빌라,31.18,27.73,202206,12,"21,750",1,-,-,1987,성산로14길 25,-,중개거래,서울 서대문구,-
65,서울특별시 서대문구 연희동,705-10,705,10,태리하우스,65.01,30.04,202206,11,"25,000",4,-,-,2003,홍연2길 27,-,중개거래,서울 서대문구,-
66,서울특별시 서대문구 연희동,193-21,193,21,(193-21),63.24,35.478,202206,10,"27,500",-1,-,-,1990,연희로 81-17,-,중개거래,서울 서대문구,-
67,서울특별시 서대문구 연희동,193-21,193,21,(193-21),59.28,33.257,202206,6,"36,800",1,-,-,1990,연희로 81-17,-,중개거래,서울 서대문구,-
68,서울특별시 서대문구 연희동,170-61,170,61,금강블루,44.02,28.59,202205,30,"32,500",2,-,-,2017,연희로33길 29-1,-,직거래,-,-
69,서울특별시 서대문구 연희동,220-23,220,23,연세빌라,66.02,32.33,202205,28,"31,000",3,-,-,1991,연희로5길 70,-,중개거래,서울 마포구,-
70,서울특별시 서대문구 연희동,520-168,520,168,(520-168),31.99,16.0,202205,28,"17,000",3,-,-,1997,홍제천로4길 18-5,-,중개거래,서울 서대문구,-
71,서울특별시 서대문구 연희동,1-103,1,103,연희빌라에이동,35.4,26.83,202205,27,"10,500",2,-,-,1991,모래내로20길 9,-,직거래,-,-
72,서울특별시 서대문구 연희동,1-15,1,15,다성맨션,58.83,34.75,202205,27,"25,000",4,-,-,1992,모래내로 384,-,직거래,-,-
73,서울특별시 서대문구 연희동,170-115,170,115,만민하늘애,39.41,22.11,202205,25,"23,500",5,-,-,2011,연희로33길 36-7,-,중개거래,서울 서대문구,-
74,서울특별시 서대문구 연희동,196-23,196,23,행복하우스,68.63,31.84,202205,23,"33,000",1,-,-,2002,증가로2길 56,-,중개거래,서울 서대문구,-
75,서울특별시 서대문구 연희동,51-127,51,127,로엠아트빌(B동),72.43,40.71,202205,22,"30,500",3,-,-,2004,연희로14길 62-19,-,중개거래,서울 서대문구,-
76,서울특별시 서대문구 연희동,67-3,67,3,(67-3),133.24,81.61,202205,21,"100,000",2,-,-,2012,연희로20길 23-3,-,중개거래,서울 서대문구,-
77,서울특별시 서대문구 연희동,613-2,613,2,연희궁맨션,59.52,28.842,202205,18,"34,000",3,-,-,1997,홍제천로4길 32,-,중개거래,서울 영등포구,-
78,서울특별시 서대문구 연희동,520-62,520,62,임탑빌라(520-62),60.22,28.7,202205,14,"28,000",3,-,-,2001,홍제천로 54-61,-,중개거래,서울 은평구,-
79,서울특별시 서대문구 연희동,170-61,170,61,금강블루,44.02,28.59,202205,13,"30,800",3,-,-,2017,연희로33길 29-1,-,직거래,-,-
80,서울특별시 서대문구 연희동,613-5,613,5,보경빌라,57.18,34.425,202205,12,"27,000",4,-,-,2008,홍제천로4길 42-6,-,중개거래,서울 마포구,-
81,서울특별시 서대문구 연희동,138-14,138,14,(138-14),41.7,37.33,202205,7,"22,980",2,-,-,1991,연희로28길 23-7,-,중개거래,서울 서대문구,-
82,서울특별시 서대문구 연희동,334-35,334,35,신화월드빌,65.77,36.135,202205,5,"34,500",3,-,-,2004,성산로14길 26,-,중개거래,서울 마포구,-
83,서울특별시 서대문구 연희동,77-7,77,7,거붕하이츠,119.4,70.6,202205,4,"78,000",3,-,-,1994,연희로 189-12,-,중개거래,서울 서대문구,-
84,서울특별시 서대문구 연희동,48-11,48,11,블레어빌,46.07,30.0,202205,3,"47,700",4,-,-,2018,연희로16길 26-9,-,중개거래,서울 마포구,-
85,서울특별시 서대문구 연희동,187-109,187,109,코지하우스,29.46,25.625,202204,30,"30,000",2,-,-,2018,연희로11자길 14-9,-,직거래,-,-
86,서울특별시 서대문구 연희동,187-120,187,120,보성빌라,30.44,14.94,202204,28,"17,500",2,-,-,1997,연희로11자길 14-28,-,중개거래,경기 안양동안구,-
87,서울특별시 서대문구 연희동,520-129,520,129,신호빌라,38.62,17.125,202204,28,"13,500",4,-,-,2001,홍제천로2길 108-8,-,중개거래,서울 서대문구,-
88,서울특별시 서대문구 연희동,31-2,31,2,연궁빌라,49.74,49.6,202204,27,"15,300",-1,-,-,1986,연희로10길 63-1,-,직거래,-,-
89,서울특별시 서대문구 연희동,101-1,101,1,(101-1),107.15,102.575,202204,19,"88,000",2,-,-,1999,증가로2길 30,-,중개거래,서울 서대문구,-
90,서울특별시 서대문구 연희동,86-9,86,9,(86-9),63.88,36.18,202204,2,"44,000",2,-,-,1997,연희로 153-7,-,중개거래,서울 서대문구,-
91,서울특별시 서대문구 연희동,1-86,1,86,안산파크빌,51.33,37.46,202204,2,"30,500",2,-,-,2015,모래내로20길 24-13,-,직거래,-,-
92,서울특별시 서대문구 연희동,51-125,51,125,우림빌라,49.91,29.365,202203,19,"20,500",2,-,-,1992,연희로14길 62-31,-,중개거래,서울 서대문구,-
93,서울특별시 서대문구 연희동,51-125,51,125,우림빌라,49.91,29.365,202203,19,"20,000",2,-,-,1992,연희로14길 62-31,-,중개거래,서울 서대문구,-
94,서울특별시 서대문구 연희동,170-61,170,61,금강블루,31.96,20.76,202203,11,"27,500",2,-,-,2017,연희로33길 29-1,-,직거래,-,-
95,서울특별시 서대문구 연희동,520-69,520,69,연흥가나안빌라(520-69),59.42,30.2,202203,6,"15,500",4,-,-,2001,홍제천로 54-103,-,중개거래,서울 서대문구,-
96,서울특별시 서대문구 연희동,187-131,187,131,효성빌라,60.34,37.57,202203,3,"25,000",3,-,-,1994,연희로11자길 14-40,-,중개거래,서울 서대문구,-
97,서울특별시 서대문구 연희동,187-121,187,121,대명빌라,50.36,22.528,202203,3,"20,000",1,-,-,1993,연희로11자길 14-35,-,중개거래,서울 마포구,-
98,서울특별시 서대문구 연희동,78-4,78,4,시아루비움,65.87,27.396,202202,28,"40,000",4,-,-,2004,연희로 183,-,중개거래,서울 영등포구,-
99,서울특별시 서대문구 연희동,170-61,170,61,금강블루,43.75,28.42,202202,28,"31,000",4,-,-,2017,연희로33길 29-1,-,직거래,-,-
100,서울특별시 서대문구 연희동,410-22,410,22,연희백산빌라,29.71,22.96,202202,26,"20,800",1,-,-,1994,성산로 309-45,-,중개거래,서울 서대문구,-
101,서울특별시 서대문구 연희동,107-21,107,21,오션빌16A,60.78,36.275,202202,25,"41,000",2,-,-,2010,증가로 37,-,직거래,-,-
102,서울특별시 서대문구 연희동,187-120,187,120,보성빌라,30.44,14.94,202202,18,"15,000",2,-,-,1997,연희로11자길 14-28,-,직거래,-,-
103,서울특별시 서대문구 연희동,170-61,170,61,금강블루,31.96,20.76,202202,18,"27,500",2,-,-,2017,연희로33길 29-1,20220218,직거래,-,-
104,서울특별시 서대문구 연희동,520-62,520,62,임탑빌라(520-62),60.22,28.76,202202,17,"26,000",2,-,-,2001,홍제천로 54-61,-,중개거래,서울 은평구,-
105,서울특별시 서대문구 연희동,1-6,1,6,연희스카이캐슬,29.97,21.27,202202,12,"36,500",4,-,-,2021,모래내로 396-2,-,직거래,-,-
106,서울특별시 서대문구 연희동,446-119,446,119,원일빌라,66.32,31.76,202201,25,"15,800",-1,-,-,1995,성산로 269-5,-,중개거래,서울 마포구,-
107,서울특별시 서대문구 연희동,51-147,51,147,연희주택(51-147),43.2,24.26,202201,25,"12,000",1,-,-,1992,연희로18안길 24,-,직거래,-,-
108,서울특별시 서대문구 연희동,193-9,193,9,(193-9),41.53,18.75,202201,22,"39,750",6,-,-,2020,연희맛로 2-7,-,중개거래,서울 서대문구,-
109,서울특별시 서대문구 연희동,151-84,151,84,코코하우스,43.7,26.27,202201,21,"33,500",4,-,-,2016,연희로31길 19,-,중개거래,서울 서대문구,-
110,서울특별시 서대문구 연희동,446-248,446,248,백명그랜드빌라,60.06,32.7,202201,20,"36,000",3,-,-,1995,성산로7길 8,-,중개거래,서울 마포구,-
111,서울특별시 서대문구 연희동,520-36,520,36,연희궁빌라6차(520-36),58.46,17.5556,202201,20,"24,000",-1,-,-,2001,홍제천로 54-97,-,중개거래,서울 은평구,-
112,서울특별시 서대문구 연희동,520-248,520,248,두레주택,54.0,17.0,202201,18,"18,000",2,-,-,1999,홍제천로 54-57,-,직거래,-,-
113,서울특별시 서대문구 연희동,187-125,187,125,화성빌라,65.72,36.28,202201,17,"28,000",1,-,-,1994,연희로11자길 14-14,-,중개거래,서울 서대문구,-
114,서울특별시 서대문구 연희동,106-24,106,24,예실홈타운,96.33,53.74,202201,17,"38,450",5,-,-,2003,연희로15길 134,-,중개거래,서울 서대문구,-
115,서울특별시 서대문구 연희동,1-6,1,6,연희스카이캐슬,29.86,21.19,202201,12,"34,000",2,-,-,2021,모래내로 396-2,-,직거래,-,-
116,서울특별시 서대문구 연희동,1-6,1,6,연희스카이캐슬,29.97,21.27,202201,8,"33,500",2,-,-,2021,모래내로 396-2,-,직거래,-,-
117,서울특별시 서대문구 연희동,45-20,45,20,신진빌라,84.78,42.37,202201,8,"50,400",1,-,-,1996,연희로14길 50,-,중개거래,서울 서대문구,-
118,서울특별시 서대문구 연희동,200-116,200,116,연희파크(200-116),56.0,68.3,202201,4,"32,000",1,-,-,1991,연희로29길 40-14,-,중개거래,서울 서대문구,-
