NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
12,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202112,23,"10,000",150,7,2001,연희로32길 48,202201~202401,신규,-,,,아파트
13,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202112,23,"75,000",0,11,2018,홍제천로 136,202202~202402,신규,-,,,아파트
14,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202112,22,"59,850",0,7,2002,연희로 38-20,202203~202402,갱신,사용,"57,000",0.0,아파트
15,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,21,"12,266",30,10,2018,홍제천로 136,-,신규,-,,,아파트
16,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,21,"13,826",22,8,2018,홍제천로 136,-,신규,-,,,아파트
17,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202112,20,"35,000",30,5,2001,연희로32길 48,202203~202403,신규,-,,,아파트
18,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202112,19,"1,000",65,12,2014,연희로5길 14,202201~202301,신규,-,,,아파트
19,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202112,18,"48,000",0,6,2002,연희로 38-20,202201~202401,갱신,사용,"46,000",0.0,아파트
20,서울특별시 서대문구 연희동,105-4,105,4,은하,전세,49.59,202112,18,"25,000",0,2,1971,연희로15길 127,202202~202402,신규,-,,,아파트
21,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202112,18,"49,350",0,3,2001,연희로32길 48,202202~202402,갱신,사용,"47,000",0.0,아파트
22,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,전세,13.642,202112,18,"15,000",0,10,2014,연희로5길 14,-,-,-,,,아파트
23,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,17,"13,826",22,11,2018,홍제천로 136,-,신규,-,,,아파트
24,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202112,17,"45,000",0,8,1999,동교로 291,202202~202402,신규,-,,,아파트
25,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,17,"13,826",22,4,2018,홍제천로 136,202112~202312,-,-,,,아파트
26,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,17,"13,826",22,6,2018,홍제천로 136,-,-,-,,,아파트
27,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,14,"13,826",22,18,2018,홍제천로 136,-,신규,-,,,아파트
28,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,14,"13,826",22,3,2018,홍제천로 136,-,신규,-,,,아파트
29,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,14,"13,826",22,4,2018,홍제천로 136,-,신규,-,,,아파트
30,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,13,"13,826",22,4,2018,홍제천로 136,-,신규,-,,,아파트
31,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,13,"13,826",22,5,2018,홍제천로 136,-,신규,-,,,아파트
32,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,13,"13,826",22,1,2018,홍제천로 136,-,신규,-,,,아파트
33,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,13,"13,826",22,3,2018,홍제천로 136,-,신규,-,,,아파트
34,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,13,"13,826",22,5,2018,홍제천로 136,-,신규,-,,,아파트
35,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,12,"12,466",29,3,2018,홍제천로 136,-,신규,-,,,아파트
36,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,월세,84.794,202112,11,"10,000",130,7,2005,동교로 290,202202~202402,신규,-,,,아파트
37,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,10,"13,826",22,3,2018,홍제천로 136,-,신규,-,,,아파트
38,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202112,10,"3,000",136,5,2002,연희로 38-20,202202~202402,갱신,-,"3,000",116.0,아파트
39,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,10,"13,826",22,3,2018,홍제천로 136,-,신규,-,,,아파트
40,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,10,"13,826",22,3,2018,홍제천로 136,-,신규,-,,,아파트
41,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,10,"13,826",22,12,2018,홍제천로 136,-,신규,-,,,아파트
42,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,10,"13,826",22,14,2018,홍제천로 136,-,신규,-,,,아파트
43,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,10,"13,826",22,4,2018,홍제천로 136,-,신규,-,,,아파트
44,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,10,"9,786",42,5,2018,홍제천로 136,-,신규,-,,,아파트
45,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,10,"13,826",22,12,2018,홍제천로 136,-,신규,-,,,아파트
46,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.4317,202112,9,"5,000",158,2,2018,홍제천로 136,202112~202312,갱신,사용,"5,000",150.0,아파트
47,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202112,9,"35,000",30,5,2001,연희로32길 48,202202~202402,신규,-,,,아파트
48,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202112,9,"35,000",30,5,2001,연희로32길 48,-,-,-,,,아파트
49,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202112,9,"50,400",0,9,2002,연희로 38-20,202201~202401,갱신,사용,"48,000",0.0,아파트
50,서울특별시 서대문구 연희동,196-1,196,1,연희궁,전세,42.38,202112,7,"8,000",0,1,1972,증가로2길 40-16,202201~202401,신규,-,,,아파트
51,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202112,7,"34,650",0,9,1999,동교로 291,202202~202402,신규,-,,,아파트
52,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202112,7,"15,000",70,4,2001,연희로32길 48,202202~202402,신규,-,,,아파트
53,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,7,"11,666",33,2,2018,홍제천로 136,-,신규,-,,,아파트
54,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202112,6,"1,000",65,11,2014,연희로5길 14,202201~202301,신규,-,,,아파트
55,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202112,6,"35,000",90,10,2018,홍제천로 136,202201~202401,신규,-,,,아파트
56,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202112,6,500,65,2,2014,연희로5길 14,202112~202212,신규,-,,,아파트
57,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202112,6,"1,000",65,6,2014,연희로5길 14,202112~202312,신규,-,,,아파트
58,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202112,6,"1,000",65,11,2014,연희로5길 14,202201~202301,신규,-,,,아파트
59,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202112,4,"47,000",0,6,2001,연희로32길 48,202202~202402,신규,-,,,아파트
60,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202112,3,"60,000",0,10,2002,연희로 38-20,202202~202402,갱신,사용,"58,000",0.0,아파트
61,서울특별시 서대문구 연희동,723-9,723,9,홍연(723-9),월세,52.23,202112,2,"3,000",50,5,1981,홍연6길 40,202112~202312,갱신,사용,"3,000",50.0,아파트
62,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202111,27,"1,000",65,11,2014,연희로5길 14,202201~202301,신규,-,,,아파트
63,서울특별시 서대문구 연희동,743,743,0,우국한마음,전세,77.02,202111,26,"50,000",0,2,2005,홍제천로 194,202202~202402,신규,-,,,아파트
64,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,84.98,202111,25,"70,000",0,4,2005,연희로28길 35-28,202112~202312,신규,-,,,아파트
65,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202111,25,"42,000",0,1,2002,연희로 38-20,202202~202402,신규,-,,,아파트
66,서울특별시 서대문구 연희동,151-41,151,41,금보,전세,82.84,202111,23,"31,000",0,3,2004,연희로31길 14,202111~202301,갱신,-,"28,000",0.0,아파트
67,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8003,202111,22,"30,000",140,7,2018,홍제천로 136,202112~202312,신규,-,,,아파트
68,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,186.47,202111,22,"84,000",0,16,2005,연희로28길 35-28,202111~202311,갱신,사용,"80,000",0.0,아파트
69,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8003,202111,22,"30,000",140,7,2018,홍제천로 136,-,-,-,,,아파트
70,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202111,22,"1,000",65,12,2014,연희로5길 14,202112~202212,신규,-,,,아파트
71,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,전세,13.642,202111,20,"14,000",0,5,2014,연희로5길 14,202111~202311,신규,-,,,아파트
72,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202111,20,"45,000",0,6,1999,동교로 291,202201~202401,신규,-,,,아파트
73,서울특별시 서대문구 연희동,151-41,151,41,금보,전세,73.58,202111,16,"33,000",0,1,2004,연희로31길 14,202112~202311,갱신,-,"24,000",0.0,아파트
74,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202111,13,"1,000",65,7,2014,연희로5길 14,202111~202211,신규,-,,,아파트
75,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202111,13,"20,000",70,16,1999,동교로 291,202203~202403,갱신,-,"30,000",20.0,아파트
76,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202111,13,"65,000",0,11,2002,연희로 38-20,-,-,-,,,아파트
77,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,26.88,202111,13,"1,000",110,14,2014,연희로5길 54-11,202111~202211,신규,-,,,아파트
78,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202111,12,"10,000",110,2,1993,연희로32길 20,-,-,-,,,아파트
79,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202111,10,"1,000",65,4,2014,연희로5길 14,202201~202301,신규,-,,,아파트
80,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202111,10,"1,000",65,4,2014,연희로5길 14,202201~202301,신규,-,,,아파트
81,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202111,10,"50,400",0,8,2018,홍제천로 136,202112~202312,갱신,사용,"48,000",0.0,아파트
82,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202111,10,"50,400",0,8,2018,홍제천로 136,202112~202312,갱신,사용,"48,000",0.0,아파트
83,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202111,9,"47,250",0,7,1993,연희로32길 20,202111~202311,갱신,사용,"45,000",0.0,아파트
84,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202111,8,"10,000",105,8,1993,연희로32길 20,202111~202211,갱신,사용,"10,000",100.0,아파트
85,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202111,6,"63,000",0,7,2001,연희로32길 48,202202~202402,신규,-,,,아파트
86,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202111,2,"70,000",0,5,2018,홍제천로 136,202201~202401,신규,-,,,아파트
87,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202111,2,"70,000",0,5,2018,홍제천로 136,-,-,-,,,아파트
88,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202111,1,"3,000",55,9,2014,연희로5길 14,202111~202311,신규,-,,,아파트
89,서울특별시 서대문구 연희동,169-3,169,3,드리밍아파트,전세,79.26,202111,1,"31,500",0,11,2006,홍제천로 204,202111~202311,갱신,사용,"30,000",0.0,아파트
90,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,26.88,202110,29,"2,000",100,12,2014,연희로5길 54-11,202112~202312,신규,-,,,아파트
91,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202110,27,"49,000",0,2,2001,연희로32길 48,202110~202112,신규,-,,,아파트
92,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202110,26,"1,000",65,7,2014,연희로5길 14,-,-,-,,,아파트
93,서울특별시 서대문구 연희동,105-4,105,4,은하,월세,49.59,202110,23,"2,000",60,2,1971,연희로15길 127,202111~202311,신규,-,,,아파트
94,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.79,202110,23,"39,500",0,12,2002,연희로 38-20,202111~202311,-,-,,,아파트
95,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202110,22,"1,000",60,5,2014,연희로5길 14,202111~202311,신규,-,,,아파트
96,서울특별시 서대문구 연희동,151-41,151,41,금보,전세,71.96,202110,22,"32,000",0,2,2004,연희로31길 14,202111~202311,신규,-,,,아파트
97,서울특별시 서대문구 연희동,151-41,151,41,금보,전세,73.58,202110,22,"35,000",0,2,2004,연희로31길 14,202111~202311,신규,-,,,아파트
98,서울특별시 서대문구 연희동,151-41,151,41,금보,전세,71.96,202110,22,"32,000",0,2,2004,연희로31길 14,202111~202311,신규,-,,,아파트
99,서울특별시 서대문구 연희동,712-25,712,25,파크빌,전세,70.76,202110,21,"40,000",0,6,2003,홍연길 60,202112~202312,신규,-,,,아파트
100,서울특별시 서대문구 연희동,703-25,703,25,선명(102동),전세,62.54,202110,18,"30,900",0,3,2004,증가로 74,202110~202310,갱신,-,"29,500",0.0,아파트
101,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202110,16,"30,000",75,3,2001,연희로32길 48,202201~202401,신규,-,,,아파트
102,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202110,15,"1,000",65,10,2014,연희로5길 14,202110~202210,신규,-,,,아파트
103,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202110,15,"4,000",140,18,2002,연희로 38-20,202112~202312,신규,-,,,아파트
104,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202110,14,500,65,3,2014,연희로5길 54-11,-,갱신,-,500,70.0,아파트
105,서울특별시 서대문구 연희동,89-9,89,9,연화,전세,78.88,202110,5,"30,660",0,2,1975,연희로25길 101,202111~202311,갱신,사용,"29,200",0.0,아파트
106,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202109,26,"48,000",0,4,1993,연희로32길 20,202112~202312,신규,-,,,아파트
107,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202109,25,"60,000",0,19,2002,연희로 38-20,202109~202309,-,-,,,아파트
108,서울특별시 서대문구 연희동,708-4,708,4,홍연,월세,54.35,202109,25,"2,000",63,1,1981,홍연8길 7,202109~202309,갱신,사용,"2,000",60.0,아파트
109,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202109,18,"3,000",100,2,2001,연희로32길 48,202110~202310,신규,-,,,아파트
110,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202109,17,"30,000",40,2,2001,연희로32길 48,202110~202310,신규,-,,,아파트
111,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202109,17,"47,250",0,9,2001,연희로32길 48,202109~202309,갱신,-,"45,000",0.0,아파트
112,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202109,17,"30,000",40,2,2001,연희로32길 48,202110~202310,신규,-,,,아파트
113,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202109,16,"1,000",65,10,2014,연희로5길 14,202109~202209,신규,-,,,아파트
114,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202109,15,"13,000",85,3,2001,연희로32길 48,202110~202310,신규,-,,,아파트
115,서울특별시 서대문구 연희동,103-1,103,1,덕운포레스트힐,전세,135.905,202109,14,"52,500",0,2,2007,증가로 54,202109~202209,갱신,사용,"50,000",0.0,아파트
116,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202109,12,"10,000",0,21,2002,연희로 38-20,-,-,-,,,아파트
117,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202109,11,"79,000",0,13,2018,홍제천로 136,202110~202310,신규,-,,,아파트
118,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,전세,84.794,202109,11,"58,000",0,10,2005,동교로 290,202111~202311,신규,-,,,아파트
119,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,전세,84.794,202109,10,"57,000",0,10,2005,동교로 290,202111~202311,신규,-,,,아파트
120,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202109,10,"68,000",0,11,2002,연희로 38-20,-,신규,-,,,아파트
121,서울특별시 서대문구 연희동,89-9,89,9,연화,월세,98.51,202109,8,"30,000",3,2,1975,연희로25길 101,202109~202309,갱신,-,"30,000",0.0,아파트
122,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202109,4,"53,000",0,4,2002,연희로 38-20,202110~202310,신규,-,,,아파트
123,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202109,4,"53,000",0,4,2002,연희로 38-20,202110~202310,신규,-,,,아파트
124,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202109,3,"15,000",140,15,2002,연희로 38-20,202111~202311,신규,-,,,아파트
125,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202109,3,"10,000",140,14,2001,연희로32길 48,202111~202310,신규,-,,,아파트
126,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202109,3,"15,000",140,15,2002,연희로 38-20,-,-,-,,,아파트
127,서울특별시 서대문구 연희동,723-9,723,9,홍연(723-9),월세,52.23,202108,30,"6,000",50,1,1981,홍연6길 40,202108~202308,갱신,-,"10,000",20.0,아파트
128,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202108,28,"2,000",120,18,2002,연희로 38-20,202109~202309,갱신,-,"2,000",115.0,아파트
129,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202108,27,"34,650",0,7,2001,연희로32길 48,202109~202309,갱신,-,"33,000",0.0,아파트
130,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202108,27,"1,000",65,13,2014,연희로5길 14,202109~202208,신규,-,,,아파트
131,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.79,202108,25,"2,000",105,11,2002,연희로 38-20,202111~202209,신규,-,,,아파트
132,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202108,24,"1,000",60,2,2014,연희로5길 14,202108~202205,신규,-,,,아파트
133,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202108,24,"1,000",65,2,2014,연희로5길 54-11,202108~202208,신규,-,,,아파트
134,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202108,23,"1,000",65,11,2014,연희로5길 14,202108~202308,신규,-,,,아파트
135,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202108,21,500,63,4,2014,연희로5길 14,202109~202209,신규,-,,,아파트
136,서울특별시 서대문구 연희동,105-4,105,4,은하,전세,49.59,202108,21,"23,000",0,5,1971,연희로15길 127,202109~202309,신규,-,,,아파트
137,서울특별시 서대문구 연희동,218-16,218,16,일진아이윌,월세,64.455,202108,20,"3,000",140,6,2005,동교로 290,202109~202309,갱신,-,"3,000",135.0,아파트
138,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202108,19,"70,000",0,17,2001,연희로32길 48,202109~202309,신규,-,,,아파트
139,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202108,19,"1,000",63,4,2014,연희로5길 14,202108~202206,신규,-,,,아파트
140,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202108,17,"10,000",140,7,2001,연희로32길 48,202109~202309,신규,-,,,아파트
141,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202108,15,"50,000",0,1,2001,연희로32길 48,202109~202309,신규,-,,,아파트
142,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202108,14,"1,000",60,6,2014,연희로5길 54-11,202108~202208,신규,-,,,아파트
143,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,84.98,202108,13,"70,000",0,5,2005,연희로28길 35-28,202110~202310,신규,-,,,아파트
144,서울특별시 서대문구 연희동,740,740,0,성원,전세,135.2,202108,11,"80,000",0,8,2001,연희로32길 48,202108~202308,갱신,-,"60,000",0.0,아파트
145,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202108,9,"1,000",63,4,2014,연희로5길 14,202108~202208,신규,-,,,아파트
146,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202108,7,"57,000",0,3,2001,연희로32길 48,202109~202309,신규,-,,,아파트
147,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202108,7,"57,000",0,3,2001,연희로32길 48,-,-,-,,,아파트
148,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202108,7,"1,000",65,9,2014,연희로5길 14,202108~202208,신규,-,,,아파트
149,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202108,7,"1,000",65,9,2014,연희로5길 14,202108~202208,신규,-,,,아파트
150,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202108,5,"1,000",60,4,2014,연희로5길 54-11,202108~202208,신규,-,,,아파트
151,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202108,4,"65,000",0,13,2001,연희로32길 48,202110~202310,신규,-,,,아파트
152,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202107,29,"47,200",0,5,2002,연희로 38-20,202109~202309,갱신,사용,"45,000",0.0,아파트
153,서울특별시 서대문구 연희동,93-4,93,4,연희리젠시빌,월세,244.61,202107,28,0,800,3,2001,연희로24길 12-5,202108~202308,갱신,사용,0,800.0,아파트
154,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202107,26,"1,000",63,8,2014,연희로5길 14,202108~202208,신규,-,,,아파트
155,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202107,24,"37,800",0,1,2001,연희로32길 48,202108~202308,갱신,사용,"36,000",0.0,아파트
156,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8,202107,22,"55,000",50,10,2018,홍제천로 136,202109~202309,-,-,,,아파트
157,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8,202107,22,"55,000",50,10,2018,홍제천로 136,202110~202310,-,-,,,아파트
158,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202107,20,"34,650",0,8,1999,동교로 291,202107~202307,갱신,사용,"33,000",0.0,아파트
159,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202107,18,"48,500",0,16,2001,연희로32길 48,202108~202308,신규,-,,,아파트
160,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202107,18,"48,500",0,16,2001,연희로32길 48,-,-,-,,,아파트
161,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202107,16,"68,000",0,11,2002,연희로 38-20,202109~202309,신규,-,,,아파트
162,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202107,16,"70,000",0,5,2018,홍제천로 136,202108~202308,신규,-,,,아파트
163,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202107,14,"1,000",65,6,2014,연희로5길 14,202108~202208,신규,-,,,아파트
164,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,148.12,202107,14,"103,000",0,7,2005,연희로28길 35-28,202109~202309,신규,-,,,아파트
165,서울특별시 서대문구 연희동,89-9,89,9,연화,전세,98.51,202107,12,"32,000",0,4,1975,연희로25길 101,202108~202308,신규,-,,,아파트
166,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202107,10,"42,500",0,8,1993,연희로32길 20,-,-,-,,,아파트
167,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202107,10,"45,150",0,11,2001,연희로32길 48,-,-,-,,,아파트
168,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,전세,13.12,202107,10,"16,400",0,5,2014,연희로5길 54-11,202108~202308,신규,-,,,아파트
169,서울특별시 서대문구 연희동,103-1,103,1,덕운포레스트힐,전세,135.905,202107,8,"60,000",0,1,2007,증가로 54,202107~202307,갱신,-,"49,000",0.0,아파트
170,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202107,6,"30,000",100,9,2001,연희로32길 48,202107~202307,신규,-,,,아파트
171,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202107,5,"1,000",63,9,2014,연희로5길 14,202108~202208,-,-,,,아파트
