NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
20,서울특별시 서대문구 연희동,151-41,151,41,금보,월세,82.84,202412,2,"2,000",143,2,2004,연희로31길 14,202412~202612,갱신,-,"3,000",124.0,아파트
21,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202412,2,"1,000",72,8,2014,연희로5길 14,202501~202601,신규,-,,,아파트
22,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202411,30,"56,000",0,2,2018,홍제천로 136,202501~202701,신규,-,,,아파트
23,서울특별시 서대문구 연희동,103-1,103,1,덕운포레스트힐,월세,135.905,202411,29,"20,000",250,6,2007,증가로 54,202502~202702,신규,-,,,아파트
24,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.4317,202411,28,"20,000",175,5,2018,홍제천로 136,202501~202701,신규,-,,,아파트
25,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202411,28,"66,500",0,12,2018,홍제천로 136,202501~202701,신규,-,,,아파트
26,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202411,22,"67,000",0,4,2002,연희로 38-20,202412~202612,신규,-,,,아파트
27,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202411,19,"36,000",20,9,1999,동교로 291,202503~202703,신규,-,,,아파트
28,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202411,14,"25,000",48,11,2002,연희로 38-20,202412~202612,갱신,사용,"25,000",40.0,아파트
29,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202411,14,"68,000",0,9,2018,홍제천로 136,202502~202702,신규,-,,,아파트
30,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.4317,202411,11,"68,250",0,17,2018,홍제천로 136,202502~202702,갱신,사용,"65,000",0.0,아파트
31,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202411,9,"1,000",70,4,2014,연희로5길 54-11,202412~202512,신규,-,,,아파트
32,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202411,7,"1,000",70,4,2014,연희로5길 14,202411~202511,신규,-,,,아파트
33,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202411,7,"49,000",0,15,2002,연희로 38-20,202501~202701,신규,-,,,아파트
34,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202411,7,"49,000",0,15,2002,연희로 38-20,-,-,-,,,아파트
35,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202411,6,"1,000",70,6,2014,연희로5길 14,202501~202601,갱신,-,"1,000",70.0,아파트
36,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202411,5,500,72,3,2014,연희로5길 14,202412~202512,신규,-,,,아파트
37,서울특별시 서대문구 연희동,47,47,0,연희궁그린빌라트,월세,129.51,202411,2,"20,000",185,2,2002,연희로14길 38,202412~202612,신규,-,,,아파트
38,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.79,202411,2,"48,000",0,15,2002,연희로 38-20,202502~202702,신규,-,,,아파트
39,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202410,26,"41,900",35,16,2002,연희로 38-20,202412~202612,갱신,-,0,33.0,아파트
40,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202410,24,"1,000",68,5,2014,연희로5길 14,202411~202511,신규,-,,,아파트
41,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202410,24,"69,000",0,9,2018,홍제천로 136,202501~202701,신규,-,,,아파트
42,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202410,23,"8,960",67,3,2018,홍제천로 136,-,신규,-,,,아파트
43,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,114.705,202410,23,"53,000",50,6,2002,연희로 38-20,202501~202701,신규,-,,,아파트
44,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202410,23,"60,000",0,14,2018,홍제천로 136,202411~202611,신규,-,,,아파트
45,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202410,19,"1,000",75,10,2014,연희로5길 14,202411~202511,신규,-,,,아파트
46,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202410,15,"3,000",60,3,2014,연희로5길 14,202410~202610,신규,-,,,아파트
47,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,84.98,202410,12,"57,000",0,5,2005,연희로28길 35-28,202501~202701,신규,-,,,아파트
48,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202410,11,"10,000",180,11,2002,연희로 38-20,202501~202701,신규,-,,,아파트
49,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202410,9,"55,600",0,1,2001,연희로32길 48,-,-,-,,,아파트
50,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.4317,202410,8,"40,000",105,1,2018,홍제천로 136,202412~202612,신규,-,,,아파트
51,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202410,7,"61,000",0,15,2018,홍제천로 136,202412~202612,신규,-,,,아파트
52,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202410,3,"10,000",195,8,2018,홍제천로 136,202412~202612,신규,-,,,아파트
53,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202410,2,"60,000",0,8,2001,연희로32길 48,202411~202611,갱신,-,"57,000",0.0,아파트
54,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202410,1,"12,225",110,5,2018,홍제천로 136,202410~202701,신규,-,,,아파트
55,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202410,1,"5,000",190,9,2002,연희로 38-20,202410~202610,신규,-,,,아파트
56,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202410,1,"5,000",190,9,2002,연희로 38-20,202410~202610,신규,-,,,아파트
57,서울특별시 서대문구 연희동,196-1,196,1,연희궁,월세,42.38,202410,1,"1,000",47,4,1972,증가로2길 40-16,202410~202610,갱신,-,"1,000",45.0,아파트
58,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,112.8619,202409,30,650,750,11,2018,홍제천로 136,202501~202506,갱신,-,650,650.0,아파트
59,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202409,29,"49,000",0,15,2002,연희로 38-20,-,-,-,,,아파트
60,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202409,29,"49,000",0,15,2002,연희로 38-20,202410~202610,신규,-,,,아파트
61,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202409,28,"55,000",0,1,1993,연희로32길 20,202410~202610,갱신,사용,"52,500",0.0,아파트
62,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202409,28,"55,000",0,1,1993,연희로32길 20,202410~202601,갱신,사용,"52,500",0.0,아파트
63,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202409,26,"50,000",0,8,1993,연희로32길 20,202411~202611,신규,-,,,아파트
64,서울특별시 서대문구 연희동,740,740,0,성원,월세,120.2,202409,25,"60,000",110,19,2001,연희로32길 48,202411~202611,신규,-,,,아파트
65,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202409,24,"40,950",0,6,2018,홍제천로 136,202410~202510,갱신,-,"39,000",0.0,아파트
66,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202409,24,"1,000",73,9,2014,연희로5길 14,202410~202502,신규,-,,,아파트
67,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202409,23,"1,000",75,13,2014,연희로5길 14,202409~202509,신규,-,,,아파트
68,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202409,22,"47,500",0,4,1993,연희로32길 20,202411~202611,신규,-,,,아파트
69,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202409,21,"26,000",66,8,2002,연희로 38-20,202412~202612,신규,-,,,아파트
70,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202409,21,"5,000",180,3,2001,연희로32길 48,202411~202611,갱신,-,"5,000",160.0,아파트
71,서울특별시 서대문구 연희동,748,748,0,대정이오스,월세,29.76,202409,20,"2,835",29,6,2023,가좌로 35,202410~202612,신규,-,,,아파트
72,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202409,12,"42,000",0,6,1999,동교로 291,202409~202609,신규,-,,,아파트
73,서울특별시 서대문구 연희동,700,700,0,대림,월세,84.74,202409,9,"10,000",140,1,1993,연희로32길 20,202410~202610,신규,-,,,아파트
74,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202409,7,"2,500",150,16,2002,연희로 38-20,202409~202609,갱신,사용,"2,500",144.0,아파트
75,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202409,7,"13,000",100,16,2002,연희로 38-20,202411~202611,갱신,-,"13,000",73.0,아파트
76,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202409,6,"55,000",0,19,2018,홍제천로 136,202410~202610,신규,-,,,아파트
77,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202409,4,"67,000",0,9,2018,홍제천로 136,202410~202610,신규,-,,,아파트
78,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202409,2,"30,000",80,3,2001,연희로32길 48,202410~202610,신규,-,,,아파트
79,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202409,2,"30,000",54,3,2001,연희로32길 48,202410~202610,신규,-,,,아파트
80,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202408,31,"5,000",160,6,2002,연희로 38-20,202411~202611,신규,-,,,아파트
81,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202408,31,"5,000",160,5,2001,연희로32길 48,202410~202610,신규,-,,,아파트
82,서울특별시 서대문구 연희동,93-4,93,4,연희리젠시빌,월세,244.61,202408,31,"1,000","1,000",4,2001,연희로24길 12-5,202409~202605,신규,-,,,아파트
83,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202408,30,"45,147",0,7,2002,연희로 38-20,202409~202609,갱신,-,"42,998",0.0,아파트
84,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202408,25,"15,000",81,16,2002,연희로 38-20,-,-,-,,,아파트
85,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202408,24,"16,000",66,16,2002,연희로 38-20,202409~202609,갱신,사용,"16,000",60.0,아파트
86,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202408,22,"37,650",0,6,2002,연희로 38-20,202409~202609,갱신,-,"34,650",0.0,아파트
87,서울특별시 서대문구 연희동,163-30,163,30,신원,월세,84.06,202408,20,"31,000",40,2,2002,연희로 239-5,202409~202609,신규,-,,,아파트
88,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202408,16,"1,000",66,9,2014,연희로5길 54-11,202408~202508,갱신,사용,"1,000",63.0,아파트
89,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202408,15,"34,000",30,3,1999,동교로 291,202410~202610,신규,-,,,아파트
90,서울특별시 서대문구 연희동,188-41,188,41,시민,월세,57.69,202408,13,"3,000",60,1,1978,증가로 61,202408~202608,신규,-,,,아파트
91,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202408,12,"5,000",150,9,1999,동교로 291,202409~202609,신규,-,,,아파트
92,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202408,12,"1,000",70,3,2014,연희로5길 14,202410~202510,신규,-,,,아파트
93,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202408,10,"6,300",126,21,2002,연희로 38-20,202409~202609,갱신,사용,"6,000",120.0,아파트
94,서울특별시 서대문구 연희동,700,700,0,대림,전세,84.74,202408,10,"45,000",0,5,1993,연희로32길 20,202411~202611,신규,-,,,아파트
95,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202408,5,"63,000",0,13,2001,연희로32길 48,202408~202608,신규,-,,,아파트
96,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202408,5,"1,000",66,5,2014,연희로5길 14,202408~202508,신규,-,,,아파트
97,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202407,30,"44,000",0,8,1999,동교로 291,202409~202609,신규,-,,,아파트
98,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202407,30,"13,000",10,9,2014,연희로5길 14,202408~202608,신규,-,,,아파트
99,서울특별시 서대문구 연희동,738,738,0,임광,전세,84.83,202407,29,"60,000",0,15,1999,동교로 291,202410~202609,신규,-,,,아파트
100,서울특별시 서대문구 연희동,738,738,0,임광,전세,84.83,202407,29,"60,000",0,15,1999,동교로 291,202410~202609,신규,-,,,아파트
101,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202407,29,"40,400",0,19,2002,연희로 38-20,202408~202508,갱신,사용,"38,500",0.0,아파트
102,서울특별시 서대문구 연희동,87-33,87,33,경향빌라트,전세,151.36,202407,26,"87,000",0,8,1995,연희로20길 13,202409~202609,신규,-,,,아파트
103,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202407,25,"1,000",70,6,2014,연희로5길 14,202408~202508,갱신,사용,"1,000",65.0,아파트
104,서울특별시 서대문구 연희동,87-33,87,33,경향빌라트,전세,151.36,202407,24,"70,000",0,3,1995,연희로20길 13,202410~202610,신규,-,,,아파트
105,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,84.8003,202407,22,"72,000",0,7,2018,홍제천로 136,202409~202609,신규,-,,,아파트
106,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202407,20,"60,000",0,6,2018,홍제천로 136,202408~202608,신규,-,,,아파트
107,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202407,20,"39,000",0,10,2001,연희로32길 48,202410~202610,신규,-,,,아파트
108,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202407,20,"65,000",0,6,2002,연희로 38-20,202408~202608,갱신,사용,"67,000",0.0,아파트
109,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,186.47,202407,16,"110,000",0,17,2005,연희로28길 35-28,202410~202610,신규,-,,,아파트
110,서울특별시 서대문구 연희동,742,742,0,성원쌍떼빌팰리스,전세,186.47,202407,15,"110,000",0,17,2005,연희로28길 35-28,202410~202610,신규,-,,,아파트
111,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202407,15,"1,000",73,9,2014,연희로5길 14,202408~202508,신규,-,,,아파트
112,서울특별시 서대문구 연희동,738,738,0,임광,전세,59.96,202407,13,"50,000",0,16,1999,동교로 291,202410~202610,신규,-,,,아파트
113,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202407,13,"50,000",0,1,1993,연희로32길 20,202411~202611,신규,-,,,아파트
114,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202407,13,"1,000",69,6,2014,연희로5길 54-11,202408~202508,갱신,-,"1,000",66.0,아파트
115,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202407,12,"5,000",170,14,2002,연희로 38-20,202407~202607,신규,-,,,아파트
116,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.8003,202407,11,"55,650",12,11,2018,홍제천로 136,202407~202707,갱신,-,"55,650",0.0,아파트
117,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202407,10,"30,000",0,6,2018,홍제천로 136,202407~202607,신규,-,,,아파트
118,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202407,9,"1,000",75,10,2014,연희로5길 14,202408~202602,신규,-,,,아파트
119,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202407,8,"5,000",36,6,2014,연희로5길 14,202409~202509,갱신,사용,"5,000",33.0,아파트
120,서울특별시 서대문구 연희동,196-1,196,1,연희궁,전세,42.38,202407,6,"11,600",0,3,1972,증가로2길 40-16,202408~202608,신규,-,,,아파트
121,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202407,6,"5,000",180,3,2001,연희로32길 48,202409~202609,신규,-,,,아파트
122,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202407,6,"5,000",180,3,2001,연희로32길 48,-,-,-,,,아파트
123,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202407,6,"1,000",72,5,2014,연희로5길 14,202408~202508,신규,-,,,아파트
124,서울특별시 서대문구 연희동,188-41,188,41,시민,전세,63.6,202407,5,"18,000",0,4,1978,증가로 61,202409~202601,신규,-,,,아파트
125,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202407,5,"10,000",160,6,2001,연희로32길 48,202408~202608,신규,-,,,아파트
126,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,59.9835,202407,4,"57,000",0,15,2018,홍제천로 136,202410~202610,신규,-,,,아파트
127,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202406,26,"45,000",0,7,2002,연희로 38-20,202406~202606,갱신,-,"43,000",0.0,아파트
128,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202406,26,"47,000",0,5,2002,연희로 38-20,202409~202609,갱신,사용,"45,000",0.0,아파트
129,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202406,26,"10,000",180,12,2002,연희로 38-20,202407~202607,신규,-,,,아파트
130,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,84.706,202406,26,"52,700",0,12,2002,연희로 38-20,202406~202606,갱신,-,"50,400",0.0,아파트
131,서울특별시 서대문구 연희동,93-4,93,4,연희리젠시빌,월세,244.61,202406,25,0,"1,000",3,2001,연희로24길 12-5,202407~202607,신규,-,,,아파트
132,서울특별시 서대문구 연희동,738,738,0,임광,월세,59.96,202406,25,"4,000",110,5,1999,동교로 291,202407~202607,신규,-,,,아파트
133,서울특별시 서대문구 연희동,89-9,89,9,연화,전세,78.88,202406,24,"34,000",0,2,1975,연희로25길 101,202407~202607,신규,-,,,아파트
134,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202406,22,"40,000",0,5,2002,연희로 38-20,202408~202608,갱신,-,"40,000",0.0,아파트
135,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202406,21,"1,000",70,4,2014,연희로5길 54-11,202408~202508,신규,-,,,아파트
136,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202406,20,"10,000",195,12,2018,홍제천로 136,202407~202607,신규,-,,,아파트
137,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202406,20,"1,000",75,4,2014,연희로5길 14,202407~202507,신규,-,,,아파트
138,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,114.705,202406,18,"58,000",0,1,2002,연희로 38-20,202407~202502,신규,-,,,아파트
139,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202406,18,"13,500",10,12,2014,연희로5길 14,202407~202607,신규,-,,,아파트
140,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202406,17,"1,000",75,9,2014,연희로5길 14,202408~202508,신규,-,,,아파트
141,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202406,17,"3,000",160,16,2002,연희로 38-20,202408~202608,신규,-,,,아파트
142,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202406,16,"20,000",150,10,2002,연희로 38-20,202408~202608,신규,-,,,아파트
143,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202406,14,"57,000",0,7,2001,연희로32길 48,202408~202608,신규,-,,,아파트
144,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,112.8619,202406,14,"90,000",0,6,2018,홍제천로 136,-,-,-,,,아파트
145,서울특별시 서대문구 연희동,700,700,0,대림,전세,119.49,202406,12,"60,000",0,1,1993,연희로32길 20,202408~202608,신규,-,,,아파트
146,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,전세,112.8619,202406,12,"83,000",0,6,2018,홍제천로 136,202407~202607,신규,-,,,아파트
147,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,전세,59.584,202406,11,"45,500",0,18,2002,연희로 38-20,-,-,-,,,아파트
148,서울특별시 서대문구 연희동,740,740,0,성원,전세,59.61,202406,8,"32,500",0,8,2001,연희로32길 48,202407~202607,신규,-,,,아파트
149,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202406,1,500,85,12,2014,연희로5길 14,202406~202605,신규,-,,,아파트
150,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202405,29,"1,000",70,5,2014,연희로5길 54-11,202405~202505,신규,-,,,아파트
151,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202405,24,"8,000",170,6,2001,연희로32길 48,202407~202607,신규,-,,,아파트
152,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202405,24,"1,000",75,8,2014,연희로5길 14,202405~202505,신규,-,,,아파트
153,서울특별시 서대문구 연희동,748,748,0,대정이오스,월세,29.76,202405,24,"2,835",29,5,2023,가좌로 35,202406~202608,신규,-,,,아파트
154,서울특별시 서대문구 연희동,748,748,0,대정이오스,월세,29.76,202405,24,"2,835",29,7,2023,가좌로 35,202406~202608,신규,-,,,아파트
155,서울특별시 서대문구 연희동,196-1,196,1,연희궁,전세,42.38,202405,23,"8,000",0,1,1972,증가로2길 40-16,202408~202608,신규,-,,,아파트
156,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.584,202405,23,"35,000",5,22,2002,연희로 38-20,202406~202506,갱신,사용,"35,000",5.0,아파트
157,서울특별시 서대문구 연희동,740,740,0,성원,전세,84.95,202405,18,"52,000",0,9,2001,연희로32길 48,202407~202607,신규,-,,,아파트
158,서울특별시 서대문구 연희동,740,740,0,성원,월세,59.61,202405,18,"35,000",20,5,2001,연희로32길 48,202407~202607,신규,-,,,아파트
159,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,112.8619,202405,18,"20,000",280,7,2018,홍제천로 136,202406~202702,갱신,-,"79,000",0.0,아파트
160,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,59.9835,202405,17,100,20,17,2018,홍제천로 136,202405~202605,신규,-,,,아파트
161,서울특별시 서대문구 연희동,748,748,0,대정이오스,월세,29.76,202405,17,300,34,3,2023,가좌로 35,202406~202608,신규,-,,,아파트
162,서울특별시 서대문구 연희동,1-78,1,78,파크카운티,전세,84.21,202405,15,"26,500",0,1,2003,모래내로20길 24-17,202405~202605,신규,-,,,아파트
163,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,84.706,202405,10,"35,000",80,9,2002,연희로 38-20,202404~202604,신규,-,,,아파트
164,서울특별시 서대문구 연희동,746,746,0,연희웨스트팰리스,월세,13.12,202405,9,"3,000",55,8,2014,연희로5길 54-11,202406~202506,신규,-,,,아파트
165,서울특별시 서대문구 연희동,739,739,0,대우푸르지오,월세,59.79,202405,9,"34,000",50,9,2002,연희로 38-20,202407~202607,갱신,사용,"34,000",50.0,아파트
166,서울특별시 서대문구 연희동,740,740,0,성원,월세,84.95,202405,1,"10,000",170,14,2001,연희로32길 48,202406~202606,신규,-,,,아파트
167,서울특별시 서대문구 연희동,196-1,196,1,연희궁,월세,42.38,202404,30,"1,000",60,4,1972,증가로2길 40-16,202405~202605,신규,-,,,아파트
168,서울특별시 서대문구 연희동,745,745,0,연희자이엘라,월세,13.642,202404,26,"1,000",75,8,2014,연희로5길 14,202405~202504,신규,-,,,아파트
169,서울특별시 서대문구 연희동,747,747,0,연희파크푸르지오,월세,84.4317,202404,23,"5,000",300,14,2018,홍제천로 136,202406~202606,신규,-,,,아파트
