NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
14,서울특별시 서대문구 연희동,520-81,520,81,연희궁빌라6차(520-81),28.32,9.2,202412,21,"20,500",-1,개인,개인,2001,홍제천로 54-99,-,중개거래,서울 서대문구,-
15,서울특별시 서대문구 연희동,170-115,170,115,만민하늘애,50.8,28.49,202412,19,"26,800",5,개인,개인,2011,연희로33길 36-7,-,중개거래,서울 마포구,-
16,서울특별시 서대문구 연희동,295-1,295,1,연희궁의아침(천동),29.45,23.97,202412,18,"30,900",3,개인,개인,2019,연희로10길 24,-,중개거래,"경기 파주시, 서울 서대문구",-
17,서울특별시 서대문구 연희동,541-8,541,8,신호하이츠,75.62,58.9377,202412,12,"30,000",2,개인,개인,2004,홍제천로2길 34-4,-,직거래,-,24.12.20
18,서울특별시 서대문구 연희동,121-27,121,27,푸른마을,82.54,48.79,202412,11,"45,850",3,개인,개인,2004,연희로15안길 54,-,중개거래,서울 서대문구,-
19,서울특별시 서대문구 연희동,218-43,218,43,(218-43),79.76,44.3937,202412,7,"49,900",3,개인,개인,2012,동교로 292,-,중개거래,서울 서대문구,-
20,서울특별시 서대문구 연희동,193-9,193,9,(193-9),41.53,18.75,202412,4,"52,000",6,개인,개인,2020,연희맛로 2-7,-,중개거래,서울 서대문구,-
21,서울특별시 서대문구 연희동,188-37,188,37,신도빌라,45.06,47.5,202411,24,"20,000",1,개인,개인,1988,연희로11자길 24,-,직거래,-,-
22,서울특별시 서대문구 연희동,74-8,74,8,에덴쉐르빌,76.69,43.39,202411,20,"48,500",4,개인,개인,2002,연희로26가길 19-12,-,중개거래,서울 서대문구,-
23,서울특별시 서대문구 연희동,107-2,107,2,현대하이츠,51.1,29.9125,202411,19,"40,000",4,개인,개인,2010,증가로 47,-,중개거래,서울 서대문구,-
24,서울특별시 서대문구 연희동,170-50,170,50,(170-50),47.43,24.87,202411,12,"20,000",2,개인,개인,1996,연희로35길 19,-,중개거래,서울 서대문구,-
25,서울특별시 서대문구 연희동,159-1,159,1,성재캐슬빌,52.57,32.56,202411,11,"30,500",3,개인,개인,2008,연희로33가길 6-3,-,중개거래,서울 서대문구,-
26,서울특별시 서대문구 연희동,170-119,170,119,2차엠티빌,65.85,31.06,202411,2,"33,000",3,개인,개인,2002,연희로33길 39,-,중개거래,서울 서대문구,24.12.30
27,서울특별시 서대문구 연희동,302-1,302,1,글랜우드,113.59,45.6002,202410,30,"73,000",4,개인,개인,2004,연희로12길 34,-,직거래,-,24.10.30
28,서울특별시 서대문구 연희동,520-27,520,27,연희유지빌103동,70.55,29.5,202410,30,"35,900",5,개인,개인,2006,홍제천로2길 110,-,중개거래,서울 중랑구,-
29,서울특별시 서대문구 연희동,93-8,93,8,성지연희빌라,60.75,43.43,202410,30,"40,000",1,개인,개인,1991,연희로24길 12-3,-,직거래,-,-
30,서울특별시 서대문구 연희동,100-12,100,12,프라임빌,61.44,34.84,202410,25,"33,500",2,개인,개인,2003,증가로2길 11,-,중개거래,서울 서대문구,-
31,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,65.07,81.33,202410,19,"57,000",3,개인,개인,1985,연희로36길 26,-,중개거래,서울 서대문구,24.11.28
32,서울특별시 서대문구 연희동,351-5,351,5,메이플빌,56.79,32.53,202410,8,"38,000",2,개인,개인,2008,연희로4길 13-16,-,중개거래,서울 서대문구,-
33,서울특별시 서대문구 연희동,51-1,51,1,(51-1),58.95,38.03,202410,5,"20,000",3,개인,개인,1993,연희로18안길 25,-,중개거래,서울 서대문구,24.11.15
34,서울특별시 서대문구 연희동,200-5,200,5,라온채(200-5),87.03,74.3124,202410,5,"123,000",-1,개인,개인,2018,증가로2안길 14-11,-,중개거래,서울 강남구,-
35,서울특별시 서대문구 연희동,703-2,703,2,(703-2),60.39,43.6,202410,2,"25,000",1,개인,개인,1990,홍연2길 4-2,20241017,중개거래,서울 서대문구,-
36,서울특별시 서대문구 연희동,703-2,703,2,(703-2),60.39,43.6,202410,2,"25,000",1,개인,개인,1990,홍연2길 4-2,20241029,중개거래,서울 서대문구,-
37,서울특별시 서대문구 연희동,703-2,703,2,(703-2),60.39,32.5,202410,2,"26,000",1,개인,개인,1990,홍연2길 4-2,-,직거래,-,24.11.29
38,서울특별시 서대문구 연희동,537-110,537,110,골드클래스,58.055,25.88,202409,30,"29,000",-1,개인,개인,2011,홍제천로 54-140,-,중개거래,서울 서대문구,24.11.04
39,서울특별시 서대문구 연희동,105-1,105,1,세민하이파크,56.51,32.21,202409,28,"45,500",2,개인,개인,2015,증가로 59,-,중개거래,서울 서대문구,-
40,서울특별시 서대문구 연희동,170-149,170,149,3차엠티빌,45.34,26.07,202409,24,"19,950",3,개인,개인,2002,연희로33나길 11-5,-,중개거래,서울 서대문구,24.11.29
41,서울특별시 서대문구 연희동,103-3,103,3,첼시하우스,36.38,24.89,202409,22,"25,850",4,개인,개인,2012,증가로2길 39,-,중개거래,서울 서대문구,24.11.11
42,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,27.86,18.764,202409,20,"28,800",2,개인,개인,2023,연희로18길 50,-,중개거래,서울 서대문구,24.10.18
43,서울특별시 서대문구 연희동,699,699,0,오성빌라연립주택,67.32,85.8,202409,20,"52,000",3,개인,개인,1992,연희로28길 35-7,-,중개거래,서울 서대문구,24.11.08
44,서울특별시 서대문구 연희동,699,699,0,오성빌라연립주택,59.76,76.17,202409,14,"47,500",2,개인,개인,1992,연희로28길 35-7,-,중개거래,"서울 강남구, 서울 서대문구",24.12.17
45,서울특별시 서대문구 연희동,295-1,295,1,연희궁의아침(천동),29.45,23.97,202409,12,"30,900",3,개인,개인,2019,연희로10길 24,20241017,중개거래,"경기 파주시, 서울 서대문구",-
46,서울특별시 서대문구 연희동,186-4,186,4,거평빌라,58.77,40.4,202409,10,"28,000",3,개인,개인,1992,증가로 69,20241113,중개거래,서울 서대문구,-
47,서울특별시 서대문구 연희동,186-4,186,4,거평빌라,58.77,40.4,202409,10,"28,000",3,개인,개인,1992,증가로 69,-,중개거래,서울 서대문구,24.11.21
48,서울특별시 서대문구 연희동,138-19,138,19,대호빌라,71.75,35.89,202409,3,"25,000",-1,개인,개인,2007,연희로28길 25,-,중개거래,서울 서대문구,24.09.12
49,서울특별시 서대문구 연희동,187-120,187,120,보성빌라,24.57,12.06,202409,2,"12,700",2,개인,개인,1997,연희로11자길 14-28,-,직거래,-,24.09.13
50,서울특별시 서대문구 연희동,187-6,187,6,명성주택,74.58,51.36,202408,29,"47,000",5,개인,개인,2003,연희로11자길 14-10,-,중개거래,서울 서대문구,24.10.29
51,서울특별시 서대문구 연희동,733-7,733,7,(733-7),37.17,30.05,202408,27,"15,650",-1,개인,개인,2009,홍제천로 196-3,-,중개거래,서울 강서구,24.09.04
52,서울특별시 서대문구 연희동,187-6,187,6,명성주택,74.58,51.36,202408,26,"47,000",5,개인,개인,2003,연희로11자길 14-10,20241029,중개거래,서울 서대문구,-
53,서울특별시 서대문구 연희동,541-7,541,7,우성빌라,37.03,12.2,202408,24,"18,000",1,개인,개인,2001,홍제천로2길 30-25,-,중개거래,서울 서대문구,-
54,서울특별시 서대문구 연희동,220-23,220,23,연세빌라,71.94,35.22,202408,24,"35,000",3,개인,개인,1991,연희로5길 70,-,중개거래,서울 마포구,24.11.27
55,서울특별시 서대문구 연희동,100-3,100,3,보민아스트로,50.68,32.91,202408,19,"59,900",4,개인,법인,2022,증가로2길 25,-,직거래,-,24.09.25
56,서울특별시 서대문구 연희동,613-2,613,2,연희궁맨션,59.52,28.842,202408,18,"27,300",4,개인,개인,1997,홍제천로4길 32,-,중개거래,서울 서대문구,24.10.18
57,서울특별시 서대문구 연희동,112-13,112,13,(112-13),59.04,49.35,202408,10,"32,800",2,개인,개인,1997,연희로11사길 16-12,-,중개거래,서울 서대문구,24.10.18
58,서울특별시 서대문구 연희동,446-119,446,119,원일빌라,42.53,20.37,202408,10,"25,000",3,개인,개인,1995,성산로 269-5,-,중개거래,서울 마포구,24.09.30
59,서울특별시 서대문구 연희동,78-2,78,2,삼보월드빌,77.71,38.15,202408,8,"49,000",3,개인,개인,2001,연희로27길 11,-,직거래,-,24.10.30
60,서울특별시 서대문구 연희동,446-282,446,282,신세대하이빌,22.8,16.0,202408,2,"13,500",2,개인,개인,1995,성산로7안길 36,-,중개거래,서울 마포구,24.08.06
61,서울특별시 서대문구 연희동,444-98,444,98,궁뜰,84.21,82.3204,202407,29,"71,500",2,개인,개인,2022,연희로11아길 20-12,-,중개거래,서울 서대문구,24.08.27
62,서울특별시 서대문구 연희동,91-8,91,8,엘그라체,119.14,134.2,202407,29,"280,000",4,개인,법인,2023,연희로24길 19-11,20241017,중개거래,"서울 서대문구, 서울 용산구",-
63,서울특별시 서대문구 연희동,339-95,339,95,크로바연립,41.16,33.24,202407,29,"20,900",2,개인,개인,1987,성산로17길 32,-,중개거래,서울 서대문구,24.08.19
64,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,29.86,20.111,202407,29,"36,000",2,개인,개인,2023,연희로18길 50,-,직거래,-,24.08.23
65,서울특별시 서대문구 연희동,46-5,46,5,정다운집,39.38,25.5,202407,25,"28,800",2,개인,개인,2018,연희로14길 20-9,-,중개거래,서울 서대문구,24.08.19
66,서울특별시 서대문구 연희동,520-43,520,43,연흥가나안빌라,17.16,6.452,202407,23,"7,500",3,개인,개인,2001,홍제천로 54-77,-,중개거래,서울 서대문구,24.07.26
67,서울특별시 서대문구 연희동,91-8,91,8,엘그라체,119.14,134.2,202407,23,"280,000",4,개인,법인,2023,연희로24길 19-11,-,중개거래,"서울 서대문구, 서울 용산구",24.10.15
68,서울특별시 서대문구 연희동,437-43,437,43,에이치플러스,42.27,39.0,202407,17,"34,500",3,개인,개인,2017,연희로11마길 47-3,-,중개거래,서울 영등포구,-
69,서울특별시 서대문구 연희동,163-13,163,13,삼우빌라,50.62,25.7,202407,16,"30,000",3,개인,개인,1993,연희로35길 9-7,-,중개거래,서울 서대문구,24.08.23
70,서울특별시 서대문구 연희동,699,699,0,오성빌라연립주택,59.76,76.17,202407,15,"41,700",2,개인,개인,1992,연희로28길 35-7,-,중개거래,서울 서대문구,24.10.10
71,서울특별시 서대문구 연희동,194-30,194,30,브라운스톤연희,17.01,7.396,202407,12,"13,500",2,개인,개인,2007,연희로 82,-,중개거래,서울 서대문구,24.07.30
72,서울특별시 서대문구 연희동,527-17,527,17,연희궁맨션2,59.7,32.1053,202407,6,"32,000",1,개인,개인,1999,홍제천로4길 24,-,중개거래,서울 서대문구,24.08.14
73,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,65.07,81.33,202407,6,"58,000",1,개인,개인,1985,연희로36길 26,-,중개거래,서울 서대문구,24.09.30
74,서울특별시 서대문구 연희동,712-21,712,21,(712-21),46.2,62.6,202407,5,"28,500",2,개인,개인,1986,홍연길 54-2,-,중개거래,서울 서대문구,24.10.15
75,서울특별시 서대문구 연희동,51-116,51,116,초원빌라,82.03,80.48,202407,5,"22,800",-1,개인,개인,1986,연희로14길 62-23,-,중개거래,서울 서대문구,24.07.08
76,서울특별시 서대문구 연희동,1-12,1,12,만민빌라트,61.56,29.63,202407,2,"20,500",-1,개인,개인,1998,모래내로20길 46,-,중개거래,서울 서대문구,24.07.04
77,서울특별시 서대문구 연희동,200-5,200,5,라온채(200-5),175.56,149.9055,202406,27,"220,000",-1,개인,개인,2018,증가로2안길 14-11,-,중개거래,서울 서초구,-
78,서울특별시 서대문구 연희동,157,157,0,스위트빌,47.83,24.62,202406,25,"20,000",4,개인,개인,2002,연희로33가길 16,-,직거래,-,24.06.25
79,서울특별시 서대문구 연희동,158-3,158,3,호암쉐르빌,51.85,29.82,202406,24,"22,000",1,개인,개인,2001,연희로33길 11-12,-,직거래,-,24.07.05
80,서울특별시 서대문구 연희동,432-7,432,7,우방빌라,31.24,20.397,202406,23,"11,800",-1,개인,개인,1993,성산로 329-6,-,직거래,-,24.07.05
81,서울특별시 서대문구 연희동,187-124,187,124,효성빌라,58.98,43.126,202406,16,"30,500",2,개인,개인,1994,연희로11자길 14-22,-,중개거래,서울 서대문구,24.08.26
82,서울특별시 서대문구 연희동,138-21,138,21,화산아트빌,159.46,99.25,202406,15,"115,000",3,개인,법인,1999,연희로28길 33,-,중개거래,서울 서대문구,24.07.03
83,서울특별시 서대문구 연희동,520-120,520,120,연흥가나안빌라(520-120),59.9,26.2632,202406,14,"19,000",4,개인,개인,2001,홍제천로 54-107,-,중개거래,서울 서대문구,24.07.17
84,서울특별시 서대문구 연희동,187-120,187,120,보성빌라,30.44,14.94,202406,11,"17,500",2,개인,개인,1997,연희로11자길 14-28,-,직거래,-,24.06.12
85,서울특별시 서대문구 연희동,100-3,100,3,보민아스트로,46.22,30.01,202405,30,"56,000",5,개인,법인,2022,증가로2길 25,-,직거래,-,24.06.24
86,서울특별시 서대문구 연희동,200-5,200,5,라온채(200-5),129.59,110.6531,202405,27,"194,650",2,개인,개인,2018,증가로2안길 14-11,-,중개거래,서울 서대문구,24.05.27
87,서울특별시 서대문구 연희동,520-120,520,120,연흥가나안빌라(520-120),59.97,26.2632,202405,27,"18,000",3,개인,개인,2001,홍제천로 54-107,-,중개거래,"서울 서대문구, 서울 은평구",24.10.15
88,서울특별시 서대문구 연희동,168,168,0,삼성빌라,64.8,81.78,202405,24,"52,000",1,개인,개인,1986,연희로36길 27,-,중개거래,서울 서대문구,24.06.19
89,서울특별시 서대문구 연희동,446-331,446,331,예지원A동,53.73,28.0625,202405,22,"25,000",1,공공기관,개인,2002,성산로7안길 54,-,중개거래,서울 서대문구,24.05.29
90,서울특별시 서대문구 연희동,437-19,437,19,연희동양빌라트,62.36,29.6,202405,22,"26,000",3,개인,개인,1998,연희로11마길 31,-,중개거래,서울 서대문구,24.07.03
91,서울특별시 서대문구 연희동,100-3,100,3,보민아스트로,55.18,35.83,202405,22,"62,000",5,개인,법인,2022,증가로2길 25,-,직거래,-,24.07.05
92,서울특별시 서대문구 연희동,170-165,170,165,삼성아트빌2차,51.94,28.47,202405,18,"22,000",5,개인,개인,2003,연희로33길 29-5,-,중개거래,서울 서대문구,24.10.15
93,서울특별시 서대문구 연희동,188-37,188,37,신도빌라,46.44,49.0,202405,17,"20,000",2,개인,개인,1988,연희로11자길 23,20240601,중개거래,서울 서대문구,-
94,서울특별시 서대문구 연희동,187-85,187,85,(187-85),127.83,173.5,202405,17,"163,000",3,개인,개인,2018,연희로11아길 8-13,-,중개거래,서울 서대문구,24.08.07
95,서울특별시 서대문구 연희동,188-37,188,37,신도빌라,46.44,49.0,202405,17,"20,000",2,개인,개인,1988,연희로11자길 23,-,중개거래,서울 서대문구,24.06.27
96,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,29.86,20.111,202405,15,"35,000",3,개인,개인,2023,연희로18길 50,-,중개거래,서울 서대문구,24.07.10
97,서울특별시 서대문구 연희동,351-5,351,5,메이플빌,56.3,32.25,202405,7,"26,000",3,개인,개인,2008,연희로4길 13-16,-,중개거래,서울 마포구,24.05.10
98,서울특별시 서대문구 연희동,437-43,437,43,에이치플러스,48.45,43.0,202405,7,"42,700",1,개인,개인,2017,연희로11마길 47-3,-,직거래,-,24.05.10
99,서울특별시 서대문구 연희동,541-7,541,7,우성빌라,37.03,12.2,202405,4,"16,500",4,개인,개인,2001,홍제천로2길 30-25,-,중개거래,서울 마포구,24.05.14
100,서울특별시 서대문구 연희동,446-246,446,246,광남캐스빌,54.6,27.47,202405,2,"30,000",1,개인,개인,2001,성산로7안길 18,20240502,직거래,-,-
101,서울특별시 서대문구 연희동,151-141,151,141,미림,71.25,28.9,202404,27,"32,000",5,개인,개인,2012,가좌로 16-5,-,중개거래,서울 서대문구,24.06.18
102,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,29.86,20.111,202404,26,"36,000",5,개인,개인,2023,연희로18길 50,-,중개거래,서울 서대문구,24.06.04
103,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,29.86,20.111,202404,25,"35,000",4,개인,개인,2023,연희로18길 50,-,중개거래,서울 서대문구,24.06.04
104,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,29.86,20.111,202404,24,"35,000",4,개인,개인,2023,연희로18길 50,-,중개거래,서울 서대문구,24.06.04
105,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,29.86,20.111,202404,24,"35,000",3,개인,개인,2023,연희로18길 50,-,중개거래,서울 서대문구,24.06.03
106,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,29.86,20.111,202404,23,"35,500",6,개인,개인,2023,연희로18길 50,-,중개거래,서울 서대문구,24.06.05
107,서울특별시 서대문구 연희동,79-40,79,40,삼보스위트홈,111.1,60.283,202404,19,"62,000",4,개인,법인,2004,연희로24길 9-46,-,중개거래,서울 서대문구,24.05.23
108,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,27.86,18.764,202404,18,"28,800",6,개인,개인,2023,연희로18길 50,-,중개거래,서울 서대문구,24.06.05
109,서울특별시 서대문구 연희동,141-34,141,34,동진빌라,65.07,81.33,202404,16,"54,000",2,개인,기타,1985,연희로36길 26,-,중개거래,"서울 서대문구, 서울 은평구",24.08.28
110,서울특별시 서대문구 연희동,200-5,200,5,라온채(200-5),108.27,92.4486,202404,15,"190,000",2,개인,개인,2018,증가로2안길 14-11,-,중개거래,서울 마포구,24.08.07
111,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,27.86,18.764,202404,13,"28,800",4,개인,개인,2023,연희로18길 50,-,중개거래,서울 서대문구,24.05.20
112,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,27.86,18.764,202404,12,"28,800",3,개인,개인,2023,연희로18길 50,-,중개거래,서울 서대문구,24.05.24
113,서울특별시 서대문구 연희동,6-56,6,56,(6-56),57.75,64.42,202404,12,"21,500",1,개인,개인,1984,연희로28길 64-12,-,직거래,-,24.05.10
114,서울특별시 서대문구 연희동,78-16,78,16,낙원빌라,131.47,85.525,202404,12,"62,000",1,개인,개인,1997,연희로27길 33,-,직거래,-,24.04.15
115,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,27.86,18.764,202404,12,"25,800",2,개인,개인,2023,연희로18길 50,-,직거래,-,24.04.15
116,서울특별시 서대문구 연희동,48-7,48,7,연희베로니스,27.86,18.764,202404,12,"28,800",5,개인,개인,2023,연희로18길 50,-,중개거래,서울 서대문구,24.04.26
117,서울특별시 서대문구 연희동,520-26,520,26,연희유지빌,59.26,20.79,202404,11,"17,000",3,개인,개인,2006,홍제천로2길 114,-,중개거래,경기 화성시,24.04.17
118,서울특별시 서대문구 연희동,520-145,520,145,유지빌,58.39,24.2,202404,6,"19,800",2,개인,개인,2006,홍제천로2길 108-14,-,중개거래,서울 마포구,24.05.10
119,서울특별시 서대문구 연희동,444-98,444,98,궁뜰,70.9,69.3091,202404,4,"46,000",-1,개인,개인,2022,연희로11아길 20-12,-,중개거래,서울 서대문구,24.05.30
120,서울특별시 서대문구 연희동,170-61,170,61,금강블루,44.02,28.59,202404,2,"33,000",2,개인,개인,2017,연희로33길 29-1,-,중개거래,서울 서대문구,24.05.07
121,서울특별시 서대문구 연희동,724-9,724,9,연궁연립,68.09,40.3479,202403,22,"35,700",3,개인,개인,1983,가좌로 15,-,중개거래,서울 서대문구,24.04.30
122,서울특별시 서대문구 연희동,170-161,170,161,(170-161),59.77,36.6589,202403,19,"25,500",4,개인,개인,2011,연희로35길 22,-,중개거래,"서울 마포구, 서울 서대문구",24.05.10
123,서울특별시 서대문구 연희동,1-63,1,63,연희빌라,45.3,20.27,202403,18,"15,600",1,개인,개인,1995,모래내로20길 33,-,중개거래,서울 서대문구,24.05.30
124,서울특별시 서대문구 연희동,156-9,156,9,(156-9),42.14,19.75,202403,11,"17,600",-1,공공기관,개인,1991,연희로33가길 6-21,-,직거래,-,24.03.22
125,서울특별시 서대문구 연희동,156-9,156,9,(156-9),42.14,19.75,202403,11,"20,700",2,공공기관,개인,1991,연희로33가길 6-21,-,직거래,-,24.03.22
126,서울특별시 서대문구 연희동,67-3,67,3,(67-3),96.6,59.17,202403,11,"71,000",4,개인,개인,2012,연희로20길 23-3,-,중개거래,서울 서대문구,24.06.07
127,서울특별시 서대문구 연희동,1-10,1,10,(1-10),57.66,18.39,202403,8,"27,500",3,개인,개인,1999,모래내로 386,-,중개거래,서울 서대문구,24.05.02
128,서울특별시 서대문구 연희동,168,168,0,삼성빌라,64.8,81.78,202403,8,"49,000",1,개인,개인,1986,연희로36길 27,-,중개거래,서울 서대문구,24.04.08
129,서울특별시 서대문구 연희동,446-246,446,246,광남캐스빌,73.5,36.97,202403,1,"33,500",1,개인,개인,2001,성산로7안길 18,-,중개거래,서울 마포구,24.03.14
130,서울특별시 서대문구 연희동,142-12,142,12,우리들집,39.98,24.75,202403,1,"20,000",4,개인,개인,2011,연희로33길 7,-,중개거래,서울 서대문구,24.05.02
131,서울특별시 서대문구 연희동,187-121,187,121,대명빌라,43.89,19.639,202402,29,"24,000",2,개인,개인,1993,연희로11자길 14-35,-,직거래,-,24.03.11
132,서울특별시 서대문구 연희동,163-39,163,39,청기와주택,35.49,27.5,202402,26,"14,500",2,개인,개인,1986,연희로 239-6,-,중개거래,서울 서대문구,24.03.22
133,서울특별시 서대문구 연희동,717-32,717,32,연희트라움,46.7,30.56,202402,24,"39,000",3,개인,개인,2017,홍제천로 156-6,-,중개거래,서울 서대문구,24.04.08
134,서울특별시 서대문구 연희동,194-54,194,54,은진빌라,42.84,24.646,202402,20,"19,300",1,개인,개인,1992,연희로8길 16-9,-,중개거래,서울 서대문구,24.05.16
135,서울특별시 서대문구 연희동,87-11,87,11,(87-11),51.3,44.23,202402,16,"21,500",1,개인,개인,1987,연희로20길 15-34,-,중개거래,서울 서대문구,24.02.29
136,서울특별시 서대문구 연희동,519-70,519,70,(519-70),34.32,13.7778,202402,13,"9,000",-1,개인,개인,1999,홍제천로4길 6,-,직거래,-,24.03.08
137,서울특별시 서대문구 연희동,78-21,78,21,라온빌라,29.98,20.719,202402,2,"23,000",3,개인,개인,2017,연희로25길 4-13,-,중개거래,서울 서대문구,24.02.29
138,서울특별시 서대문구 연희동,194-30,194,30,브라운스톤연희,12.17,5.292,202401,31,"11,500",2,개인,개인,2007,연희로 82,-,중개거래,서울 마포구,24.02.16
139,서울특별시 서대문구 연희동,86-4,86,4,라이프연희빌라,162.9,109.19,202401,27,"178,000",2,개인,개인,1993,연희로25길 57,-,중개거래,"서울 서대문구, 서울 용산구",24.05.27
140,서울특별시 서대문구 연희동,168,168,0,삼성빌라,64.8,81.78,202401,25,"49,000",1,개인,법인,1986,연희로36길 27,-,중개거래,서울 서대문구,24.04.30
141,서울특별시 서대문구 연희동,1-87,1,87,루체빌,29.99,19.7014,202401,20,"25,000",2,개인,개인,2017,모래내로20길 24-11,-,중개거래,서울 마포구,24.03.25
