dealDate,deposit,monthlyRent,calcedRent,buildYear,contractTerm,contractType,excluUseAr,floor,jibun,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
20210122,"10,000",0,0,2005,, ,19.01,1,103-7,스페이스엠,,,11410,서대문구,연희동, 
20210122,"1,000",65,0,2005,, ,26.64,5,27-20,신촌가이아,,,11410,서대문구,대현동, 
20210122,"25,000",0,0,2021,, ,19.91,15,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210122,"1,000",65,0,2009,, ,25.35,5,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20210122,"3,000",65,0,2021,, ,15.02,12,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210122,"5,000",70,0,2014,, ,29.64,5,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20210122,"1,000",65,0,2020,, ,15.89,6,56-28,파크제이드 이화,,,11410,서대문구,대현동, 
20210122,"1,000",58,0,,, ,14.96,6,90-45,이화스테이,,,11410,서대문구,대현동, 
20210122,"6,000",51,0,2017,, ,20.27,8,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20210123,"2,000",60,0,2004,, ,19.81,2,103-6,라이온스톤,,,11410,서대문구,연희동, 
20210123,"16,200",0,0,2018,, ,19.21,5,37-24,이대프리젠#4,,,11410,서대문구,대현동, 
20210123,"9,800",19,0,2006,, ,19.4,7,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20210123,"3,000",60,0,2005,, ,26.22,6,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20210123,"1,000",62,0,,, ,19.89,3,344-15,쳄스,,,11410,서대문구,연희동, 
20210124,"1,000",77,0,2021,, ,14.97,13,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210124,"3,000",70,0,2004,, ,27.31,4,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20210125,"22,000",0,0,2021,, ,19.79,16,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210125,"4,000",70,0,2019,, ,33.79,5,142-21,연희미다스파크,,,11410,서대문구,연희동, 
20210125,"48,800",0,0,2020,, ,84.35,3,273-8,거성리젠시,,,11410,서대문구,북가좌동, 
20210126,"1,000",65,0,2005,, ,26.64,7,27-20,신촌가이아,,,11410,서대문구,대현동, 
20210126,"21,000",0,0,2018,, ,20.54,4,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20210126,"1,000",88,0,2018,, ,27.16,10,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20210126,"5,000",40,0,2019,, ,13.39,3,90-22,슈테리움 오피스텔,,,11410,서대문구,대현동, 
20210126,"1,000",75,0,2019,, ,17.84,6,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20210126,"8,000",50,0,2014,, ,26.76,4,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20210126,"17,000",0,0,2005,, ,26.34,8,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20210126,"1,000",75,0,2018,, ,20.19,3,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20210127,"1,000",80,0,2007,21.03~22.03,신규,28.79,5,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20210127,"4,000",55,0,2018,, ,16.89,9,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20210127,"3,000",45,0,2004,, ,19.31,2,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20210127,"10,000",50,0,2014,, ,26.76,4,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20210127,"3,000",55,0,2019,, ,13.78,6,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20210127,"12,000",2,0,2003,21.02~22.02,신규,25.04,3,136-7,(136-7),,,11410,서대문구,연희동, 
20210127,"1,000",55,0,,, ,14.96,4,90-45,이화스테이,,,11410,서대문구,대현동, 
20210128,"1,000",80,0,2019,, ,17.84,13,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20210128,"1,000",75,0,2021,, ,15.02,7,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210128,"1,000",70,0,2006,, ,28.5,10,20-51,신영스카이텔,,,11410,서대문구,창천동, 
20210128,"21,000",0,0,2018,, ,29.44,2,274-32,서대문 노블루체,,,11410,서대문구,홍은동, 
20210128,"2,000",68,0,2006,, ,25.69,4,90-1,(90-1),,,11410,서대문구,대신동, 
20210128,"2,000",65,0,2020,, ,15.89,5,56-28,파크제이드 이화,,,11410,서대문구,대현동, 
20210128,"3,000",61,0,2017,, ,20.37,9,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20210128,"4,000",25,0,2003,, ,15.94,3,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20210129,"1,000",75,0,2021,, ,15.02,14,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210129,"2,000",70,0,2021,, ,15.02,6,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210129,"18,500",0,0,2021,, ,15.02,11,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210129,"1,000",65,0,2017,, ,15.6,6,90-44,이대프리젠#2,,,11410,서대문구,대현동, 
20210129,"2,000",55,0,2004,, ,22.08,8,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20210130,"20,000",0,0,2006,, ,29.25,9,117,충정로대우디오빌,,,11410,서대문구,합동, 
20210130,"2,000",65,0,2020,, ,15.89,4,56-28,파크제이드 이화,,,11410,서대문구,대현동, 
20210130,"22,000",0,0,2014,, ,29.62,9,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20210130,"4,500",0,0,2003,, ,15.84,3,446-270,(446-270),,,11410,서대문구,연희동, 
20210130,"1,000",75,0,2018,, ,20.19,6,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20210130,"4,000",47,0,2015,21.02~22.02,신규,20.3,6,56-119,SONG'S 8,,,11410,서대문구,대현동, 
20210130,"1,000",65,0,2005,, ,26.64,10,27-20,신촌가이아,,,11410,서대문구,대현동, 
20210201,"4,000",55,0,2009,, ,25.35,16,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20210201,"1,000",68,0,2009,, ,25.35,3,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20210202,"17,850",0,0,2018,, ,18.54,5,37-48,에스엠피렌체,,,11410,서대문구,대현동, 
20210202,"10,000",40,0,2021,, ,15.02,14,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210202,"3,000",51,0,2019,, ,18.02,4,90-36,이화블로섬하우스,,,11410,서대문구,대현동, 
20210202,"4,000",35,0,2003,, ,19.94,7,188-57,(188-57),,,11410,서대문구,연희동, 
20210202,"1,000",75,0,2021,, ,15.02,6,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210202,"9,800",23,0,2006,, ,19.4,3,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20210202,"15,200",0,0,2018,, ,14.46,9,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20210202,"28,000",0,0,2020,, ,39.43,3,168-2,진성위메이드,,,11410,서대문구,홍은동, 
20210203,"24,000",0,0,2019,, ,18.89,12,110-22,신촌 스타게이트,,,11410,서대문구,대현동, 
20210203,"1,000",67,0,,, ,19.13,6,90-45,이화스테이,,,11410,서대문구,대현동, 
20210203,"1,000",70,0,2017,, ,19.31,8,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20210204,"16,500",0,0,2005,, ,26.64,7,27-20,신촌가이아,,,11410,서대문구,대현동, 
20210204,"1,000",60,0,2019,, ,13.78,3,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20210204,"1,000",70,0,2005,, ,28.22,7,27-20,신촌가이아,,,11410,서대문구,대현동, 
20210204,"1,000",60,0,2004,, ,24.29,10,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20210204,"1,000",35,0,2002,, ,20.72,2,100-15,브라운 힐,,,11410,서대문구,연희동, 
20210204,"22,000",0,0,2014,, ,23.7,5,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20210204,"1,000",60,0,2018,, ,18.15,2,90-35,이대다올노블리움2차,,,11410,서대문구,대현동, 
20210204,"1,000",92,0,2018,, ,27.42,7,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20210205,"2,000",68,0,,, ,19.13,4,90-45,이화스테이,,,11410,서대문구,대현동, 
20210205,"1,000",80,0,2005,, ,34.22,7,116,SK리쳄블,,,11410,서대문구,합동, 
20210205,"1,000",78,0,2014,, ,23.7,17,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20210205,"18,000",20,0,2009,, ,56.12,6,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20210205,"20,000",0,0,2021,, ,15.02,9,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210205,"1,000",95,0,2014,, ,29.45,12,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20210205,"10,000",22,0,2003,, ,27.48,2,136-7,(136-7),,,11410,서대문구,연희동, 
20210205,500,59,0,2009,, ,25.35,3,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20210206,"1,000",70,0,2018,, ,17.33,5,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20210206,500,65,0,2004,, ,19.04,6,188-3,(188-3),,,11410,서대문구,연희동, 
20210206,"1,000",40,0,2003,21.02~22.02, ,15.94,6,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20210206,"2,000",52,0,,, ,14.4,4,90-45,이화스테이,,,11410,서대문구,대현동, 
20210206,"20,500",0,0,2019,, ,17.37,3,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20210206,"24,000",0,0,2014,, ,29.62,4,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20210206,"20,000",0,0,2021,, ,15.92,10,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20210206,"1,000",68,0,2017,, ,20.27,10,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20210206,"8,000",10,0,2003,21.02~23.02,신규,27.94,2,413-126,(413-126),,,11410,서대문구,연희동, 
20210207,"1,000",80,0,2014,21.02~22.02,신규,27.4,17,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20210207,"1,000",78,0,2018,, ,17.31,12,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20210208,"15,500",0,0,2018,, ,19.21,3,37-24,이대프리젠#4,,,11410,서대문구,대현동, 
20210209,"1,000",85,0,2014,, ,27.66,6,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20210209,"19,000",0,0,2021,, ,15.92,7,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20210209,"2,000",80,0,2020,21.03~22.03, ,25.6,5,90-50,애스턴빌,,,11410,서대문구,대현동, 
20210210,500,50,0,2020,, ,10.41,2,112-25,신촌그린오피스텔,,,11410,서대문구,창천동, 
20210210,"1,000",85,0,2019,, ,18.89,7,110-22,신촌 스타게이트,,,11410,서대문구,대현동, 
20210213,"21,000",0,0,2018,, ,21.43,5,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20210214,"3,000",70,0,2019,, ,17.84,4,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20210215,"20,000",0,0,2019,, ,18.81,9,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20210215,"1,000",95,0,2014,21.02~22.02,신규,29.45,8,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20210215,"20,000",0,0,2021,, ,14.74,5,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210215,"1,000",67,0,2017,, ,19.31,2,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20210215,"5,000",65,0,2014,, ,26.75,9,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20210215,"20,000",0,0,2021,, ,17.75,8,72-22,더이음,,,11410,서대문구,창천동, 
20210216,"1,000",65,0,2018,, ,17.5,8,56-63,이대오늘아침 오피스텔,,,11410,서대문구,대현동, 
20210216,"20,000",0,0,2021,, ,15.92,6,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20210216,"10,000",45,0,2021,, ,14.97,6,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210216,"3,000",65,0,2021,, ,15.02,7,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210216,"3,000",60,0,2019,, ,17.37,5,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20210216,"1,000",62,0,2004,21.02~22.01, ,24.53,11,20-41,아남오피스텔,,,11410,서대문구,창천동, 
20210216,"1,000",75,0,2019,, ,17.84,15,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20210216,"1,000",60,0,2018,21.02~21.12,신규,16.62,6,90-42,이대다올노블리움2차,,,11410,서대문구,대현동, 
20210216,"5,000",55,0,2006,, ,29.24,12,117,충정로대우디오빌,,,11410,서대문구,합동, 
20210216,"1,000",70,0,2009,, ,25.35,13,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20210216,"8,000",22,0,2003,, ,26.03,4,136-7,(136-7),,,11410,서대문구,연희동, 
20210216,"3,000",55,0,2019,, ,12.87,4,56-83,한빛슈테리움2차,,,11410,서대문구,대현동, 
20210216,"23,000",0,0,2018,, ,20.54,9,37-15,이대프리젠#3,,,11410,서대문구,대현동, 
20210217,"19,000",0,0,2021,, ,14.97,8,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210217,"8,000",45,0,2021,, ,17.75,7,72-22,더이음,,,11410,서대문구,창천동, 
20210217,"19,000",0,0,2009,, ,25.35,18,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20210218,"1,000",75,0,2014,, ,23.7,19,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20210218,"20,000",0,0,2021,, ,14.74,11,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210219,"3,000",45,0,2003,, ,18.9,6,188-57,(188-57),,,11410,서대문구,연희동, 
20210219,"22,000",0,0,2021,, ,18.81,11,29-5,스테이 더 디자이너스,,,11410,서대문구,창천동, 
20210219,"3,000",35,0,2002,, ,20.39,6,121-4,오벨리스크,,,11410,서대문구,연희동, 
20210220,"1,000",70,0,2006,, ,30.86,3,117,충정로대우디오빌,,,11410,서대문구,합동, 
20210220,"27,000",0,0,2009,, ,56.12,7,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20210220,"1,000",55,0,2015,, ,18.98,5,90-58,(90-58),,,11410,서대문구,대현동, 
20210220,"1,000",60,0,2019,, ,13.29,4,90-22,슈테리움 오피스텔,,,11410,서대문구,대현동, 
20210220,"20,000",11,0,2018,, ,27.42,10,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20210220,"20,000",0,0,2021,, ,15.92,3,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20210222,"4,500",0,0,2003,, ,15.84,1,446-270,(446-270),,,11410,서대문구,연희동, 
20210222,"1,000",73,0,2018,, ,17.88,6,56-10,더가온 오피스텔,,,11410,서대문구,대현동, 
20210222,"1,000",55,0,2005,, ,16.83,7,218-1,연희체스트빌,,,11410,서대문구,연희동, 
20210222,"19,000",0,0,2021,, ,15.02,17,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210222,"1,000",65,0,2017,, ,20.27,2,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20210222,"22,000",0,0,2009,, ,56.12,8,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20210222,"18,505",0,0,2017,, ,19.31,9,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20210223,"3,000",80,0,2014,, ,28.3,7,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20210223,"8,500",0,0,2002,, ,17.82,6,92-7,창천오피스텔,,,11410,서대문구,창천동, 
20210223,"12,000",18,0,2009,, ,56.12,5,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20210223,"3,000",65,0,2021,, ,17.75,13,72-22,더이음,,,11410,서대문구,창천동, 
20210224,"26,500",0,0,2018,, ,27.42,11,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20210224,"1,000",75,0,2019,21.06~22.06, ,17.84,17,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20210224,"3,000",60,0,2021,21.02~23.02,신규,17.75,7,72-22,더이음,,,11410,서대문구,창천동, 
20210224,"29,400",0,0,2007,, ,89.73,3,340-27,현대싱그런,,,11410,서대문구,연희동, 
20210224,"20,000",0,0,2021,, ,15.92,4,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20210224,"4,000",50,0,2017,, ,15.06,8,90-44,이대프리젠#2,,,11410,서대문구,대현동, 
20210224,"3,000",65,0,2021,, ,18.81,10,29-5,스테이 더 디자이너스,,,11410,서대문구,창천동, 
20210225,"1,000",75,0,2021,, ,14.97,7,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210225,"3,000",65,0,2019,, ,17.37,4,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20210225,"5,000",70,0,2005,, ,32.6,12,27-20,신촌가이아,,,11410,서대문구,대현동, 
20210225,"1,000",35,0,2002,, ,20.67,4,100-15,브라운 힐,,,11410,서대문구,연희동, 
20210225,"1,000",80,0,2014,, ,26.76,8,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20210225,"1,000",75,0,2019,, ,18.81,8,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20210225,"5,000",50,0,2005,, ,26.22,11,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20210225,"15,500",0,0,2004,21.03~22.03, ,29.44,4,465,충정리시온,,,11410,서대문구,충정로3가, 
20210226,"1,000",75,0,2021,, ,15.02,6,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210226,"1,000",80,0,2018,, ,24.1,6,90-35,이대다올노블리움2차,,,11410,서대문구,대현동, 
20210226,"11,000",19,0,2019,, ,21.84,3,90-22,슈테리움 오피스텔,,,11410,서대문구,대현동, 
20210226,"10,000",35,0,2009,, ,25.35,16,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20210227,"20,000",0,0,2021,, ,15.92,6,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20210227,"20,000",0,0,2021,, ,15.92,6,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20210227,"1,000",60,0,2004,, ,22.08,3,45-5,이화인비따레오피스텔,,,11410,서대문구,대현동, 
20210227,"1,000",73,0,2018,, ,17.66,4,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20210227,"10,000",45,0,2021,21.03~23.02,신규,17.75,9,72-22,더이음,,,11410,서대문구,창천동, 
20210227,"4,000",60,0,2021,, ,17.75,14,72-22,더이음,,,11410,서대문구,창천동, 
20210227,"12,000",40,0,2021,, ,14.97,16,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210228,"1,000",92,0,2014,, ,29.64,13,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20210228,"1,000",70,0,2020,, ,15.89,5,56-28,파크제이드 이화,,,11410,서대문구,대현동, 
20210228,"24,000",0,0,2014,, ,28.3,7,104-36,신촌자이엘라,,,11410,서대문구,대현동, 
20210228,"1,000",60,0,2005,, ,24.92,15,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20210301,"15,000",35,0,2014,, ,25.76,4,104-5,신촌푸르지오시티,,,11410,서대문구,대현동, 
20210301,"9,800",19,0,2006,, ,19.4,10,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20210302,"19,500",0,0,2021,, ,15.92,7,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20210302,"3,000",61,0,2017,, ,20.27,7,37-32,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
20210302,"20,000",0,0,2019,, ,26.67,5,142-21,연희미다스파크,,,11410,서대문구,연희동, 
20210303,"3,000",80,0,2018,, ,27.16,11,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20210303,"5,000",50,0,2009,, ,25.35,16,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20210303,"2,000",90,0,2005,, ,41.57,6,116,SK리쳄블,,,11410,서대문구,합동, 
20210303,"1,000",75,0,2018,, ,17.66,6,90-77,유씨유 이대,,,11410,서대문구,대현동, 
20210303,"24,000",0,0,2021,, ,19.79,15,101-2,신촌리브하임,,,11410,서대문구,대현동, 
20210304,"18,000",0,0,2006,, ,57.15,2,169-3,드리밍 아파트,,,11410,서대문구,연희동, 
20210305,"1,000",60,0,2015,, ,20.3,8,56-119,SONG'S 8,,,11410,서대문구,대현동, 
20210305,"16,800",0,0,2019,, ,13.39,10,90-22,슈테리움 오피스텔,,,11410,서대문구,대현동, 
20210305,"20,000",0,0,2021,, ,17.75,3,72-22,더이음,,,11410,서대문구,창천동, 
20210306,"19,000",0,0,2009,, ,25.35,6,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20210306,"1,000",55,0,2019,, ,14.65,3,90-36,이화블로섬하우스,,,11410,서대문구,대현동, 
20210306,"1,000",70,0,2021,, ,17.75,8,72-22,더이음,,,11410,서대문구,창천동, 
20210308,"1,000",85,0,2018,, ,27.16,6,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20210309,"1,000",55,0,2019,, ,13.29,7,90-22,슈테리움 오피스텔,,,11410,서대문구,대현동, 
20210309,"18,000",0,0,2019,, ,15.88,4,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20210309,"7,000",35,0,2005,, ,26.64,13,27-20,신촌가이아,,,11410,서대문구,대현동, 
20210310,"1,000",85,0,2018,, ,27.42,11,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20210310,"1,000",58,0,2015,, ,19.44,4,90-58,(90-58),,,11410,서대문구,대현동, 
20210310,"20,000",0,0,2021,, ,17.75,14,72-22,더이음,,,11410,서대문구,창천동, 
20210310,"21,000",0,0,2021,, ,17.75,15,72-22,더이음,,,11410,서대문구,창천동, 
20210311,"18,000",0,0,2009,, ,25.35,15,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20210311,"3,000",65,0,2021,, ,17.75,11,72-22,더이음,,,11410,서대문구,창천동, 
20210312,"27,000",0,0,2009,, ,56.12,5,165-2,코지펠리스,,,11410,서대문구,홍은동, 
20210313,"18,300",0,0,2019,, ,17.84,4,90-60,이대 포레스트,,,11410,서대문구,대현동, 
20210313,"2,000",70,0,2006,, ,25.69,4,90-1,(90-1),,,11410,서대문구,대신동, 
20210313,"14,000",0,0,2019,, ,14.62,8,90-36,이화블로섬하우스,,,11410,서대문구,대현동, 
20210313,"21,000",0,0,2021,, ,17.75,10,72-22,더이음,,,11410,서대문구,창천동, 
20210313,"3,000",60,0,2009,, ,25.35,6,192,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
20210313,"9,500",24,0,2006,, ,22.61,3,190,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
20210313,"48,800",0,0,2020,, ,84.35,3,273-8,거성리젠시,,,11410,서대문구,북가좌동, 
20210315,"22,000",0,0,,, ,70.49,4,344-15,쳄스,,,11410,서대문구,연희동, 
20210315,"3,000",70,0,2021,, ,18.21,10,56-34,파크준,,,11410,서대문구,대현동, 
20210316,"9,000",0,0,2003,, ,15.94,10,80-7,파라다이스텔에스비,,,11410,서대문구,연희동, 
20210316,"5,000",110,0,2006,, ,58.53,4,117,충정로대우디오빌,,,11410,서대문구,합동, 
20210316,"22,000",0,0,2020,, ,20.86,16,90-70,파라타워,,,11410,서대문구,대현동, 
20210316,"7,000",0,0,2003,, ,24.48,6,396-25,동림오벨리스크,,,11410,서대문구,홍은동, 
20210317,"5,000",35,0,2003,, ,18.9,7,188-57,(188-57),,,11410,서대문구,연희동, 
20210317,"1,000",50,0,2004,, ,19.26,1,97-64,경선파인 오피스텔,,,11410,서대문구,창천동, 
20210317,"1,000",80,0,2021,21.04~22.04, ,18.81,10,29-5,스테이 더 디자이너스,,,11410,서대문구,창천동, 
20210317,"21,000",0,0,2021,, ,17.75,7,72-22,더이음,,,11410,서대문구,창천동, 
20210319,"1,000",78,0,2021,, ,18.81,10,29-5,스테이 더 디자이너스,,,11410,서대문구,창천동, 
20210319,"1,000",90,0,2021,21.03~22.03,신규,20.93,8,29-5,스테이 더 디자이너스,,,11410,서대문구,창천동, 
20210320,"1,000",55,0,2019,21.03~22.02, ,13.78,4,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20210320,500,45,0,2004,21.04~23.04, ,22.68,3,328-19,엘림오피스텔,,,11410,서대문구,남가좌동, 
20210320,"21,000",0,0,2006,, ,29.29,12,117,충정로대우디오빌,,,11410,서대문구,합동, 
20210320,"19,500",0,0,2021,, ,17.59,9,27-51,에스엠케이타워,,,11410,서대문구,대현동, 
20210320,"3,000",65,0,2021,, ,17.75,8,72-22,더이음,,,11410,서대문구,창천동, 
20210320,"1,000",60,0,2003,, ,22.23,3,88-11,정연지오빌ll,,,11410,서대문구,연희동, 
20210322,"1,000",60,0,2020,, ,22.64,2,193-9,(193-9),,,11410,서대문구,연희동, 
20210322,"1,000",85,0,2020,21.05~22.05, ,19.96,11,90-70,파라타워,,,11410,서대문구,대현동, 
20210322,"1,000",65,0,2019,, ,16.89,4,90-15,아리움Ⅰ,,,11410,서대문구,대현동, 
20210323,"21,000",0,0,2019,, ,26.67,3,142-21,연희미다스파크,,,11410,서대문구,연희동, 
20210323,"18,900",0,0,2007,, ,28.79,5,194-30,브라운스톤 연희,,,11410,서대문구,연희동, 
20210324,"1,000",80,0,2005,, ,31.41,9,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20210324,"19,000",0,0,2020,, ,15.89,4,56-28,파크제이드 이화,,,11410,서대문구,대현동, 
20210324,"1,000",40,0,2004,, ,19.25,4,78-4,시아 루비움,,,11410,서대문구,연희동, 
20210324,"16,000",0,0,2005,, ,26.34,13,29-81,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
20210325,"3,000",55,0,2021,, ,18.18,6,56-34,파크준,,,11410,서대문구,대현동, 
20210325,"16,000",0,0,2019,, ,13.39,9,90-22,슈테리움 오피스텔,,,11410,서대문구,대현동, 
20210325,100,35,0,2023,24.03~26.06,신규,19.25,6,37-19,대현 3719 오피스텔,,,11410,서대문구,대현동, 
20210325,"1,000",55,0,,, ,14.4,6,90-45,이화스테이,,,11410,서대문구,대현동, 
20210325,"4,000",40,0,2003,, ,18.9,4,188-57,(188-57),,,11410,서대문구,연희동, 
20210326,"26,500",0,0,2018,, ,27.16,11,1013,이편한세상신촌,,,11410,서대문구,북아현동, 
20210327,"6,000",40,0,2021,, ,15.46,10,56-34,파크준,,,11410,서대문구,대현동, 
20210327,"2,000",30,0,2004,, ,18.7,7,78-4,시아 루비움,,,11410,서대문구,연희동, 
20210327,"20,000",0,0,2021,, ,17.75,8,72-22,더이음,,,11410,서대문구,창천동, 
20210328,"8,985",5,0,2005,, ,19.01,1,103-7,스페이스엠,,,11410,서대문구,연희동, 
20210329,"3,000",60,0,2021,, ,18.21,6,56-34,파크준,,,11410,서대문구,대현동, 
20210329,"3,000",65,0,2021,, ,18.23,8,56-34,파크준,,,11410,서대문구,대현동, 
20210329,500,70,0,2019,, ,13.29,5,90-22,슈테리움 오피스텔,,,11410,서대문구,대현동, 
20210330,"1,000",60,0,2003,21.04~22.03,신규,22.8,5,88-11,정연지오빌ll,,,11410,서대문구,연희동, 
20210330,60,39,0,2019,, ,19.25,9,90-26,엔트라리움,,,11410,서대문구,대현동, 
20210331,"2,000",70,0,2020,, ,15.89,8,56-28,파크제이드 이화,,,11410,서대문구,대현동, 
20210331,"21,000",0,0,2021,, ,17.75,15,72-22,더이음,,,11410,서대문구,창천동, 
20210331,"20,000",0,0,2021,, ,17.75,7,72-22,더이음,,,11410,서대문구,창천동, 
