dealDate,deposit,monthlyRent,calcedRent,aptNm,buildYear,contractTerm,contractType,excluUseAr,floor,jibun,preDeposit,preMonthlyRent,sggCd,umdNm,useRRRight
20201230,"70,000",0,0,e편한세상신촌2단지,2018,, ,59.85,8,1013,,,11410,북아현동, 
20201230,"129,000",0,0,신촌푸르지오,2015,, ,84.9572,11,1011,,,11410,북아현동, 
20201230,"13,500",0,0,디엠씨엘가,2017,, ,13.03,3,387,,,11410,남가좌동, 
20201230,"53,500",10,0,DMC센트럴아이파크,2018,, ,103.89,8,388,,,11410,남가좌동, 
20201230,"11,000",110,0,독립문극동(200-0),1998,, ,84.87,4,200,,,11410,현저동, 
20201230,"42,840",0,0,인왕산현대,2000,21.01~23.01,신규,84.9,4,460,,,11410,홍제동, 
20201230,"50,000",0,0,북한산두산위브2차,2021,, ,59.75,11,13-25,,,11410,홍은동, 
20201230,"120,000",0,0,DMC파크뷰자이1단지,2015,, ,121.614,19,385,,,11410,남가좌동, 
20201230,"41,000",0,0,신촌럭키,1999,, ,59.7,8,144,,,11410,대현동, 
20201230,"76,000",0,0,DMC래미안e편한세상,2012,, ,84.95,2,481,,,11410,북가좌동, 
20201230,"28,300",0,0,DMC한양,1987,, ,65.34,6,431,,,11410,북가좌동, 
20201230,"59,000",0,0,DMC한양,1987,20.12~23.05,신규,105.88,7,431,,,11410,북가좌동, 
20201231,"45,000",0,0,월드컵현대,1998,, ,59.76,3,371-1,,,11410,북가좌동, 
20201231,"8,000",179,0,e편한세상신촌2단지,2018,, ,84.95,13,1013,,,11410,북아현동, 
20201231,"50,000",90,0,DMC파크뷰자이2단지,2015,, ,84.968,4,385,,,11410,남가좌동, 
20201231,"20,000",20,0,북아현경남,1996,, ,59.77,7,1006,,,11410,북아현동, 
20201231,"15,000",70,0,두산,1999,, ,59.96,14,1009,,,11410,북아현동, 
20201231,"70,000",0,0,e편한세상신촌1단지,2018,, ,84.95,11,1013,,,11410,북아현동, 
20201231,"50,000",0,0,두산,1999,, ,59.96,17,1009,,,11410,북아현동, 
20201231,"68,000",0,0,독립문삼호,1995,, ,84.78,6,100,,,11410,영천동, 
20201231,"59,000",0,0,금호어울림,2016,, ,84.4965,1,471,,,11410,홍제동, 
20210101,"37,000",0,0,풍림2,1990,, ,84.93,12,453-2,,,11410,홍은동, 
20210101,"85,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,22,385,,,11410,남가좌동, 
20210102,"80,000",0,0,힐스테이트신촌,2020,, ,84.6043,17,1017,,,11410,북아현동, 
20210102,"1,000",55,0,디엠씨엘가,2017,, ,13.03,4,387,,,11410,남가좌동, 
20210102,"68,000",0,0,독립문삼호,1995,, ,84.78,11,100,,,11410,영천동, 
20210102,"20,000",100,0,북가좌삼호,1996,, ,84.57,16,449,,,11410,북가좌동, 
20210102,"20,000",90,0,북가좌삼호,1996,, ,84.57,6,449,,,11410,북가좌동, 
20210102,"10,000",87,0,천연뜨란채,2006,, ,56.08,10,145,,,11410,천연동, 
20210102,"1,000",58,0,연희웨스트팰리스,2014,, ,13.12,7,746,,,11410,연희동, 
20210102,"49,350",0,0,DMC래미안e편한세상,2012,, ,84.94,32,481,,,11410,북가좌동, 
20210102,"35,500",10,0,청구3차,2001,, ,59.4,3,462,,,11410,홍제동, 
20210102,"55,000",0,0,DMC센트럴아이파크,2018,, ,84.97,16,388,,,11410,남가좌동, 
20210102,"35,170",0,0,문화촌현대,2002,, ,84.99,6,463,,,11410,홍제동, 
20210102,"12,000",0,0,디엠씨엘가,2017,, ,13.03,12,387,,,11410,남가좌동, 
20210102,"14,700",0,0,디엠씨엘가,2017,, ,13.03,14,387,,,11410,남가좌동, 
20210102,"27,000",70,0,독립문극동(200-0),1998,21.02~23.02,신규,59.58,7,200,,,11410,현저동, 
20210102,"33,600",0,0,인왕산현대,2000,, ,59.93,2,460,,,11410,홍제동, 
20210102,"65,000",0,0,DMC래미안클라시스,2000,, ,114.88,9,377,,,11410,남가좌동, 
20210103,"25,000",130,0,독립문극동(200-0),1998,, ,84.87,5,200,,,11410,현저동, 
20210104,"1,000",65,0,연대JK,2012,, ,24,3,518,,,11410,창천동, 
20210104,"43,050",0,0,연희파크푸르지오,2018,, ,84.4317,10,747,,,11410,연희동, 
20210104,"50,000",70,0,DMC센트럴아이파크,2018,21.01~23.01,신규,84.98,13,388,,,11410,남가좌동, 
20210104,"31,500",0,0,인왕산벽산,2003,, ,59.82,17,465,,,11410,홍제동, 
20210104,"80,800",0,0,돈의문센트레빌,2011,, ,114.98,8,261,,,11410,냉천동, 
20210104,"15,000",70,0,독립문극동(200-0),1998,, ,59.58,17,200,,,11410,현저동, 
20210104,"1,000",58,0,이대경우타운,2018,, ,12.53,3,90-20,,,11410,대현동, 
20210104,"58,000",0,0,청구1차,1994,21.02~23.02,신규,84.78,1,453,,,11410,홍제동, 
20210104,"47,250",0,0,독립문극동(200-0),1998,, ,84.87,1,200,,,11410,현저동, 
20210104,"35,700",0,0,풍림2,1990,, ,84.93,2,453-2,,,11410,홍은동, 
20210104,"32,500",0,0,신촌럭키,1999,, ,59.7,2,144,,,11410,대현동, 
20210104,"29,400",0,0,풍림2,1990,, ,58.5,10,453-2,,,11410,홍은동, 
20210105,"42,000",0,0,"현대(1,2차)",1988,, ,59.96,12,202-5,,,11410,홍은동, 
20210105,"52,000",0,0,인왕산현대,2000,, ,114.72,4,460,,,11410,홍제동, 
20210105,"44,500",0,0,홍제원현대(459-0),2000,, ,84.9,6,459,,,11410,홍제동, 
20210105,"38,800",0,0,신촌푸르지오,2015,, ,34.25,1,1011,,,11410,북아현동, 
20210105,"45,000",0,0,래미안남가좌2차,2005,, ,59.788,12,379,,,11410,남가좌동, 
20210105,"51,450",0,0,홍제원현대(459-0),2000,, ,114.72,7,459,,,11410,홍제동, 
20210105,"43,500",0,0,DMC센트럴아이파크,2018,, ,84.9,3,388,,,11410,남가좌동, 
20210105,"1,000",60,0,연희웨스트팰리스,2014,, ,13.12,9,746,,,11410,연희동, 
20210105,"33,500",0,0,홍제한양,1993,, ,84.77,1,82,,,11410,홍제동, 
20210105,"28,000",0,0,홍연,1981,, ,54.35,3,708-4,,,11410,연희동, 
20210106,"29,400",0,0,홍은동벽산,1997,, ,84.78,2,455,,,11410,홍은동, 
20210106,"80,000",0,0,DMC파크뷰자이1단지,2015,, ,84.971,4,385,,,11410,남가좌동, 
20210106,"80,000",0,0,DMC파크뷰자이1단지,2015,, ,84.974,6,385,,,11410,남가좌동, 
20210106,"88,000",0,0,래미안남가좌2차,2005,, ,114.793,4,379,,,11410,남가좌동, 
20210106,"47,000",80,0,홍제센트럴IPARK,2020,, ,84.9728,6,473,,,11410,홍제동, 
20210106,"80,000",0,0,DMC파크뷰자이1단지,2015,, ,84.974,6,385,,,11410,남가좌동, 
20210106,"28,350",0,0,홍제한양,1993,, ,60.06,15,82,,,11410,홍제동, 
20210106,"43,050",0,0,DMC센트럴아이파크,2018,, ,84.97,4,388,,,11410,남가좌동, 
20210106,"38,500",0,0,DMC센트레빌,2009,, ,59.95,2,381,,,11410,남가좌동, 
20210106,"73,500",0,0,e편한세상신촌3단지,2018,, ,84.93,2,1013,,,11410,북아현동, 
20210106,"15,000",0,0,원일,1970,, ,70.41,5,294-36,,,11410,홍제동, 
20210107,"7,720",71,0,더스타일하우스디센트럴,2020,, ,36.1962,7,480,,,11410,충정로3가, 
20210107,"35,000",0,0,유원하나,1996,, ,58.77,6,454,,,11410,홍제동, 
20210107,"30,000",0,0,신촌푸르지오,2015,, ,84.9953,7,1011,,,11410,북아현동, 
20210107,"1,000",65,0,연희자이엘라,2014,, ,13.642,10,745,,,11410,연희동, 
20210107,500,60,0,디엠씨엘가,2017,, ,13.03,12,387,,,11410,남가좌동, 
20210107,"10,000",50,0,충정리시온,2004,, ,33.32,17,465,,,11410,충정로3가, 
20210107,"65,000",30,0,홍제삼성래미안,2001,, ,114.75,6,461,,,11410,홍제동, 
20210107,"70,000",0,0,홍제센트럴IPARK,2020,, ,84.9728,9,473,,,11410,홍제동, 
20210107,"3,000",270,0,에스케이뷰,2008,, ,84.98,13,118,,,11410,합동, 
20210107,"6,022",0,0,DMC래미안e편한세상,2012,, ,39.96,7,481,,,11410,북가좌동, 
20210107,"5,000",70,0,태영으뜸(데시앙),1998,, ,68.59,1,373,,,11410,홍제동, 
20210107,"65,000",0,0,e편한세상신촌1단지,2018,, ,84.95,3,1013,,,11410,북아현동, 
20210107,"6,022",0,0,DMC래미안e편한세상,2012,, ,39.96,6,481,,,11410,북가좌동, 
20210107,"44,600",0,0,DMC센트럴아이파크,2018,, ,84.97,15,388,,,11410,남가좌동, 
20210108,"52,500",0,0,북한산더샵,2017,21.01~23.01,갱신,84.832,16,464,"50,000",,11410,홍은동, 
20210108,"50,000",0,0,DMC래미안클라시스,2000,, ,59.97,11,377,,,11410,남가좌동, 
20210108,"20,000",145,0,신촌푸르지오,2015,, ,59.993,9,1011,,,11410,북아현동, 
20210108,"42,000",0,0,두산,1999,, ,59.96,1,1009,,,11410,북아현동, 
20210108,"52,500",0,0,홍제센트럴IPARK,2020,, ,84.9356,15,473,,,11410,홍제동, 
20210108,"70,000",0,0,독립문극동(200-0),1998,, ,84.87,5,200,,,11410,현저동, 
20210108,"57,000",0,0,북가좌삼호,1996,, ,84.57,7,449,,,11410,북가좌동, 
20210108,"25,000",120,0,북한산더샵,2017,, ,84.956,19,464,,,11410,홍은동, 
20210108,"53,000",0,0,신촌럭키,1999,, ,83.38,12,144,,,11410,대현동, 
20210108,"38,000",0,0,홍제한양,1993,, ,60.06,9,82,,,11410,홍제동, 
20210108,"52,500",0,0,북한산더샵,2017,21.01~23.01,신규,84.832,16,464,,,11410,홍은동, 
20210108,"2,000",100,0,신촌푸르지오,2015,, ,109.09,6,1011,,,11410,북아현동, 
20210108,"42,000",0,0,연희파크푸르지오,2018,, ,84.4317,14,747,,,11410,연희동, 
20210108,"65,000",0,0,연희파크푸르지오,2018,, ,112.8619,15,747,,,11410,연희동, 
20210108,"36,750",0,0,연희파크푸르지오,2018,, ,59.9835,14,747,,,11410,연희동, 
20210109,"15,500",0,0,이대경우타운,2018,, ,12.53,10,90-20,,,11410,대현동, 
20210109,"81,000",0,0,e편한세상신촌3단지,2018,, ,59.97,9,1013,,,11410,북아현동, 
20210109,"39,900",0,0,무악재한화,2001,, ,84.28,14,464,,,11410,홍제동, 
20210109,"26,250",0,0,문화촌현대,2002,, ,59.94,1,463,,,11410,홍제동, 
20210109,"4,000",110,0,성원,2001,, ,59.61,16,740,,,11410,연희동, 
20210109,"40,000",4,0,연희파크푸르지오,2018,, ,59.9835,10,747,,,11410,연희동, 
20210109,"3,000",46,0,디엠씨엘가,2017,, ,13.03,7,387,,,11410,남가좌동, 
20210109,"30,000",0,0,홍제삼성래미안,2001,, ,32.76,5,461,,,11410,홍제동, 
20210109,"75,000",0,0,신촌푸르지오,2015,, ,59.88,6,1011,,,11410,북아현동, 
20210109,"68,000",0,0,독립문극동(200-0),1998,, ,84.87,11,200,,,11410,현저동, 
20210109,"47,250",0,0,신촌럭키,1999,, ,83.38,6,144,,,11410,대현동, 
20210109,"52,500",0,0,e편한세상신촌3단지,2018,, ,59.85,14,1013,,,11410,북아현동, 
20210109,"50,000",90,0,DMC파크뷰자이1단지,2015,, ,84.974,16,385,,,11410,남가좌동, 
20210109,"34,100",0,0,신일해피트리,2005,, ,59.23,4,455,,,11410,북가좌동, 
20210109,"4,000",150,0,성원,2001,, ,84.95,3,740,,,11410,연희동, 
20210109,"68,000",0,0,DMC파크뷰자이5단지,2015,, ,59.981,6,385,,,11410,남가좌동, 
20210109,"75,000",0,0,신촌푸르지오,2015,, ,59.9093,6,1011,,,11410,북아현동, 
20210109,"74,025",0,0,e편한세상신촌2단지,2018,, ,84.98,10,1013,,,11410,북아현동, 
20210109,"100,000",0,0,신촌푸르지오,2015,, ,84.9559,18,1011,,,11410,북아현동, 
20210109,"60,000",0,0,천연뜨란채,2006,, ,57.78,14,145,,,11410,천연동, 
20210109,"50,000",6,0,홍제현대,1992,, ,75.15,8,331,,,11410,홍제동, 
20210109,"44,000",0,0,DMC파크뷰자이1단지,2015,, ,59.981,7,385,,,11410,남가좌동, 
20210109,"17,000",0,0,태영으뜸(데시앙),1998,, ,37.11,5,373,,,11410,홍제동, 
20210109,"28,000",0,0,요진,1998,, ,59.04,16,150,,,11410,북가좌동, 
20210109,"50,000",0,0,두산,1999,, ,59.96,8,1009,,,11410,북아현동, 
20210109,"42,500",0,0,문화촌현대,2002,, ,59.94,17,463,,,11410,홍제동, 
20210109,"55,000",0,0,DMC파크뷰자이2단지,2015,, ,84.909,12,385,,,11410,남가좌동, 
20210109,"50,000",0,0,홍제센트럴IPARK,2020,21.01~23.01, ,84.9728,6,473,,,11410,홍제동, 
20210109,"73,000",0,0,DMC파크뷰자이5단지,2015,, ,59.981,7,385,,,11410,남가좌동, 
20210109,"3,000",30,0,메이즈,2013,, ,13.04,1,144,,,11410,대신동, 
20210109,"52,500",0,0,홍제원현대(459-0),2000,, ,114.72,3,459,,,11410,홍제동, 
20210109,"40,000",4,0,연희파크푸르지오,2018,, ,59.9835,10,747,,,11410,연희동, 
20210109,"24,000",40,0,충정리시온,2004,, ,44.88,10,465,,,11410,충정로3가, 
20210109,"30,000",0,0,충정솔레디움(102동),2005,21.03~23.03,신규,83.09,5,30-2,,,11410,충정로3가, 
20210109,"13,000",0,0,연희웨스트팰리스,2014,, ,13.12,6,746,,,11410,연희동, 
20210109,"49,000",0,0,독립문극동(200-0),1998,, ,84.87,2,200,,,11410,현저동, 
20210109,"55,000",0,0,신일해피트리,2005,, ,84.98,8,455,,,11410,북가좌동, 
20210109,"2,000",100,0,풍림2,1990,, ,58.5,3,453-2,,,11410,홍은동, 
20210109,"24,150",0,0,태영으뜸(데시앙),1998,, ,52.77,14,373,,,11410,홍제동, 
20210109,"50,000",80,0,독립문극동(200-0),1998,, ,114.51,18,200,,,11410,현저동, 
20210110,"17,600",80,0,독립문극동(200-0),1998,, ,59.58,7,200,,,11410,현저동, 
20210111,"40,950",0,0,연희파크푸르지오,2018,, ,84.8,2,747,,,11410,연희동, 
20210111,"35,000",0,0,유원,1987,, ,64.26,9,22,,,11410,홍은동, 
20210111,"50,000",0,0,인왕산벽산,2003,, ,84.63,14,465,,,11410,홍제동, 
20210111,"47,250",0,0,DMC센트럴아이파크,2018,, ,84.97,8,388,,,11410,남가좌동, 
20210111,"50,000",0,0,두산,1999,, ,59.96,8,1009,,,11410,북아현동, 
20210111,"36,750",0,0,청구2차,1997,, ,84.81,10,453-1,,,11410,홍제동, 
20210111,"7,650",71,0,더스타일하우스디센트럴,2020,, ,35.858,8,480,,,11410,충정로3가, 
20210111,"7,000",80,0,신촌럭키,1999,, ,59.7,10,144,,,11410,대현동, 
20210111,"28,350",0,0,홍은동벽산,1997,, ,58.64,7,455,,,11410,홍은동, 
20210111,"89,200",0,0,DMC래미안e편한세상,2012,, ,153.25,1,481,,,11410,북가좌동, 
20210111,"5,000",200,0,DMC센트럴아이파크,2018,, ,84.98,20,388,,,11410,남가좌동, 
20210111,"1,031",14,0,인왕산현대(460-1),2000,, ,32.67,16,460-1,,,11410,홍제동, 
20210111,"32,550",0,0,충정리시온,2004,, ,41.48,20,465,,,11410,충정로3가, 
20210111,"15,000",85,0,홍제센트럴IPARK,2020,, ,59.9837,11,473,,,11410,홍제동, 
20210111,904,13,0,홍제원현대(459-1),2000,, ,32.67,1,459-1,,,11410,홍제동, 
20210111,"1,031",14,0,인왕산현대(460-1),2000,, ,32.67,8,460-1,,,11410,홍제동, 
20210111,"4,733",7,0,DMC래미안e편한세상,2012,, ,39.96,8,481,,,11410,북가좌동, 
20210111,904,13,0,홍제원현대(459-1),2000,, ,32.67,4,459-1,,,11410,홍제동, 
20210111,"3,297",21,0,DMC래미안e편한세상,2012,, ,47.98,1,481,,,11410,북가좌동, 
20210111,904,13,0,홍제원현대(459-1),2000,, ,32.67,1,459-1,,,11410,홍제동, 
20210111,"55,000",60,0,신촌푸르지오,2015,, ,109.09,2,1011,,,11410,북아현동, 
20210111,"10,000",110,0,연희파크푸르지오,2018,, ,59.9835,16,747,,,11410,연희동, 
20210111,"72,000",0,0,e편한세상신촌3단지,2018,, ,84.93,6,1013,,,11410,북아현동, 
20210111,"2,722",6,0,DMC래미안클라시스(임대),2000,, ,30.56,6,377-1,,,11410,남가좌동, 
20210112,"57,700",0,0,DMC파크뷰자이1단지,2015,, ,84.971,17,385,,,11410,남가좌동, 
20210112,"2,799",18,0,DMC래미안e편한세상,2012,, ,39.96,9,481,,,11410,북가좌동, 
20210112,"1,031",14,0,인왕산현대(460-1),2000,, ,32.67,11,460-1,,,11410,홍제동, 
20210112,"42,000",0,0,DMC센트럴아이파크,2018,, ,84.97,16,388,,,11410,남가좌동, 
20210112,"40,500",0,0,로얄훼미리아파트A동,2004,, ,81.43,2,69-23,,,11410,충정로2가, 
20210112,812,12,0,독립문극동(200-0),1998,, ,84.87,8,200,,,11410,현저동, 
20210112,"23,000",30,0,유원하나,1996,, ,58.77,5,454,,,11410,홍제동, 
20210112,"5,000",80,0,남가좌동현대,1999,, ,59.4,14,376,,,11410,남가좌동, 
20210112,"35,000",0,0,훼미리(1-70),2006,, ,79.85,3,1-70,,,11410,북아현동, 
20210112,"1,000",60,0,연희자이엘라,2014,, ,13.642,2,745,,,11410,연희동, 
20210112,"56,700",0,0,e편한세상신촌3단지,2018,, ,59.97,5,1013,,,11410,북아현동, 
20210112,"3,147",18,0,DMC에코자이,2019,, ,39.885,9,389,,,11410,남가좌동, 
20210112,904,13,0,홍제원현대(459-1),2000,, ,32.67,5,459-1,,,11410,홍제동, 
20210113,"25,725",0,0,대경아르체,2018,, ,28.36,7,488,,,11410,북가좌동, 
20210113,"16,200",0,0,이대경우타운,2018,, ,12.12,8,90-20,,,11410,대현동, 
20210113,"60,000",0,0,독립문극동(200-0),1998,, ,59.58,9,200,,,11410,현저동, 
20210113,"67,000",11,0,e편한세상신촌3단지,2018,, ,84.95,20,1013,,,11410,북아현동, 
20210113,"2,517",6,0,인왕산현대(460-1),2000,, ,32.67,5,460-1,,,11410,홍제동, 
20210113,"55,100",0,0,e편한세상신촌1단지,2018,, ,59.85,13,1013,,,11410,북아현동, 
20210113,"1,031",14,0,인왕산현대(460-1),2000,, ,32.67,5,460-1,,,11410,홍제동, 
20210113,"8,766",29,0,e편한세상신촌1단지,2018,, ,32.74,7,1013,,,11410,북아현동, 
20210113,"55,500",0,0,DMC파크뷰자이1단지,2015,, ,84.971,10,385,,,11410,남가좌동, 
20210113,"5,095",7,0,DMC파크뷰자이2단지(임대),2015,, ,39.997,8,385,,,11410,남가좌동, 
20210113,"16,200",0,0,이대경우타운,2018,, ,12.55,6,90-20,,,11410,대현동, 
20210113,"50,000",0,0,신촌럭키,1999,, ,83.38,10,144,,,11410,대현동, 
20210113,"1,031",14,0,인왕산현대(460-1),2000,, ,32.67,16,460-1,,,11410,홍제동, 
20210114,"2,000",100,0,예스에이피엠,2007,, ,38.72,11,145,,,11410,대현동, 
20210114,"42,000",0,0,청구1차,1994,, ,84.78,5,453,,,11410,홍제동, 
20210114,"4,000",50,0,디엠씨엘가,2017,, ,17.23,11,387,,,11410,남가좌동, 
20210114,"50,000",140,0,신촌푸르지오,2015,, ,84.9572,13,1011,,,11410,북아현동, 
20210114,"25,000",0,0,유원하나,1996,21.03~23.03, ,82.35,11,454,,,11410,홍제동, 
20210114,"2,799",18,0,DMC래미안e편한세상,2012,, ,39.96,7,481,,,11410,북가좌동, 
20210114,"100,000",0,0,성원쌍떼빌팰리스,2005,, ,186.47,14,742,,,11410,연희동, 
20210114,"41,000",0,0,DMC아이파크,2009,, ,59.96,4,458,,,11410,북가좌동, 
20210114,"33,600",0,0,월드컵현대,1998,, ,59.56,14,371-1,,,11410,북가좌동, 
20210114,"4,105",0,0,남가좌동현대(임대),1999,, ,32.76,5,376-2,,,11410,남가좌동, 
20210114,"64,000",0,0,DMC센트럴아이파크,2018,, ,59.91,6,388,,,11410,남가좌동, 
20210115,"5,000",140,0,천연뜨란채,2006,21.02~24.02, ,84.74,1,145,,,11410,천연동, 
20210115,"35,000",0,0,홍제한양,1993,, ,60.06,7,82,,,11410,홍제동, 
20210115,"20,000",100,0,천연뜨란채,2006,, ,75.8,16,145,,,11410,천연동, 
20210115,"53,000",0,0,신촌럭키,1999,, ,83.38,12,144,,,11410,대현동, 
20210115,"36,750",0,0,천연뜨란채,2006,, ,57.78,7,145,,,11410,천연동, 
20210115,"25,000",0,0,두산,1999,, ,59.96,1,1009,,,11410,북아현동, 
20210115,"10,000",100,0,홍제원현대(459-0),2000,, ,59.93,10,459,,,11410,홍제동, 
20210115,"46,000",0,0,북한산더샵,2017,21.08~23.08, ,59.899,3,464,,,11410,홍은동, 
20210115,"50,000",50,0,DMC센트럴아이파크,2018,, ,84.95,4,388,,,11410,남가좌동, 
20210115,"25,000",0,0,두산,1999,, ,59.96,1,1009,,,11410,북아현동, 
20210115,"65,000",0,0,덕운포레스트힐,2007,, ,135.905,7,103-1,,,11410,연희동, 
20210115,"65,000",50,0,돈의문센트레빌,2011,, ,84.99,8,261,,,11410,냉천동, 
20210115,"10,000",83,0,홍제원현대(459-0),2000,, ,59.93,4,459,,,11410,홍제동, 
20210115,"35,000",100,0,DMC센트럴아이파크,2018,, ,84.94,7,388,,,11410,남가좌동, 
20210115,"50,000",0,0,홍제원현대(459-0),2000,, ,59.93,16,459,,,11410,홍제동, 
20210115,"60,000",0,0,e편한세상신촌1단지,2018,21.01~23.01,갱신,59.97,5,1013,"55,000",,11410,북아현동, 
20210115,"10,000",90,0,신촌럭키,1999,, ,59.7,15,144,,,11410,대현동, 
20210115,"30,000",76,0,e편한세상신촌3단지,2018,, ,59.97,4,1013,,,11410,북아현동, 
20210115,"66,150",0,0,DMC래미안e편한세상,2012,, ,120.95,3,481,,,11410,북가좌동, 
20210115,"60,000",60,0,홍제센트럴IPARK,2020,, ,84.9644,2,473,,,11410,홍제동, 
20210115,"30,000",120,0,연희파크푸르지오,2018,, ,84.6194,13,747,,,11410,연희동, 
20210116,"20,000",105,0,인왕산현대,2000,, ,84.9,18,460,,,11410,홍제동, 
20210116,"59,850",0,0,돈의문센트레빌,2011,, ,84.99,14,261,,,11410,냉천동, 
20210116,"45,000",5,0,DMC센트럴아이파크,2018,, ,84.97,14,388,,,11410,남가좌동, 
20210116,"13,000",0,0,연희궁,1972,, ,42.38,2,196-1,,,11410,연희동, 
20210116,"46,000",70,0,DMC래미안e편한세상,2012,, ,84.95,3,481,,,11410,북가좌동, 
20210116,"73,500",0,0,e편한세상신촌1단지,2018,21.02~23.02,갱신,84.98,15,1013,"70,000",,11410,북아현동, 
20210116,"30,000",0,0,DMC래미안클라시스,2000,, ,59.59,1,377,,,11410,남가좌동, 
20210116,"46,000",80,0,DMC파크뷰자이1단지,2015,, ,84.971,23,385,,,11410,남가좌동, 
20210116,"36,225",0,0,인왕산현대,2000,, ,59.93,12,460,,,11410,홍제동, 
20210116,"57,700",0,0,DMC파크뷰자이1단지,2015,, ,84.968,5,385,,,11410,남가좌동, 
20210116,"50,000",47,0,돈의문센트레빌,2011,, ,84.99,4,261,,,11410,냉천동, 
20210116,"57,750",0,0,e편한세상신촌2단지,2018,, ,59.85,12,1013,,,11410,북아현동, 
20210116,"12,000",100,0,독립문극동(200-0),1998,, ,59.58,4,200,,,11410,현저동, 
20210116,"25,200",0,0,홍은동벽산,1997,, ,58.64,13,455,,,11410,홍은동, 
20210116,"65,000",0,0,DMC래미안클라시스,2000,, ,84.9,14,377,,,11410,남가좌동, 
20210116,"42,000",0,0,DMC래미안e편한세상,2012,, ,59.97,9,481,,,11410,북가좌동, 
20210116,"5,000",170,0,독립문극동(200-0),1998,, ,84.87,19,200,,,11410,현저동, 
20210116,"58,000",0,0,신촌럭키,1999,, ,83.38,15,144,,,11410,대현동, 
20210116,"45,000",0,0,인왕산벽산,2003,, ,84.63,9,465,,,11410,홍제동, 
20210116,"2,000",65,0,3RU-City,2013,, ,17.19,10,510-2,,,11410,창천동, 
20210116,"56,280",0,0,신촌푸르지오,2015,, ,59.9093,3,1011,,,11410,북아현동, 
20210116,"10,000",130,0,남가좌동현대,1999,, ,84.78,5,376,,,11410,남가좌동, 
20210116,"40,000",0,0,세한숲속마을,2002,, ,84.89,11,산11-244,,,11410,홍은동, 
20210116,"15,000",180,0,e편한세상신촌3단지,2018,, ,59.85,4,1013,,,11410,북아현동, 
20210116,"5,000",115,0,독립문파크빌,2000,, ,59.4,14,1019,,,11410,현저동, 
20210116,"35,000",0,0,독립문삼호,1995,, ,84.78,1,100,,,11410,영천동, 
20210116,"30,000",0,0,극동,1995,21.05~23.05,신규,84.92,15,454,,,11410,홍은동, 
20210116,"55,000",0,0,DMC센트럴아이파크,2018,, ,84.98,7,388,,,11410,남가좌동, 
20210116,"10,000",85,0,홍제한양,1993,, ,60.06,3,82,,,11410,홍제동, 
20210116,"30,000",20,0,홍제한양,1993,, ,60.06,9,82,,,11410,홍제동, 
20210116,"47,250",0,0,신촌럭키,1999,, ,83.38,9,144,,,11410,대현동, 
20210116,"50,000",0,0,"현대(1,2차)",1988,, ,84.77,15,202-5,,,11410,홍은동, 
20210116,"24,000",100,0,청구1차,1994,, ,84.78,7,453,,,11410,홍제동, 
20210116,"80,000",0,0,DMC파크뷰자이2단지,2015,, ,84.909,2,385,,,11410,남가좌동, 
20210116,"5,000",140,0,두산,1999,, ,59.96,16,1009,,,11410,북아현동, 
20210116,"70,000",0,0,돈의문센트레빌,2011,, ,59.98,9,261,,,11410,냉천동, 
20210116,"13,000",0,0,연희궁,1972,, ,42.38,2,196-1,,,11410,연희동, 
20210116,"10,000",145,0,청구1차,1994,, ,84.78,12,453,,,11410,홍제동, 
20210116,"36,750",0,0,연희파크푸르지오,2018,, ,59.9835,10,747,,,11410,연희동, 
20210116,"49,000",0,0,반석블레스,2013,, ,84.96,3,440-1,,,11410,홍은동, 
20210116,"28,800",0,0,풍림2,1990,, ,58.5,10,453-2,,,11410,홍은동, 
20210116,"28,350",0,0,홍제한양,1993,, ,60.06,6,82,,,11410,홍제동, 
20210116,"35,000",40,0,두산,1999,21.03~23.03,신규,59.96,1,1009,,,11410,북아현동, 
20210116,"66,000",0,0,e편한세상신촌2단지,2018,, ,84.95,8,1013,,,11410,북아현동, 
20210116,"60,000",0,0,북가좌삼호,1996,, ,84.57,10,449,,,11410,북가좌동, 
20210116,"35,000",40,0,두산,1999,, ,59.96,1,1009,,,11410,북아현동, 
20210116,"58,000",0,0,신촌럭키,1999,, ,83.38,15,144,,,11410,대현동, 
20210116,"43,000",0,0,청구3차,2001,, ,59.4,16,462,,,11410,홍제동, 
20210117,"9,000",90,0,천연뜨란채,2006,, ,57.78,4,145,,,11410,천연동, 
20210117,"24,150",0,0,홍제삼성래미안,2001,, ,32.76,8,461,,,11410,홍제동, 
20210117,"50,000",0,0,두산,1999,, ,59.96,5,1009,,,11410,북아현동, 
20210117,"47,000",0,0,DMC아이파크,2009,, ,84.95,3,458,,,11410,북가좌동, 
20210117,"45,000",0,0,피어리스,1987,, ,84.24,12,222,,,11410,충정로3가, 
20210117,"48,000",0,0,DMC래미안클라시스,2000,, ,59.59,12,377,,,11410,남가좌동, 
20210117,"58,800",0,0,e편한세상신촌2단지,2018,, ,59.85,9,1013,,,11410,북아현동, 
20210117,"17,000",0,0,이대경우타운,2018,, ,12.12,5,90-20,,,11410,대현동, 
20210118,"10,000",0,0,홍제센트럴IPARK,2020,, ,59.9728,4,473,,,11410,홍제동, 
20210118,"7,094",0,0,DMC래미안e편한세상,2012,, ,47.98,3,481,,,11410,북가좌동, 
