dealDate,deposit,monthlyRent,calcedRent,buildYear,contractTerm,contractType,houseType,preDeposit,preMonthlyRent,sggCd,totalFloorAr,umdNm,useRRRight
20200101,"17,000",0,0,1973,, ,단독,,,11410,82.5,연희동, 
20200101,"2,000",41,0,2010,, ,단독,,,11410,18,연희동, 
20200101,500,45,0,2016,, ,단독,,,11410,20,남가좌동, 
20200102,"25,000",0,0,1991,, ,다가구,,,11410,116.54,북아현동, 
20200102,"7,000",0,0,2007,, ,단독,,,11410,17,창천동, 
20200102,500,44,0,2001,, ,다가구,,,11410,15,홍은동, 
20200102,"8,000",0,0,1993,, ,다가구,,,11410,34,북가좌동, 
20200102,"3,000",20,0,1992,, ,다가구,,,11410,29.69,홍은동, 
20200102,"2,000",50,0,2010,, ,단독,,,11410,21,창천동, 
20200102,"12,000",0,0,1992,, ,다가구,,,11410,46.54,북아현동, 
20200102,300,40,0,1991,, ,단독,,,11410,18.25,연희동, 
20200102,500,30,0,1991,20.01~22.01,신규,다가구,,,11410,31.65,홍은동, 
20200102,"22,000",0,0,1964,, ,단독,,,11410,69.4,옥천동, 
20200102,"1,000",60,0,1990,, ,단독,,,11410,36,홍은동, 
20200102,500,40,0,1976,, ,단독,,,11410,15,미근동, 
20200102,"1,000",60,0,1978,, ,단독,,,11410,73.72,홍은동, 
20200102,"22,000",0,0,1964,, ,단독,,,11410,69.4,옥천동, 
20200102,300,37,0,1992,, ,단독,,,11410,23,남가좌동, 
20200102,"10,900",0,0,,, ,다가구,,,11410,42.9,북가좌동, 
20200102,"8,000",85,0,2003,, ,다가구,,,11410,66.22,연희동, 
20200102,"12,000",0,0,2016,, ,단독,,,11410,33,홍은동, 
20200102,"5,000",20,0,,, ,다가구,,,11410,15,연희동, 
20200102,"5,000",0,0,2011,, ,단독,,,11410,14,남가좌동, 
20200102,"10,000",15,0,2012,, ,다가구,,,11410,36.25,북가좌동, 
20200102,"13,000",0,0,2000,, ,다가구,,,11410,29.75,연희동, 
20200102,"7,000",0,0,1991,, ,단독,,,11410,19.8,연희동, 
20200102,"25,000",0,0,1991,, ,다가구,,,11410,65.33,창천동, 
20200102,"9,000",0,0,1991,, ,다가구,,,11410,51.12,북아현동, 
20200103,"1,000",50,0,1993,, ,다가구,,,11410,49.4,북아현동, 
20200103,500,40,0,1994,20.01~21.01,신규,다가구,,,11410,15,연희동, 
20200103,200,15,0,1977,, ,단독,,,11410,25,홍은동, 
20200103,"5,000",20,0,1991,, ,다가구,,,11410,40,홍제동, 
20200103,"7,500",0,0,2010,, ,단독,,,11410,14,남가좌동, 
20200103,"7,000",0,0,1997,, ,다가구,,,11410,20,연희동, 
20200103,"11,500",0,0,1995,, ,단독,,,11410,39.55,홍제동, 
20200103,"6,000",0,0,1990,, ,단독,,,11410,42.72,홍제동, 
20200103,"1,000",40,0,1996,, ,단독,,,11410,15,창천동, 
20200103,500,40,0,1995,, ,다가구,,,11410,22.4,연희동, 
20200103,"5,000",0,0,1995,, ,다가구,,,11410,30,연희동, 
20200103,"1,000",15,0,1992,, ,다가구,,,11410,13.2,북아현동, 
20200103,"10,000",30,0,2017,, ,다가구,,,11410,17.3,연희동, 
20200104,"19,000",0,0,1989,, ,다가구,,,11410,82.23,북가좌동, 
20200104,500,48,0,1995,, ,단독,,,11410,19.8,연희동, 
20200104,"7,000",0,0,1990,, ,다가구,,,11410,40.24,북아현동, 
20200104,"6,500",0,0,1993,, ,다가구,,,11410,41.65,홍제동, 
20200104,"1,000",45,0,1989,, ,단독,,,11410,15,창천동, 
20200104,500,50,0,1992,, ,다가구,,,11410,18,창천동, 
20200104,"12,500",0,0,2002,, ,단독,,,11410,21,창천동, 
20200104,500,46,0,1996,, ,다가구,,,11410,16,대현동, 
20200104,"2,500",35,0,1981,, ,다가구,,,11410,18,창천동, 
20200104,"8,000",0,0,2007,, ,다가구,,,11410,40.56,연희동, 
20200104,"1,000",40,0,1992,, ,다가구,,,11410,33,홍제동, 
20200104,"8,000",0,0,2007,, ,다가구,,,11410,40.56,연희동, 
20200104,500,46,0,2017,, ,다가구,,,11410,17,홍제동, 
20200104,"3,500",31,0,2003,, ,다가구,,,11410,33,연희동, 
20200104,"3,000",0,0,1997,, ,다가구,,,11410,11.84,홍제동, 
20200104,"2,000",43,0,2001,, ,다가구,,,11410,33,창천동, 
20200104,500,47,0,1996,, ,다가구,,,11410,18,신촌동, 
20200104,500,50,0,1991,, ,다가구,,,11410,20,연희동, 
20200104,"1,000",50,0,1999,, ,다가구,,,11410,28,연희동, 
20200104,"4,000",0,0,1990,, ,다가구,,,11410,22.2,북아현동, 
20200104,"1,000",100,0,1991,, ,다가구,,,11410,30,창천동, 
20200104,"3,500",31,0,2003,, ,다가구,,,11410,33,연희동, 
20200104,"15,000",0,0,2017,, ,다가구,,,11410,34.4,홍은동, 
20200104,"9,000",0,0,2012,, ,다가구,,,11410,16,대신동, 
20200104,"1,500",55,0,1996,, ,다가구,,,11410,21.49,창천동, 
20200104,"1,000",50,0,1999,, ,다가구,,,11410,28,연희동, 
20200105,"1,000",60,0,1991,, ,다가구,,,11410,62.55,북가좌동, 
20200105,"8,000",0,0,2017,, ,단독,,,11410,15,홍은동, 
20200105,"6,500",0,0,2014,, ,단독,,,11410,16,남가좌동, 
20200105,300,35,0,1996,, ,다가구,,,11410,16,연희동, 
20200105,"5,500",0,0,2008,20.01~21.07,신규,다가구,,,11410,15.16,연희동, 
20200105,500,40,0,1997,, ,다가구,,,11410,29.7,연희동, 
20200105,500,30,0,1991,, ,다가구,,,11410,41.61,남가좌동, 
20200106,"4,000",0,0,1992,, ,단독,,,11410,24.48,북아현동, 
20200106,"4,000",0,0,1992,, ,다가구,,,11410,27.12,북아현동, 
20200106,"9,000",10,0,2018,, ,단독,,,11410,18.28,홍은동, 
20200106,"7,000",0,0,1989,, ,다가구,,,11410,15,창천동, 
20200106,"10,000",0,0,1991,, ,다가구,,,11410,52.29,북아현동, 
20200106,200,45,0,1996,, ,다가구,,,11410,15,연희동, 
20200106,"17,500",0,0,1997,, ,다가구,,,11410,53,연희동, 
20200106,"8,500",0,0,1994,, ,다가구,,,11410,20,연희동, 
20200106,"5,500",0,0,1991,20.01~22.01,신규,다가구,,,11410,43.91,홍은동, 
20200106,"4,000",5,0,1992,, ,단독,,,11410,24.48,북아현동, 
20200106,"12,000",0,0,2003,, ,다가구,,,11410,26.66,대신동, 
20200106,"13,000",0,0,1997,, ,다가구,,,11410,21,연희동, 
20200106,"16,000",0,0,1988,, ,단독,,,11410,54.7,남가좌동, 
20200106,"2,000",50,0,2002,, ,다가구,,,11410,24,창천동, 
20200106,"13,000",0,0,2002,, ,단독,,,11410,21.5,창천동, 
20200106,"4,000",40,0,2010,, ,다가구,,,11410,23.1,창천동, 
20200106,"1,000",50,0,2010,20.02~22.02,신규,다가구,,,11410,20,연희동, 
20200106,"8,000",0,0,2010,, ,단독,,,11410,14.73,남가좌동, 
20200106,"7,000",0,0,1991,, ,단독,,,11410,33.28,남가좌동, 
20200106,"8,000",20,0,2010,, ,단독,,,11410,14.73,남가좌동, 
20200106,"11,000",0,0,1997,, ,단독,,,11410,50,홍제동, 
20200106,500,67,0,1996,, ,다가구,,,11410,45,홍은동, 
20200106,500,40,0,1962,, ,단독,,,11410,15,창천동, 
20200106,500,40,0,1973,, ,단독,,,11410,67.11,남가좌동, 
20200107,300,45,0,1997,, ,단독,,,11410,20,남가좌동, 
20200107,"2,000",45,0,1997,, ,다가구,,,11410,23.2,대신동, 
20200107,"9,000",10,0,1995,20.02~21.01,신규,단독,,,11410,25,창천동, 
20200107,"7,000",0,0,1995,, ,다가구,,,11410,26,연희동, 
20200107,"6,500",0,0,2004,20.02~22.02,신규,다가구,,,11410,25.41,충정로3가, 
20200107,"5,000",30,0,1996,, ,다가구,,,11410,40.7,홍제동, 
20200107,"13,000",0,0,1997,, ,단독,,,11410,21,연희동, 
20200107,"3,500",180,0,1976,, ,단독,,,11410,147.14,연희동, 
20200107,"9,000",0,0,1998,, ,단독,,,11410,27.17,창천동, 
20200107,"8,500",0,0,2012,, ,단독,,,11410,17.7,연희동, 
20200107,"16,000",0,0,1991,20.03~22.03,신규,다가구,,,11410,23.1,창천동, 
20200107,"1,000",55,0,1991,, ,다가구,,,11410,41.235,홍은동, 
20200107,300,30,0,,, ,다가구,,,11410,24.97,북아현동, 
20200107,"9,000",0,0,1977,, ,단독,,,11410,36.2,북가좌동, 
20200107,"5,000",30,0,1996,, ,다가구,,,11410,40.7,홍제동, 
20200107,"6,500",0,0,1967,, ,단독,,,11410,48.89,홍은동, 
20200107,800,30,0,1991,, ,다가구,,,11410,40.76,천연동, 
20200107,"1,000",50,0,2016,, ,다가구,,,11410,25,북아현동, 
20200107,"8,300",0,0,1995,, ,다가구,,,11410,20,연희동, 
20200107,"4,500",0,0,1993,, ,다가구,,,11410,24.75,북아현동, 
20200107,"1,000",50,0,1988,, ,다가구,,,11410,30,남가좌동, 
20200107,"4,000",40,0,1992,, ,다가구,,,11410,20,연희동, 
20200107,"8,000",0,0,2017,, ,단독,,,11410,16.5,홍은동, 
20200107,100,35,0,1967,, ,단독,,,11410,13.29,연희동, 
20200107,"12,000",0,0,1990,, ,다가구,,,11410,41.445,북가좌동, 
20200107,"13,000",0,0,2019,, ,다가구,,,11410,36,홍제동, 
20200108,"2,000",37,0,2010,, ,다가구,,,11410,16,창천동, 
20200108,"1,000",50,0,1999,, ,다가구,,,11410,19.8,연희동, 
20200108,500,40,0,1997,, ,다가구,,,11410,33.057,충정로3가, 
20200108,"1,000",45,0,1996,, ,다가구,,,11410,33,연희동, 
20200108,500,40,0,2018,, ,단독,,,11410,15,홍은동, 
20200108,"6,000",31,0,2002,, ,단독,,,11410,23.1,연희동, 
20200108,"3,800",10,0,1997,, ,다가구,,,11410,23.69,충정로3가, 
20200108,300,35,0,1993,, ,다가구,,,11410,149.7,연희동, 
20200108,"5,000",40,0,2010,, ,다가구,,,11410,27.1,창천동, 
20200108,"13,000",0,0,1991,, ,다가구,,,11410,39.75,북가좌동, 
20200108,"1,000",55,0,2014,20.02~22.02, ,다가구,,,11410,27.74,북아현동, 
20200108,"2,000",45,0,1995,, ,다가구,,,11410,21,연희동, 
20200108,"8,000",0,0,1973,, ,다가구,,,11410,23.1,연희동, 
20200109,"19,000",0,0,2016,, ,다가구,,,11410,36.3,북가좌동, 
20200109,"5,000",30,0,1996,, ,다가구,,,11410,53,북가좌동, 
20200109,"7,100",0,0,1997,, ,다가구,,,11410,25.6,홍은동, 
20200109,"1,000",50,0,1989,, ,단독,,,11410,20,창천동, 
20200109,"5,000",30,0,1994,, ,다가구,,,11410,35,천연동, 
20200109,"3,000",30,0,,20.02~21.02,신규,단독,,,11410,16.5,대현동, 
20200109,"9,000",0,0,1984,, ,단독,,,11410,64.74,충정로3가, 
20200109,"1,000",40,0,1997,, ,다가구,,,11410,15,연희동, 
20200109,"6,000",0,0,2012,, ,다가구,,,11410,21,홍제동, 
20200109,"1,000",40,0,1997,, ,단독,,,11410,19.8,연희동, 
20200109,"1,000",40,0,1992,, ,다가구,,,11410,15,창천동, 
20200109,"6,000",12,0,2003,, ,단독,,,11410,21,남가좌동, 
20200109,"9,500",0,0,2011,, ,다가구,,,11410,23,연희동, 
20200109,"12,000",0,0,1991,, ,다가구,,,11410,20,창천동, 
20200109,"1,000",35,0,1995,, ,다가구,,,11410,12,연희동, 
20200109,"13,000",0,0,2018,, ,단독,,,11410,22,연희동, 
20200109,500,40,0,,, ,단독,,,11410,27,연희동, 
20200109,"1,000",55,0,1996,, ,단독,,,11410,19.8,연희동, 
20200110,"11,000",0,0,2018,, ,단독,,,11410,18,홍은동, 
20200110,"4,000",30,0,1992,, ,다가구,,,11410,41,홍은동, 
20200110,"10,000",0,0,1994,, ,다가구,,,11410,43,남가좌동, 
20200110,"2,000",45,0,2019,, ,단독,,,11410,15,홍은동, 
20200110,"1,000",50,0,1995,, ,다가구,,,11410,22.532,대신동, 
20200110,"9,000",0,0,1990,, ,다가구,,,11410,18,창천동, 
20200110,"2,000",35,0,1995,, ,다가구,,,11410,23.1,연희동, 
20200110,"7,000",0,0,2000,, ,다가구,,,11410,19,창천동, 
20200110,"6,500",0,0,2003,, ,단독,,,11410,14.59,홍은동, 
20200110,"7,000",0,0,1992,, ,단독,,,11410,16,남가좌동, 
20200110,500,45,0,2003,, ,단독,,,11410,21,남가좌동, 
20200110,"7,500",0,0,1989,, ,다가구,,,11410,18,창천동, 
20200110,"3,000",50,0,2005,, ,단독,,,11410,18,창천동, 
20200110,"8,000",0,0,1991,, ,다가구,,,11410,18,연희동, 
20200110,"8,000",30,0,2004,, ,다가구,,,11410,22,창천동, 
20200110,"13,000",0,0,2001,, ,단독,,,11410,29,창천동, 
20200110,"2,000",70,0,2001,20.02~22.01,신규,단독,,,11410,33,연희동, 
20200110,"1,000",50,0,,, ,다가구,,,11410,21.3,연희동, 
20200110,500,40,0,1991,, ,다가구,,,11410,33,남가좌동, 
20200110,"3,000",60,0,1996,, ,다가구,,,11410,29.94,옥천동, 
20200110,"1,000",53,0,1996,, ,다가구,,,11410,26,연희동, 
20200110,"5,000",10,0,2018,, ,단독,,,11410,15,홍은동, 
20200110,"1,000",60,0,1989,, ,다가구,,,11410,27.8,연희동, 
20200110,"5,000",0,0,1992,, ,단독,,,11410,23,남가좌동, 
20200111,"15,000",0,0,1995,, ,단독,,,11410,48.03,북아현동, 
20200111,"1,000",33,0,1989,20.01~22.01,신규,단독,,,11410,82.42,홍제동, 
20200111,"14,000",0,0,2016,, ,다가구,,,11410,46.43,홍은동, 
20200111,"1,000",40,0,1996,, ,다가구,,,11410,35,홍제동, 
20200111,"13,000",0,0,1997,, ,다가구,,,11410,30,연희동, 
20200111,"3,000",25,0,2003,, ,다가구,,,11410,18,홍은동, 
20200111,"13,500",0,0,2016,, ,다가구,,,11410,50,홍제동, 
20200111,500,46,0,1989,, ,단독,,,11410,28,연희동, 
20200111,"10,000",0,0,1998,, ,다가구,,,11410,21,창천동, 
20200111,"15,000",0,0,,, ,다가구,,,11410,57.28,홍제동, 
20200111,"15,000",0,0,2019,, ,단독,,,11410,27.17,북가좌동, 
20200111,"9,000",0,0,2018,, ,단독,,,11410,17,북가좌동, 
20200111,"2,000",55,0,2014,, ,단독,,,11410,21.45,창천동, 
20200111,"1,000",48,0,2018,, ,단독,,,11410,18,홍은동, 
20200111,"2,000",54,0,1997,, ,다가구,,,11410,33.46,연희동, 
20200111,"10,000",35,0,2003,, ,다가구,,,11410,68.12,남가좌동, 
20200111,500,45,0,1995,, ,단독,,,11410,18,창천동, 
20200111,"1,000",65,0,2002,, ,다가구,,,11410,26.4,연희동, 
20200111,"3,000",30,0,1993,20.01~22.01, ,다가구,,,11410,44.5,북가좌동, 
20200111,"1,000",40,0,1992,, ,다가구,,,11410,33,홍제동, 
20200111,"1,000",55,0,2015,20.02~21.02,신규,단독,,,11410,30,홍은동, 
20200111,"7,000",10,0,2002,, ,다가구,,,11410,25,연희동, 
20200111,"3,500",0,0,,, ,단독,,,11410,42.32,북아현동, 
20200111,"6,500",0,0,2003,, ,단독,,,11410,19.8,남가좌동, 
20200111,"14,000",0,0,2001,, ,다가구,,,11410,25.5,창천동, 
20200111,"8,000",0,0,1992,, ,다가구,,,11410,20,창천동, 
20200111,500,35,0,2018,, ,단독,,,11410,16.5,북가좌동, 
20200111,"3,000",60,0,2004,, ,다가구,,,11410,27.73,창천동, 
20200111,"3,500",0,0,1991,, ,다가구,,,11410,20,북아현동, 
20200111,"6,000",0,0,1996,, ,다가구,,,11410,25.11,홍은동, 
20200111,"1,500",27,0,1993,, ,다가구,,,11410,36.95,홍제동, 
20200112,500,50,0,2018,, ,단독,,,11410,165,남가좌동, 
20200112,"14,000",0,0,2001,, ,다가구,,,11410,40.68,홍은동, 
20200112,"11,000",0,0,1992,, ,다가구,,,11410,20,연희동, 
20200112,"4,000",55,0,,, ,단독,,,11410,29.7,북아현동, 
20200113,"1,000",60,0,2003,, ,다가구,,,11410,23,창천동, 
20200113,"4,000",35,0,2019,, ,단독,,,11410,15,홍제동, 
20200113,500,30,0,1996,, ,다가구,,,11410,17,북아현동, 
20200113,"7,000",0,0,2018,, ,단독,,,11410,16.51,홍은동, 
20200113,"4,000",35,0,2019,, ,단독,,,11410,15,홍제동, 
20200113,"7,000",0,0,2018,, ,단독,,,11410,16.51,홍은동, 
20200113,"5,000",50,0,1996,, ,다가구,,,11410,77.87,홍은동, 
20200113,"14,500",0,0,,, ,단독,,,11410,43,연희동, 
20200113,"8,000",0,0,1973,, ,단독,,,11410,19.8,연희동, 
20200113,500,35,0,1998,20.01~22.01,신규,단독,,,11410,14.04,창천동, 
20200113,"2,000",90,0,2002,, ,다가구,,,11410,33,창천동, 
20200113,400,32,0,1977,, ,다가구,,,11410,36,북가좌동, 
20200113,"1,000",58,0,1992,, ,단독,,,11410,13.6,창천동, 
20200113,200,30,0,1997,, ,다가구,,,11410,13.2,연희동, 
20200113,"12,000",0,0,2016,, ,단독,,,11410,26.78,홍은동, 
20200113,"23,000",0,0,2017,, ,다가구,,,11410,43,연희동, 
20200113,"10,000",0,0,2007,, ,다가구,,,11410,43.22,홍은동, 
20200113,"10,000",0,0,2007,, ,다가구,,,11410,43.22,홍은동, 
20200113,"4,000",0,0,1992,, ,단독,,,11410,13,창천동, 
20200113,500,40,0,1993,, ,다가구,,,11410,30,북아현동, 
20200113,"6,000",0,0,1993,, ,다가구,,,11410,16.4,연희동, 
20200113,500,63,0,1990,, ,다가구,,,11410,33.205,남가좌동, 
20200113,"13,000",0,0,1992,, ,다가구,,,11410,51.4,남가좌동, 
20200113,"8,000",0,0,1968,, ,단독,,,11410,20,창천동, 
20200113,"1,000",25,0,1980,, ,단독,,,11410,17,북가좌동, 
20200113,"6,000",0,0,1988,, ,단독,,,11410,25.91,연희동, 
20200113,"11,000",0,0,2012,, ,다가구,,,11410,32.64,남가좌동, 
20200113,"13,000",0,0,1991,, ,다가구,,,11410,45.25,남가좌동, 
20200113,"11,000",0,0,2012,, ,다가구,,,11410,32.64,남가좌동, 
20200113,500,50,0,1986,, ,단독,,,11410,15,창천동, 
20200113,500,50,0,1997,, ,다가구,,,11410,20,연희동, 
20200114,"1,000",43,0,2000,, ,다가구,,,11410,28.12,대현동, 
20200114,"13,500",0,0,1992,, ,다가구,,,11410,38,홍은동, 
20200114,"1,000",45,0,1996,, ,다가구,,,11410,42.56,홍제동, 
20200114,300,23,0,1996,, ,다가구,,,11410,25,옥천동, 
20200114,"2,500",45,0,2010,, ,다가구,,,11410,20,창천동, 
20200114,500,47,0,,, ,다가구,,,11410,13.53,홍은동, 
20200114,"10,000",0,0,1989,, ,단독,,,11410,47.16,북가좌동, 
20200114,"8,000",0,0,1989,, ,다가구,,,11410,41,북가좌동, 
20200114,"2,000",50,0,1992,, ,다가구,,,11410,18,연희동, 
20200114,"9,000",0,0,1997,, ,단독,,,11410,18,연희동, 
20200114,"6,500",0,0,2003,, ,단독,,,11410,18,홍은동, 
20200114,"5,000",0,0,1993,, ,다가구,,,11410,24.75,북아현동, 
20200114,"20,000",0,0,1995,, ,단독,,,11410,60,창천동, 
20200114,500,50,0,1996,, ,다가구,,,11410,36.09,북아현동, 
20200114,"6,000",0,0,1994,, ,다가구,,,11410,41.02,창천동, 
20200114,"11,000",0,0,2009,, ,다가구,,,11410,26.44,창천동, 
20200114,"22,000",0,0,2008,, ,다가구,,,11410,46.77,북아현동, 
20200114,"12,000",0,0,1990,, ,다가구,,,11410,34.63,홍제동, 
20200114,"1,000",40,0,1993,, ,다가구,,,11410,40.8,홍제동, 
20200114,"3,000",40,0,1977,, ,단독,,,11410,48.66,북가좌동, 
20200114,"1,000",80,0,2016,, ,다가구,,,11410,24,창천동, 
20200114,"6,000",0,0,1994,, ,다가구,,,11410,41.02,창천동, 
20200114,"20,000",0,0,1991,, ,단독,,,11410,75.21,충정로3가, 
20200114,"6,500",0,0,2003,, ,단독,,,11410,15,홍은동, 
20200114,500,45,0,2010,, ,단독,,,11410,18,창천동, 
20200114,"1,000",55,0,2014,, ,다가구,,,11410,27.74,북아현동, 
20200114,"8,500",0,0,1994,, ,다가구,,,11410,28.182,연희동, 
20200115,"6,000",0,0,1997,, ,다가구,,,11410,15,창천동, 
20200115,"10,000",0,0,1994,, ,다가구,,,11410,40.325,홍은동, 
20200115,500,40,0,2009,, ,다가구,,,11410,15,신촌동, 
20200115,"7,000",0,0,2004,, ,단독,,,11410,20,충정로3가, 
20200115,500,30,0,1994,, ,다가구,,,11410,32.36,홍제동, 
20200115,"1,000",50,0,1990,, ,다가구,,,11410,15,신촌동, 
20200115,"3,000",55,0,1989,, ,단독,,,11410,18,창천동, 
20200115,"5,000",0,0,1991,, ,다가구,,,11410,38.7,홍제동, 
20200115,"7,000",0,0,2011,, ,단독,,,11410,13.39,홍은동, 
20200115,"1,000",40,0,1993,, ,다가구,,,11410,39.24,북아현동, 
20200115,"6,800",0,0,1995,, ,다가구,,,11410,26.4,연희동, 
20200115,"10,000",0,0,1996,, ,다가구,,,11410,25.45,남가좌동, 
20200115,"14,000",0,0,1990,, ,단독,,,11410,85.12,홍제동, 
20200115,"7,000",0,0,1996,, ,다가구,,,11410,30,남가좌동, 
20200115,"1,000",40,0,2017,, ,단독,,,11410,19.8,남가좌동, 
20200115,"1,000",50,0,1990,, ,다가구,,,11410,15,신촌동, 
20200115,"7,500",0,0,1977,, ,단독,,,11410,37.52,홍은동, 
20200116,"1,000",55,0,2016,, ,다가구,,,11410,12.82,창천동, 
20200116,"6,500",0,0,2002,, ,다가구,,,11410,25,홍은동, 
20200116,500,40,0,2002,, ,단독,,,11410,20,홍은동, 
20200116,"8,500",0,0,1988,, ,단독,,,11410,18,연희동, 
20200116,"1,000",30,0,1988,, ,단독,,,11410,58.28,북가좌동, 
20200116,"12,000",0,0,2019,, ,다가구,,,11410,21.7,연희동, 
20200116,"1,000",45,0,1990,, ,단독,,,11410,16.22,남가좌동, 
20200116,"5,000",40,0,2004,, ,다가구,,,11410,28.56,창천동, 
20200116,500,35,0,1993,, ,다가구,,,11410,23,홍제동, 
20200116,"8,000",0,0,1996,, ,다가구,,,11410,48.84,옥천동, 
20200116,"1,000",50,0,1990,, ,다가구,,,11410,15,신촌동, 
20200116,"7,500",0,0,1993,, ,다가구,,,11410,34,북아현동, 
20200116,500,45,0,1983,20.03~22.03,신규,다가구,,,11410,20,연희동, 
20200116,"2,000",45,0,1990,, ,단독,,,11410,59.28,북가좌동, 
20200116,"15,000",0,0,1982,, ,단독,,,11410,42.9,창천동, 
20200117,"12,000",0,0,2012,, ,다가구,,,11410,16.24,창천동, 
20200117,"10,000",0,0,2001,, ,다가구,,,11410,42.5,북아현동, 
20200117,"12,000",0,0,1993,, ,다가구,,,11410,42.48,북아현동, 
20200117,"4,000",45,0,1997,, ,다가구,,,11410,36.36,연희동, 
20200117,"12,000",20,0,1993,, ,다가구,,,11410,42.48,북아현동, 
20200117,"5,000",50,0,2004,, ,다가구,,,11410,20,창천동, 
20200117,"1,000",55,0,1993,20.01~22.01,신규,다가구,,,11410,48,천연동, 
20200117,"17,000",0,0,1995,, ,단독,,,11410,64.27,천연동, 
20200117,"8,000",35,0,2004,, ,다가구,,,11410,27,창천동, 
20200117,300,15,0,1988,, ,다가구,,,11410,15,홍제동, 
20200117,"9,500",0,0,2011,, ,다가구,,,11410,23,연희동, 
20200117,500,35,0,1984,, ,단독,,,11410,17.39,신촌동, 
20200117,"23,000",0,0,1994,, ,단독,,,11410,33.38,연희동, 
20200117,"5,500",0,0,1993,, ,다가구,,,11410,35.21,북가좌동, 
20200117,500,30,0,1997,, ,다가구,,,11410,19.59,충정로3가, 
20200117,"17,000",0,0,1997,, ,단독,,,11410,45,창천동, 
20200117,"18,000",0,0,1989,, ,단독,,,11410,80.55,북가좌동, 
20200117,"3,000",63,0,1991,, ,다가구,,,11410,38.69,홍제동, 
20200117,"8,500",0,0,1992,, ,다가구,,,11410,49.1,북아현동, 
20200117,"6,000",0,0,1998,, ,다가구,,,11410,16,창천동, 
20200118,"1,000",90,0,1997,, ,다가구,,,11410,42.9,연희동, 
20200118,"10,000",0,0,1989,, ,단독,,,11410,65.97,남가좌동, 
20200118,"9,000",0,0,1995,, ,다가구,,,11410,33,북가좌동, 
20200118,"6,000",0,0,1992,, ,다가구,,,11410,33.6,북아현동, 
20200118,"10,000",0,0,1965,, ,단독,,,11410,18,창천동, 
20200118,"1,000",50,0,2017,, ,단독,,,11410,15,남가좌동, 
20200118,"1,000",55,0,2010,, ,다가구,,,11410,14.38,옥천동, 
20200118,"1,000",50,0,1993,20.02~22.02,신규,다가구,,,11410,49.92,홍제동, 
20200118,500,50,0,1992,, ,다가구,,,11410,36.675,북아현동, 
20200118,"8,000",0,0,2017,, ,단독,,,11410,15,홍은동, 
20200118,"6,000",28,0,2017,, ,다가구,,,11410,18.15,남가좌동, 
20200118,"1,000",50,0,2002,, ,다가구,,,11410,19.8,연희동, 
20200118,"1,000",52,0,2019,, ,단독,,,11410,18.15,북가좌동, 
20200118,"1,000",50,0,1996,, ,다가구,,,11410,35,충정로3가, 
20200118,"11,000",0,0,2001,, ,다가구,,,11410,20,창천동, 
20200118,"9,000",0,0,1995,, ,다가구,,,11410,33,북가좌동, 
20200118,"1,000",55,0,1995,20.02~21.02,신규,단독,,,11410,18,창천동, 
20200118,"10,000",0,0,1961,, ,다가구,,,11410,16,냉천동, 
20200118,500,50,0,1989,, ,다가구,,,11410,15,창천동, 
20200118,"1,000",47,0,1987,, ,다가구,,,11410,15,창천동, 
20200118,"13,000",0,0,2001,, ,단독,,,11410,25,창천동, 
20200118,"16,000",0,0,1988,, ,단독,,,11410,69.38,북가좌동, 
20200118,"14,000",14,0,1991,, ,단독,,,11410,75.11,홍제동, 
20200118,"10,000",0,0,1994,, ,다가구,,,11410,27.18,북아현동, 
20200118,"1,000",56,0,1993,, ,다가구,,,11410,50,북가좌동, 
20200119,"8,500",0,0,1995,, ,단독,,,11410,20,연희동, 
20200119,"5,000",0,0,2002,, ,다가구,,,11410,36.04,홍제동, 
20200119,"6,000",0,0,1996,, ,다가구,,,11410,25.11,홍은동, 
20200119,"4,000",60,0,1995,, ,단독,,,11410,66.8,홍제동, 
20200119,300,30,0,1991,, ,다가구,,,11410,27.5,연희동, 
20200119,"1,000",52,0,2010,, ,다가구,,,11410,16.5,창천동, 
20200119,"12,000",0,0,1985,, ,단독,,,11410,30,홍제동, 
20200119,"3,000",22,0,2003,, ,단독,,,11410,19.8,남가좌동, 
20200120,"1,000",50,0,1989,, ,다가구,,,11410,49.96,북아현동, 
20200120,"13,500",0,0,2004,, ,다가구,,,11410,26.44,창천동, 
20200120,"1,000",30,0,1990,, ,다가구,,,11410,30,홍제동, 
20200120,"20,000",0,0,2009,, ,다가구,,,11410,46.28,창천동, 
20200120,300,29,0,1992,, ,다가구,,,11410,23.1,연희동, 
20200120,"18,000",0,0,1989,, ,다가구,,,11410,61.78,홍제동, 
20200120,"13,000",0,0,1993,, ,다가구,,,11410,33.65,천연동, 
20200120,"3,000",130,0,1988,, ,단독,,,11410,66.57,창천동, 
20200120,"6,000",0,0,2003,, ,단독,,,11410,20,홍은동, 
20200120,100,20,0,,, ,단독,,,11410,19.83,충정로3가, 
20200120,500,30,0,,, ,다가구,,,11410,18,홍은동, 
20200120,"13,000",0,0,1993,, ,다가구,,,11410,33.65,천연동, 
20200120,500,45,0,,, ,다가구,,,11410,19,홍제동, 
20200120,"8,500",0,0,1997,, ,다가구,,,11410,25.33,연희동, 
20200120,"8,000",0,0,1995,, ,다가구,,,11410,38.185,홍은동, 
20200120,"6,500",0,0,2003,, ,단독,,,11410,17,홍은동, 
